@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3'

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
5.749963,99330,-4.599998,299,7.4,9.9,11.43,6.02,99230,6.3,-265.45,-271.05,Media
5.249963,99570,-2.4,259,3.8,5.1,10,6.37,99500,5.7,-265.45,-271.65,Media
5.050012,99570,1.500002,186,0.7,1.6,10,6.45,99590,5.3,-265.45,-273.15,Media
5.549982,99340,0.5,96,7.5,9.8,10,6.67,99480,5.8,-265.55,-272.85,Media
6.85,98850,-2.6,78,11.1,14.2,5.56,4.92,99220,6.7,-265.15,-267.75,Moderada
8.049982,98310,-5.899999,81,11.7,14.6,6.67,5.65,98830,7.5,-265.15,-268.05,MuyAlta
8.450006,98230,-1.6,73,16.3,20.2,8.33,7.09,98390,7.4,-265.55,-267.85,MuyAlta
8.249963,98240,1.600002,103,8,9.7,11.43,8.08,98530,7.8,-265.45,-266.25,MuyAlta
7.450006,98250,-1.999997,76,8.4,10.3,12.12,8.94,98440,7.8,-265.45,-267.45,MuyAlta
6.85,98270,-4.899999,66,8,9.6,11.43,7.85,98370,7.6,-265.45,-267.35,Moderada
6.550012,98120,-6.899999,27,8.1,9.6,11.43,7.68,98200,6.9,-265.35,-268.85,Moderada
6.749963,98310,-5.499999,358,6.4,8.9,10.81,7.61,98240,7.2,-265.05,-271.25,Moderada
6.249994,98500,-1.6,355,4.4,5.7,12.9,8.04,98420,6.5,-265.45,-268.45,Moderada
5.85,98740,1.800002,212,2.6,3.4,11.43,8.02,98740,6.5,-265.65,-268.15,Moderada
6.149988,98950,4.800002,168,2.9,3.7,10.81,8.66,98910,6.5,-265.65,-269.25,Media
6.85,98480,8.7,146,7.9,9.7,12.12,6.87,98680,7,-265.55,-268.65,Moderada
7.749963,97340,5.4,114,13.2,16.8,12.9,6.04,97850,7.6,-265.45,-267.55,MuyAlta
7.649988,96250,7.4,105,18.4,22.9,10,7.68,96420,7.3,-265.45,-267.65,MuyAlta
7.149988,96020,10.8,140,7.3,9.7,10.81,7.67,96260,7.5,-265.05,-267.75,MuyAlta
6.949976,96220,14.800001,163,11.8,14.9,11.43,7.96,95880,7,-265.15,-268.65,MuyAlta
6.249963,96580,18.200001,200,15.3,18.8,11.43,8.48,95960,6.9,-265.25,-268.45,MuyAlta
4.550012,97190,15.900002,219,16.8,21.5,12.9,8.61,96830,5.9,-265.55,-269.15,MuyAlta
5.949976,97660,16.300001,200,15.9,20.4,11.43,8.12,97430,6.7,-265.55,-271.45,MuyAlta
5.549982,98170,16.500002,198,13.4,16.7,12.9,8.41,98010,6.8,-265.55,-270.65,MuyAlta
6.049982,98540,12.600001,181,9.5,11.2,12.9,8.47,98470,6.6,-265.65,-270.45,Moderada
5.749994,98750,8.6,165,7.7,8.9,12.9,7.45,98750,5.9,-265.65,-271.15,Moderada
6.549982,99010,4.500001,164,4.9,5.9,12.9,8.62,98980,6.3,-265.45,-272.35,Moderada
5.950006,99320,3.4,207,7.3,8.6,10.81,7.21,99160,6.1,-265.35,-268.65,Media
6.049982,99550,5.100003,253,6.7,9,12.12,7.37,99410,6.8,-264.95,-269.65,Moderada
5.249963,99770,3.600002,236,8,10,11.43,7.15,99550,6.7,-265.05,-269.25,Moderada
5.35,99880,0.700003,267,11.6,15.5,13.79,7.3,99810,4,-265.65,-271.45,Moderada
5.050012,99960,2.1,241,8.9,10.6,10.81,7.67,99820,5.5,-265.55,-273.85,Moderada
4.549982,99960,0.8,245,7.1,9,11.43,7.07,99800,4.7,-265.65,-273.55,Moderada
4.050012,99990,-1.9,255,6.2,8.1,10.81,6.93,99880,4.2,-265.75,-274.15,Media
4.049982,100110,-3.799999,255,6.2,7.5,9.09,5.99,100090,3,-265.75,-274.05,Moderada
3.35,100290,-5.499999,282,8.6,10.3,10.81,5.82,100160,4.1,-265.75,-276.55,Moderada
3.249994,100510,-1.499998,265,12,14.2,9.09,5.9,100340,3.8,-265.75,-273.45,Moderada
3.649988,100720,-0.599998,270,7.8,9.9,6.67,5.75,100580,3.4,-265.85,-274.45,Moderada
4.149988,100890,0.000003,268,3.3,4.5,10,7.41,100850,3.9,-265.65,-276.05,Moderada
5.449976,100910,7.6,168,5.2,6.8,10,7.6,100910,4.5,-265.75,-271.65,Media
7.349969,100810,8.3,215,8.6,10.2,10,6.2,100650,7.4,-265.35,-265.95,Moderada
6.649988,100960,3.200001,258,14.4,16.8,6.67,5.4,100660,7,-265.45,-271.25,MuyAlta
5.249994,101310,3.4,258,13.3,17.2,10.81,7.12,100950,6.5,-265.15,-272.25,MuyAlta
5.35,101550,5.200002,266,13.1,15.8,11.43,7.29,101200,6.1,-265.35,-272.15,MuyAlta
4.649988,101950,1.000002,265,12,16,17.39,8.53,101600,5.5,-265.45,-270.95,MuyAlta
5.349969,102350,-0.3,284,11.7,14,17.39,8.16,102040,6.3,-265.75,-272.05,MuyAlta
5.050012,102550,0.300003,281,8.5,10.2,16,8.56,102440,6.3,-265.85,-272.45,MuyAlta
4.550012,102530,5.200002,223,7,8.7,16,9.03,102430,6.2,-265.85,-272.25,Moderada
5.050012,102200,6.300002,189,5.2,7.1,14.81,8.4,102270,5.9,-265.65,-273.45,Moderada
5.249994,101330,5.2,135,9.1,11,14.81,6.59,101640,6.4,-265.55,-270.65,Moderada
5.550012,99960,8.200002,116,15.4,19.1,7.14,6.37,100520,6.5,-265.85,-270.35,MuyAlta
7.849969,98760,12.300001,123,19.7,26.1,10,8.18,99070,6.1,-265.75,-268.85,MuyAlta
7.149988,98500,13.100001,210,10.7,13.6,12.12,8.96,98440,6.4,-265.75,-267.75,MuyAlta
5.649988,98380,14,179,11.3,13.7,12.12,8.06,98390,6.2,-265.75,-270.75,MuyAlta
6.249994,98030,16.200001,155,13,16,11.43,8.11,98160,5.7,-265.75,-270.15,MuyAlta
5.749994,97880,10.9,137,13.7,19.5,12.12,8.45,98030,6,-265.75,-269.55,MuyAlta
5.749994,98110,1.8,112,11.9,15.3,12.9,8.34,98280,5.9,-265.85,-269.85,MuyAlta
5.549982,98720,-6.4,95,8.4,10.9,12.9,7.81,98890,6.6,-265.85,-270.75,Moderada
5.649988,99420,-6.999999,50,4.1,5.6,12.12,7.88,99530,6.6,-265.95,-272.45,Moderada
5.85,99730,0.7,97,2.8,4.1,12.12,8.09,99670,6.3,-265.85,-272.35,Moderada
5.449976,99030,9.2,155,9.7,11.6,11.43,7.26,99120,6.2,-265.95,-271.45,Moderada
5.649988,97800,11.5,153,14.3,18,11.43,5.64,97910,4.8,-265.85,-270.05,Moderada
5.749963,97640,0.100002,287,11.8,14.5,7.69,5.97,97470,5.9,-265.85,-270.25,MuyAlta
4.649988,97880,2.8,274,11.3,14,10,6.81,97630,4.3,-265.85,-270.75,MuyAlta
4.749963,97890,6,256,14.5,17.8,10,7.53,97680,6.1,-265.95,-273.05,MuyAlta
5.549982,97870,6,255,13.6,17.3,13.79,8.47,97460,5.8,-265.95,-270.25,MuyAlta
5.649988,98010,1.7,282,10.8,14,13.79,9.44,97470,5.5,-265.95,-271.15,MuyAlta
5.550012,98100,-2.6,303,12.4,15.6,12.9,8.26,97850,5.7,-265.75,-270.55,MuyAlta
5.349969,98450,-6,299,11.1,14,11.43,7.5,98230,6.2,-265.95,-269.85,MuyAlta
4.249994,99030,-7.3,296,14,17.3,10.81,7.13,98780,5.1,-265.95,-269.85,Moderada
4.450006,99170,-2.999997,301,10.4,12.8,9.09,6.8,99000,5.3,-265.95,-274.95,Moderada
3.649988,99220,1.6,284,7.8,9.8,9.09,6.41,99060,4.7,-266.05,-272.25,Moderada
4.950006,98940,3.3,244,6.3,10,9.09,6.69,98960,4.8,-266.05,-273.15,Media
3.649988,98950,0.400002,126,1.9,3.1,10,6.84,98990,4.2,-266.05,-272.55,Media
4.149988,99070,-2.599998,251,3.4,4.3,8.33,6.27,99110,4.4,-266.05,-271.85,MuyAlta
3.35,99620,-5.1,276,2.9,5.7,13.79,11.09,99550,3.4,-265.95,-271.55,Moderada
4.550012,100010,-5.899999,305,9.3,11.2,12.9,7.56,99840,4.8,-266.05,-273.85,Moderada
3.749994,100160,-6.299998,319,12.8,15.8,12.12,7.04,100030,2.3,-266.05,-272.35,MuyAlta
3.149988,100440,-9.399999,302,11.1,13.2,12.12,6.95,100230,1.5,-266.15,-272.15,MuyAlta
3.149988,100810,-8.099998,318,13.2,17.2,10.81,6.72,100630,4,-266.05,-275.15,MuyAlta
3.449976,101240,-10.4,313,13.6,17.4,10,7.58,100960,4.6,-266.05,-274.85,MuyAlta
3.450006,101650,-11.1,324,12.7,15.7,10,6.91,101420,4.4,-265.85,-274.95,MuyAlta
4.050012,101970,-7.4,304,10.5,14.3,10,7.01,101810,5,-265.85,-274.95,Moderada
4.449976,102040,-1.2,286,6.9,8.5,9.09,6.62,102000,5.2,-266.15,-272.05,Moderada
4.950006,101970,2.500001,260,4.3,5.6,10.81,6.88,101960,5.9,-266.15,-268.45,Media
5.649988,101750,10.100001,152,5.4,6.7,10,5.58,101660,5.6,-266.15,-270.75,Moderada
5.649988,100890,14.700002,150,14.3,16.9,5.88,5.16,101110,6.2,-266.15,-270.75,MuyAlta
6.649988,100230,13.500002,146,15.4,19.9,10,6.98,100240,5.5,-266.15,-269.25,MuyAlta
6.249994,100350,5,223,7.5,9.4,12.12,8.09,100280,6.6,-266.15,-270.45,MuyAlta
5.450006,100400,5.9,204,6.4,8.1,12.12,7.77,100380,6.3,-266.15,-271.45,MuyAlta
5.649988,100390,8.500002,175,8,9.4,10.81,8.16,100340,6.3,-266.15,-270.15,MuyAlta
5.749963,100500,6.5,233,5.4,7.4,10.81,8.7,100470,5,-266.15,-271.35,MuyAlta
5.649988,100790,6.100001,197,8,10,12.9,9.04,100730,6.3,-266.15,-270.45,MuyAlta
5.349969,100920,7.8,190,7,9,13.79,8.89,100880,6,-266.15,-271.35,MuyAlta
5.349969,101100,7.4,194,8.8,11.4,14.81,9.32,101020,5.4,-266.15,-270.25,MuyAlta
5.749994,101180,8.300001,196,7,8.3,13.79,8.28,101130,6.1,-266.15,-270.05,Moderada
5.649988,101030,11.900002,162,10.7,12.8,14.81,7.77,101080,6.5,-266.15,-269.15,Moderada
6.550012,100460,16.700001,161,13.3,16.5,6.67,6.28,100550,6.8,-266.15,-266.75,MuyAlta
6.549982,100410,-3.999999,288,12.2,15.2,11.663012,7.671493,100250,6.6,-266.15,-269.55,MuyAlta
5.449976,101290,-2.599998,288,7.7,9,10.81,7.66,101100,6.5,-266.15,-270.35,MuyAlta
5.349969,101630,2.200001,239,3.9,5.3,12.12,8.28,101570,6.4,-266.15,-269.55,Moderada
5.249963,101600,5.9,162,7.3,8.9,12.12,8.92,101680,6.1,-266.15,-269.45,MuyAlta
6.85,101280,9.400002,132,11.9,14.6,12.12,7.56,101450,6.1,-266.15,-270.65,MuyAlta
7.249994,100680,15.700002,136,15.9,20.3,7.69,6.89,100840,7.3,-266.15,-267.85,MuyAlta
7.149988,100650,15.3,145,17.5,20.7,10,7.18,100610,7.3,-266.15,-267.05,MuyAlta
7.349969,100880,4.7,159,7.5,9.6,12.12,8.18,100870,7.2,-266.05,-266.25,MuyAlta
6.649988,100200,6.8,152,8.3,10.4,10.81,8.54,100320,7,-266.15,-266.15,MuyAlta
7.749963,99950,13.600001,153,12.8,15.8,10.81,8.03,100030,7.9,-266.15,-265.45,MuyAlta
6.849969,99930,7.6,220,7.4,9.1,10.81,8.45,99770,6,-266.15,-267.85,MuyAlta
5.85,100540,4.9,248,8.5,11.1,10.81,8.54,100300,6.2,-266.25,-270.75,MuyAlta
5.649988,100860,13.000002,169,9.1,11.2,12.9,8.34,100830,6.5,-266.15,-271.25,MuyAlta
7.249994,100850,12.500002,158,9.8,12.6,11.43,7.63,100830,7.3,-266.15,-267.35,MuyAlta
6.349969,100330,6.1,131,10.2,12.2,10.81,7.7,100630,6.8,-266.25,-267.15,MuyAlta
8.149988,99500,12.3,119,13.2,15.8,10.81,7.23,99690,7.3,-266.15,-266.05,MuyAlta
7.749994,99240,12.600003,130,14.9,19.3,11.43,7.35,99260,7.9,-266.15,-265.85,MuyAlta
6.85,99490,8.500002,181,6,7.9,10,8.89,99420,6.6,-266.15,-269.05,MuyAlta
5.450006,100190,9,205,8,9.8,12.9,9.06,100030,6.6,-266.15,-269.35,MuyAlta
5.649988,100790,9.2,190,11.1,15.1,12.12,8.29,100630,5.9,-266.15,-270.35,MuyAlta
5.550012,101290,9.800001,204,8.6,11.1,12.12,8.51,101110,6.6,-266.15,-271.05,MuyAlta
5.849969,101420,6.1,169,7.4,9.2,11.43,8.58,101370,6.3,-266.25,-270.85,MuyAlta
5.950006,101100,3.300002,130,8.9,11,11.43,8.2,101280,6.3,-266.25,-269.55,Moderada
7.049982,100600,0.9,89,10.8,13.7,10.81,7.73,100840,6.6,-266.25,-268.25,Moderada
7.149988,100030,5.200002,98,13.9,17.9,7.14,6.45,100250,6.8,-266.25,-267.25,MuyAlta
6.649988,99710,9.700002,122,14.3,18,8.33,6.47,99950,7.1,-266.25,-267.55,MuyAlta
7.749994,99610,9.800001,118,14.2,17.4,10,6.95,99810,7.3,-266.25,-267.75,MuyAlta
7.749963,99690,11.700002,135,14.7,18.5,10,7.05,99770,7.3,-266.25,-268.15,MuyAlta
7.049982,99760,10.400002,135,13.2,16.2,10.81,7.77,99840,6.6,-266.25,-267.55,MuyAlta
7.050012,99980,7.700002,140,12.2,14.4,11.43,8.04,99910,6.6,-266.25,-266.95,MuyAlta
6.749994,100130,3.500001,143,6.6,8.4,14.81,8.77,100060,6.9,-266.15,-266.25,MuyAlta
6.749963,100220,0.900002,167,3.1,4.1,11.43,8.5,100190,6.8,-266.15,-266.35,Moderada
6.550012,100400,-4.799998,41,0.7,2.2,12.12,8.53,100330,5.3,-266.15,-267.85,Moderada
6.349969,100420,-4.499999,15,0.5,1.3,12.12,8.04,100410,6.2,-266.15,-266.95,Moderada
5.949976,100520,-7.7,29,6.6,8,10.81,8.06,100510,5.8,-266.25,-267.45,Media
5.149988,100500,-4.6,31,3.7,4.9,12.12,7.72,100520,5.3,-266.25,-267.95,Media
5.85,100560,-1.3,104,1.1,2,10.81,7.97,100460,4.8,-266.25,-268.75,Moderada
5.349969,100590,4.2,162,6.7,8.3,12.9,8.2,100510,5.5,-266.25,-269.15,Media
5.749963,100760,2.900002,160,4.7,5.5,12.9,7.65,100770,6.1,-266.25,-270.05,Media
6.549982,100660,2.800002,123,6.4,8.4,11.43,6.37,100770,6.4,-266.25,-270.95,Media
7.149988,100340,3.4,98,7.9,9.8,11.43,5.66,100540,6.6,-266.25,-266.75,Moderada
7.249963,99900,4.800002,108,12.8,15.4,6.25,5.41,100170,7.4,-266.25,-266.45,Moderada
7.449976,99430,5,110,14.6,17,8.33,6.22,99780,7.3,-266.25,-267.45,MuyAlta
8.149988,99090,7.500001,107,14.8,17.6,9.09,7.02,99360,7.4,-266.25,-266.65,MuyAlta
7.449976,98890,10.000002,125,12.8,14.9,10.81,7.54,99020,7.1,-266.15,-266.45,MuyAlta
7.249963,99040,16.100002,139,14.3,17.8,10.81,7.69,99000,7.5,-266.25,-268.45,MuyAlta
5.849969,99920,14.100001,191,11.9,14.5,12.9,8.46,99740,6.8,-266.15,-270.75,MuyAlta
6.349969,100350,11.300001,160,11.5,13.8,10.81,8.13,100290,6.8,-266.25,-270.75,MuyAlta
6.749963,100390,9.000002,139,10.5,13,10.81,7.75,100470,6.9,-266.15,-269.45,MuyAlta
6.849969,99890,11.100001,124,14.4,17.6,10,6.96,100160,6.8,-266.15,-268.55,MuyAlta
7.549982,99570,13.6,123,15.2,18.6,9.09,7.28,99680,7.1,-266.25,-266.75,MuyAlta
8.149988,99360,10.400002,125,16,20,12.12,7.67,99490,7.4,-266.25,-266.55,MuyAlta
8.149988,99200,11.400003,135,14.5,18,10,7.83,99210,7.3,-266.25,-265.95,MuyAlta
7.749994,99440,7.8,147,7.3,9,12.9,8.79,99480,7.1,-266.15,-266.05,MuyAlta
7.050012,99260,1.800002,107,3.9,5.1,11.43,7.87,99350,6.4,-266.15,-266.75,MuyAlta
7.149988,98940,3.400002,114,3,4.4,10.81,8.69,99050,6.7,-266.15,-266.45,MuyAlta
6.649988,98870,7.3,186,4.6,5.6,10.81,8.45,98910,6.2,-266.15,-266.95,MuyAlta
7.050012,99070,9.3,156,6.5,9.4,10.81,8.45,99000,6.6,-266.15,-266.55,MuyAlta
6.649988,99040,5.800002,155,8.4,10.7,11.43,8.1,99040,6.6,-266.15,-267.65,Moderada
6.749963,98620,-1.7,99,6.8,8.8,11.43,7.35,98900,6.8,-266.15,-266.95,Moderada
6.949976,98280,-6.7,50,7.9,9.5,11.43,7.05,98430,6.5,-266.15,-266.65,Moderada
6.749963,98410,-5.199998,85,4.3,5.6,10.81,7.47,98470,6.9,-266.15,-266.25,Moderada
6.749963,98600,-4.699998,354,2.9,4.5,10.81,8.05,98650,6.7,-266.15,-266.95,Moderada
6.749963,99050,-3.7,320,4.2,5.6,10.81,7.73,98960,6.6,-266.25,-267.15,Media
6.35,99540,-1.599998,302,5.3,6.7,10.81,7.11,99310,6.6,-266.15,-267.15,Media
5.249994,100090,-1.599997,296,7.1,9,10.81,6.16,99860,5.8,-266.15,-268.35,Media
4.35,100530,0.3,258,3.5,5.6,10.81,6.44,100350,5.2,-266.15,-270.75,Media
4.149988,100720,2.600002,215,1.2,2.4,9.09,6.74,100690,4.3,-266.25,-271.75,Media
4.950006,100730,4.000001,150,4.8,5.9,10,6.58,100760,4.9,-266.25,-271.65,Media
5.749963,100500,5.500001,120,9.5,11.7,12.12,5.19,100670,5.4,-266.25,-272.75,Moderada
6.450006,100070,3.5,110,11.3,14.6,11.43,6.16,100290,5.9,-266.35,-270.65,MuyAlta
6.949976,99390,3.9,105,14.1,17,12.9,7.07,99830,6.5,-266.35,-274.45,MuyAlta
6.949976,98820,6.4,105,15,19.5,10.81,7.22,99140,6.9,-266.35,-267.65,MuyAlta
7.050012,98360,3.9,102,16.8,20.7,11.43,8.23,98680,6.2,-266.25,-268.45,MuyAlta
6.749963,98070,6.6,96,14.8,18.6,11.43,8.75,98040,5.7,-266.35,-268.85,MuyAlta
7.050012,98290,11.6,170,8.7,10.9,14.81,9.11,98190,6.9,-266.35,-267.45,MuyAlta
6.949976,98660,11.000002,143,9.7,12.2,11.43,8.57,98600,7.1,-266.25,-267.35,MuyAlta
6.849969,98820,4.9,133,8,9.7,11.43,7.96,98860,7,-266.35,-267.15,Moderada
6.749994,98700,0.200002,101,7,9.4,12.12,8.02,98860,6.5,-266.35,-267.85,Moderada
7.349969,98240,-6.1,79,7,9,13.79,7.48,98380,6.5,-266.35,-267.45,Moderada
6.85,97650,-7.199997,70,9.7,11.9,9.09,6.63,97940,6.7,-266.35,-267.35,MuyAlta
6.549982,97760,0.3,49,9.8,12.6,11.43,8.16,97690,6.7,-266.35,-267.85,MuyAlta
5.950006,98510,9.300003,243,4.5,6.2,13.79,9.56,98100,6.3,-266.35,-268.25,MuyAlta
6.349969,98900,8.900002,182,8.1,10.3,11.43,7.85,98860,6.4,-266.25,-269.35,Moderada
6.649988,99020,1.900002,120,6.9,8.6,12.12,7.48,99110,6.8,-266.35,-267.65,Moderada
6.849969,98720,-2.999999,68,9.9,12.2,11.43,7.07,98910,6.7,-266.35,-267.45,Moderada
6.649988,98750,1.000002,84,9,10.8,10.81,6.62,98790,6.8,-266.35,-268.05,Moderada
5.950006,99130,5.800003,158,4,5.4,10,7.88,98810,5.5,-266.35,-268.05,Moderada
5.450006,99500,8.200002,217,10.2,12,10,6.58,99320,5.9,-266.15,-269.05,Moderada
5.35,99820,6.900002,200,7.2,8.3,9.09,6.8,99810,5.5,-266.25,-269.25,Moderada
5.549982,99900,5.6,118,7.7,9.8,9.09,6.6,99980,6.4,-266.35,-268.35,Moderada
7.149988,99510,2,106,11.1,14.3,10,5.51,99740,6.5,-266.25,-268.55,Moderada
6.649988,98580,1.000002,87,14,18,7.69,6.18,99040,6.8,-266.35,-268.25,MuyAlta
7.050012,97710,1.6,95,18.3,22.5,10.81,7.48,98030,6.3,-266.35,-268.55,MuyAlta
7.149988,97490,6.6,109,8.5,10.7,12.12,8.45,97640,6.9,-266.35,-266.55,MuyAlta
6.749994,97550,6.200002,129,8.2,10.3,12.12,9.51,97660,6.7,-266.35,-267.15,MuyAlta
5.649988,97780,7.800003,125,5.1,7.2,12.12,9.14,97700,6.7,-266.35,-266.95,Moderada
5.549982,98170,11.600003,187,10.2,12.7,12.12,7.82,97960,6,-266.35,-268.15,MuyAlta
4.849969,98440,12.9,184,9.9,12.7,12.9,8.09,98330,6,-266.35,-268.65,Moderada
5.649988,98750,10.800001,194,9.1,11.1,12.12,6.91,98610,6.2,-266.35,-268.85,Moderada
5.749994,99170,6.000001,226,7.5,8.9,10.81,7.2,98930,6.3,-266.25,-267.55,Moderada
5.050012,99710,5.2,247,9.9,11.9,10,6.26,99470,6,-266.35,-269.75,Moderada
4.449976,99940,7.5,221,7.3,8.8,9.09,6.87,99820,5.7,-266.35,-272.05,Moderada
6.049982,99660,11.700003,156,10.5,12.2,10,6.03,99710,6,-266.35,-269.75,Moderada
6.450006,99300,12.5,160,13.8,17.2,6.67,5.85,99270,6.1,-266.45,-268.55,Moderada
6.449976,99520,7,194,6,7.3,8.33,6.93,99430,6.6,-266.45,-267.45,Moderada
5.950006,99790,3.500001,188,5.8,7.3,9.09,6.78,99700,6.7,-266.45,-267.35,Moderada
6.050012,99780,3.700001,166,4.2,5.3,10,7.06,99740,6.5,-266.45,-267.45,Moderada
6.449976,99610,6,138,8.5,9.8,8.33,6.8,99720,6.5,-266.35,-267.75,Moderada
6.649988,99220,11.7,123,11.9,14.3,9.09,6.28,99370,6.2,-266.35,-267.85,Moderada
7.35,99020,10.400002,152,11.1,13.8,8.33,6.36,99000,6.9,-266.35,-266.55,Moderada
7.249963,98890,6.800002,179,6.9,8.6,10,7.24,98870,6.5,-266.35,-267.75,MuyAlta
6.050012,98730,3.200001,180,3.8,6,14.81,10.52,98710,6.5,-266.35,-268.15,MuyAlta
5.85,98310,-3.899998,35,2,4.3,16,9.44,98320,6.1,-266.35,-268.05,MuyAlta
5.749963,98700,3.700001,275,8.3,10.8,11.43,8.16,98380,6.2,-266.45,-271.05,MuyAlta
6.049982,99260,12.3,197,10,12.1,12.9,7.99,99130,6.4,-266.45,-270.45,MuyAlta
6.85,98480,8.500002,121,13.9,17.4,12.9,8.15,98910,6.9,-266.35,-268.05,MuyAlta
8.349969,97420,12.200002,118,17.3,21.6,10,7.75,97560,7.3,-266.25,-266.35,MuyAlta
8.049982,96830,12.5,136,14.3,17.4,12.12,8.88,96630,7.8,-266.25,-265.95,MuyAlta
8.149988,96940,8.900002,128,10.3,14,13.79,9.48,96970,7.1,-266.35,-266.95,MuyAlta
6.85,96790,16.000002,155,11.4,13.7,12.9,8.62,96910,7.3,-266.35,-268.25,MuyAlta
6.649988,97080,14.400002,165,15,19.4,13.79,8.46,96690,6.7,-266.35,-267.65,MuyAlta
6.649988,97680,12.300001,198,12.5,15.3,13.79,8.82,97440,6.5,-266.45,-268.55,MuyAlta
6.149988,98350,6.000001,265,8.5,10.4,13.79,9.65,97990,6.1,-266.45,-267.75,MuyAlta
5.949976,98960,3.000001,234,5.1,6.6,13.79,8.84,98720,6.7,-266.35,-268.25,Moderada
4.949976,99390,0.200003,264,5.8,7.2,10.81,8.2,99210,5.7,-266.45,-269.95,Moderada
4.349969,99660,-1.199998,301,6,8,12.9,7.71,99540,4.5,-266.45,-271.25,Moderada
4.85,99940,-3.699997,279,7.8,10.5,10,8.27,99770,5,-266.45,-271.55,Moderada
4.949976,100280,-4.999999,300,10.2,12.1,12.12,7.06,100120,5.4,-266.45,-272.55,Moderada
4.649988,100740,-2.699997,288,9.1,11.9,11.43,6.21,100560,5.3,-266.45,-272.05,Moderada
4.35,101080,-3.2,284,8.9,10.6,10,6.47,100940,5.2,-266.35,-271.85,Moderada
4.549982,101490,-5.1,301,9.4,11.9,10.81,6.77,101260,5.4,-266.45,-271.05,Moderada
4.649988,101900,-4.6,305,9.7,12.2,12.12,6.51,101690,5.9,-266.45,-271.75,Moderada
4.249963,102090,-0.9,288,6.2,7.8,11.43,7.29,101980,5.4,-266.45,-272.55,Media
4.649988,102130,2.9,258,4.3,6.7,10,6.64,102090,5.5,-266.45,-272.35,Media
5.050012,102080,5.400002,200,6.2,7.6,10,6.63,102010,5.5,-266.45,-272.45,Media
5.449976,101750,9.9,162,7.6,9,12.12,6.84,101780,5.4,-266.45,-271.15,Moderada
5.949976,101240,10.5,139,9.3,12,12.12,7.16,101360,5.3,-266.45,-270.25,MuyAlta
5.749963,100950,9.3,144,10.9,13.3,13.79,7.22,101010,6.1,-266.35,-269.25,Moderada
5.449976,101020,3.700001,131,8.6,10.8,14.81,7.49,100960,6,-266.35,-268.65,Moderada
5.949976,101130,0.6,129,9.5,11.3,12.9,6.94,100900,6.3,-266.35,-267.95,Moderada
5.249994,101110,-0.6,247,4.4,6.3,12.9,7.9,101050,4.6,-266.45,-270.15,Moderada
4.950006,100900,-1.199997,13,3.5,5.4,12.9,7.88,100960,4.9,-266.45,-270.35,Moderada
5.149988,100460,3.4,118,5.3,6.8,12.12,8.74,100430,5.6,-266.45,-267.85,Moderada
5.549982,99870,8.700002,137,9.2,11.1,10.81,7.07,100060,5,-266.45,-269.85,Moderada
6.149988,99180,8.800001,120,14.3,17.3,7.69,6.35,99470,5.2,-266.55,-269.75,MuyAlta
6.85,98820,10.200002,131,10.1,12,12.12,8.29,99020,6.3,-266.55,-267.75,MuyAlta
6.450006,98720,11.4,153,9.9,12.2,17.39,10.51,98710,6.5,-266.45,-268.45,MuyAlta
6.049982,98700,12.200002,173,9.9,12.3,16,9.67,98680,6.2,-266.45,-268.75,MuyAlta
6.149988,98490,10.6,149,10.8,12.7,10.81,8.64,98620,5.9,-266.45,-269.85,MuyAlta
6.749963,97460,15.400002,130,15,18.2,10,7.85,97430,6.6,-266.45,-266.95,MuyAlta
5.649988,98300,17.799999,193,14.6,18.6,10.81,8.15,98000,5.9,-266.45,-269.75,MuyAlta
4.550012,98940,14.2,212,11.6,14.9,11.43,7.38,98620,6,-266.45,-270.05,MuyAlta
4.550012,99210,11.3,217,7.8,10.1,11.43,7.65,99050,4.8,-266.45,-270.95,MuyAlta
4.85,99420,10.3,223,8.7,10.8,12.12,7.98,99360,5.1,-266.55,-271.75,MuyAlta
4.35,99640,5.3,222,6.4,9.1,11.43,7.52,99580,4.9,-266.45,-272.85,Moderada
4.149988,100130,3.7,228,9.3,11.5,12.12,7.54,99850,5.1,-266.45,-273.05,Moderada
3.949976,100520,4.000001,268,7.8,13.5,12.12,7.74,100390,4,-266.55,-274.95,MuyAlta
3.649988,101180,7.7,228,8.3,10.2,12.12,8.44,100990,5.2,-266.65,-274.15,MuyAlta
4.450006,101450,5.800002,205,6.1,7.5,12.12,8.24,101380,5.3,-266.65,-273.85,MuyAlta
5.749994,101190,5.300002,119,10.9,13.1,12.9,7.87,101290,5.4,-266.65,-272.75,MuyAlta
5.649988,100230,4,106,16.9,20.9,11.43,6.49,100640,5.6,-266.55,-271.05,MuyAlta
