@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.MathExpression-EA+273.15-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-96020 )/(103850-96020)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9 )/(21.1+17.9)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-0 )/(359-0)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4 )/(26.1-0.4)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1 )/(11.09-3.1)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9 )/(15.8+0.9)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-6 )/(16.1-6)-V-R7'

@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
0.408685,0.5,0.791086,0.365759,0.414268,0.335329,0.108911,Moderada
0.372925,0.54359,0.679666,0.373541,0.449312,0.341317,0.108911,Media
0.374202,0.469231,0.350975,0.105058,0.468085,0.305389,0.108911,Media
0.389527,0.392308,0.699164,0.151751,0.396746,0.317365,0.108911,MuyAlta
0.45977,0.328205,0.768802,0.206226,1,0.257485,0.118812,Moderada
0.509579,0.307692,0.849582,0.420233,0.558198,0.341317,0.108911,Moderada
0.528736,0.297436,0.888579,0.599222,0.493116,0.191617,0.108911,MuyAlta
0.564496,0.217949,0.841226,0.498054,0.481852,0.143713,0.09901,MuyAlta
0.61175,0.251282,0.885794,0.653696,0.453066,0.293413,0.108911,MuyAlta
0.666667,0.192308,0.871866,0.661479,0.560701,0.329341,0.108911,MuyAlta
0.719029,0.174359,0.902507,0.595331,0.476846,0.317365,0.128713,MuyAlta
0.759898,0.269231,0.846797,0.540856,0.489362,0.353293,0.128713,Moderada
0.768838,0.428205,0.796657,0.315175,0.440551,0.365269,0.09901,Moderada
0.759898,0.523077,0.724234,0.202335,0.473091,0.407186,0.09901,Media
0.731801,0.717949,0.423398,0.245136,0.310388,0.389222,0.09901,Moderada
0.621967,0.835897,0.417827,0.642023,0.257822,0.42515,0.09901,MuyAlta
0.537676,0.805128,0.406685,0.758755,0.485607,0.383234,0.09901,MuyAlta
0.553001,0.587179,0.62117,0.350195,0.624531,0.449102,0.09901,MuyAlta
0.559387,0.610256,0.568245,0.299611,0.584481,0.431138,0.09901,MuyAlta
0.55811,0.676923,0.487465,0.350195,0.633292,0.431138,0.09901,MuyAlta
0.572158,0.625641,0.649025,0.272374,0.700876,0.353293,0.09901,MuyAlta
0.609195,0.615385,0.548747,0.373541,0.743429,0.431138,0.09901,MuyAlta
0.625798,0.658974,0.529248,0.33463,0.724656,0.413174,0.09901,MuyAlta
0.648787,0.648718,0.54039,0.428016,0.778473,0.377246,0.09901,MuyAlta
0.659004,0.671795,0.545961,0.307393,0.64831,0.419162,0.09901,Moderada
0.639847,0.764103,0.451253,0.48249,0.584481,0.443114,0.09901,Moderada
0.56705,0.88718,0.448468,0.626459,0.397997,0.461078,0.09901,MuyAlta
0.560664,0.35641,0.802228,0.575875,0.572152,0.449102,0.09901,MuyAlta
0.673052,0.392308,0.802228,0.33463,0.570713,0.443114,0.09901,MuyAlta
0.716475,0.515385,0.665738,0.190661,0.64831,0.437126,0.09901,Moderada
0.712644,0.610256,0.451253,0.330739,0.728411,0.419162,0.09901,MuyAlta
0.671775,0.7,0.367688,0.552529,0.558198,0.419162,0.09901,MuyAlta
0.595147,0.861539,0.37883,0.774319,0.474343,0.491018,0.09901,MuyAlta
0.591315,0.851282,0.4039,0.789883,0.510638,0.491018,0.09901,MuyAlta
0.62069,0.579487,0.442897,0.357977,0.635795,0.48503,0.108911,MuyAlta
0.533844,0.633333,0.423398,0.389105,0.680851,0.473054,0.09901,MuyAlta
0.501916,0.807692,0.426184,0.599222,0.617021,0.526946,0.09901,MuyAlta
0.499361,0.653846,0.612813,0.338521,0.669587,0.413174,0.09901,MuyAlta
0.577267,0.584615,0.690808,0.416342,0.680851,0.42515,0.089109,MuyAlta
0.618135,0.792308,0.470752,0.420233,0.65582,0.443114,0.09901,MuyAlta
0.616858,0.779487,0.440111,0.474708,0.566959,0.491018,0.09901,MuyAlta
0.550447,0.615385,0.364903,0.459144,0.57572,0.461078,0.089109,MuyAlta
0.444444,0.774359,0.331476,0.599222,0.516896,0.491018,0.09901,MuyAlta
0.411239,0.782051,0.362117,0.735409,0.531915,0.526946,0.09901,MuyAlta
0.443167,0.676923,0.504178,0.291829,0.724656,0.449102,0.09901,MuyAlta
0.532567,0.689744,0.571031,0.365759,0.745932,0.449102,0.09901,MuyAlta
0.609195,0.694872,0.529248,0.571984,0.649562,0.407186,0.09901,MuyAlta
0.673052,0.710256,0.568245,0.416342,0.677096,0.449102,0.09901,MuyAlta
0.689655,0.615385,0.470752,0.342412,0.685857,0.431138,0.089109,MuyAlta
0.648787,0.54359,0.362117,0.412451,0.638298,0.431138,0.089109,Moderada
0.58493,0.482051,0.247911,0.51751,0.579474,0.449102,0.089109,Moderada
0.512133,0.592308,0.272981,0.680934,0.419274,0.461078,0.089109,MuyAlta
0.471264,0.707692,0.339833,0.684825,0.421777,0.479042,0.089109,MuyAlta
0.458493,0.710256,0.328691,0.661479,0.481852,0.491018,0.089109,MuyAlta
0.46871,0.758974,0.376045,0.70428,0.494368,0.491018,0.089109,MuyAlta
0.47765,0.725641,0.376045,0.614786,0.584481,0.449102,0.089109,MuyAlta
0.505747,0.65641,0.389972,0.544747,0.618273,0.449102,0.089109,MuyAlta
0.524904,0.548718,0.398329,0.311284,0.709637,0.467066,0.09901,MuyAlta
0.536398,0.482051,0.465181,0.143969,0.675845,0.461078,0.09901,Moderada
0.559387,0.335897,0.114206,0.070039,0.679599,0.371257,0.09901,Moderada
0.561941,0.34359,0.041783,0.035019,0.618273,0.42515,0.09901,Moderada
0.574713,0.261538,0.08078,0.29572,0.620776,0.401198,0.089109,Media
0.572158,0.341026,0.086351,0.175097,0.578223,0.371257,0.089109,Media
0.579821,0.425641,0.289694,0.062257,0.609512,0.341317,0.089109,Moderada
0.583653,0.566667,0.451253,0.307393,0.638298,0.383234,0.089109,Media
0.605364,0.533333,0.445682,0.198444,0.569462,0.419162,0.089109,Media
0.592593,0.530769,0.342618,0.311284,0.409262,0.437126,0.089109,Media
0.551724,0.546154,0.272981,0.365759,0.320401,0.449102,0.089109,Moderada
0.49553,0.582051,0.300836,0.583658,0.289111,0.497006,0.089109,Moderada
0.435504,0.587179,0.306407,0.645914,0.390488,0.491018,0.089109,MuyAlta
0.392082,0.651282,0.29805,0.669261,0.490613,0.497006,0.089109,MuyAlta
0.366539,0.715385,0.348189,0.564202,0.555695,0.479042,0.09901,MuyAlta
0.385696,0.871795,0.387187,0.677043,0.574468,0.502994,0.089109,MuyAlta
0.498084,0.820513,0.532033,0.548638,0.670839,0.461078,0.09901,MuyAlta
0.553001,0.748718,0.445682,0.521401,0.629537,0.461078,0.089109,MuyAlta
0.55811,0.689744,0.387187,0.490272,0.581977,0.467066,0.09901,MuyAlta
0.494253,0.74359,0.345404,0.669261,0.483104,0.461078,0.09901,MuyAlta
0.453384,0.807692,0.342618,0.708171,0.523154,0.479042,0.089109,MuyAlta
0.426564,0.725641,0.348189,0.762646,0.571965,0.497006,0.089109,MuyAlta
0.40613,0.751282,0.376045,0.684825,0.59199,0.491018,0.089109,MuyAlta
0.436782,0.658974,0.409471,0.33463,0.71214,0.479042,0.09901,MuyAlta
0.413793,0.505128,0.29805,0.182879,0.596996,0.437126,0.09901,MuyAlta
0.372925,0.546154,0.317549,0.155642,0.699625,0.45509,0.09901,MuyAlta
0.363985,0.646154,0.518106,0.202335,0.669587,0.42515,0.09901,MuyAlta
0.389527,0.697436,0.43454,0.350195,0.669587,0.449102,0.09901,MuyAlta
0.385696,0.607692,0.431755,0.400778,0.625782,0.449102,0.09901,Moderada
0.332056,0.415385,0.275766,0.326848,0.531915,0.461078,0.09901,Moderada
0.288633,0.287179,0.139276,0.354086,0.494368,0.443114,0.09901,Moderada
0.305236,0.325641,0.236769,0.202335,0.546934,0.467066,0.09901,Moderada
0.329502,0.338462,0.986072,0.159533,0.619524,0.45509,0.09901,Moderada
0.386973,0.364103,0.891365,0.202335,0.579474,0.449102,0.089109,Media
0.449553,0.417949,0.841226,0.245136,0.501877,0.449102,0.09901,Media
0.519796,0.417949,0.824513,0.33463,0.382979,0.401198,0.09901,Media
0.57599,0.466667,0.718663,0.202335,0.418023,0.365269,0.09901,Media
0.600255,0.525641,0.598886,0.077821,0.455569,0.311377,0.089109,Media
0.601533,0.561538,0.417827,0.214008,0.435544,0.347305,0.089109,Media
0.572158,0.6,0.334262,0.439689,0.261577,0.377246,0.089109,Moderada
0.517241,0.548718,0.306407,0.552529,0.382979,0.407186,0.079208,MuyAlta
0.430396,0.558974,0.292479,0.645914,0.496871,0.443114,0.079208,MuyAlta
0.357599,0.623077,0.292479,0.743191,0.515645,0.467066,0.079208,MuyAlta
0.298851,0.558974,0.284123,0.789883,0.642053,0.42515,0.089109,MuyAlta
0.261814,0.628205,0.267409,0.708171,0.707134,0.39521,0.079208,MuyAlta
0.289911,0.75641,0.473538,0.40856,0.75219,0.467066,0.079208,MuyAlta
0.337165,0.741026,0.398329,0.459144,0.684606,0.479042,0.089109,MuyAlta
0.357599,0.584615,0.370474,0.361868,0.60826,0.473054,0.079208,Moderada
0.342273,0.464103,0.281337,0.350195,0.61577,0.443114,0.079208,Moderada
0.283525,0.302564,0.220056,0.33463,0.548185,0.443114,0.079208,Moderada
0.208174,0.274359,0.194986,0.447471,0.441802,0.45509,0.079208,MuyAlta
0.222222,0.466667,0.13649,0.474708,0.633292,0.45509,0.079208,MuyAlta
0.318008,0.697436,0.67688,0.225681,0.808511,0.431138,0.079208,MuyAlta
0.367816,0.68718,0.506964,0.385214,0.594493,0.437126,0.089109,Moderada
0.383142,0.507692,0.334262,0.319066,0.548185,0.461078,0.079208,Moderada
0.344828,0.382051,0.189415,0.459144,0.496871,0.45509,0.079208,Moderada
0.348659,0.484615,0.233983,0.404669,0.440551,0.461078,0.079208,Moderada
0.39719,0.607692,0.440111,0.194553,0.598248,0.383234,0.079208,Moderada
0.444444,0.669231,0.604457,0.451362,0.435544,0.407186,0.09901,Moderada
0.485313,0.635897,0.557103,0.307393,0.463079,0.383234,0.089109,Moderada
0.49553,0.602564,0.328691,0.365759,0.438048,0.437126,0.079208,Moderada
0.445722,0.510256,0.295265,0.540856,0.301627,0.443114,0.089109,Moderada
0.326948,0.484615,0.24234,0.684825,0.385482,0.461078,0.079208,MuyAlta
0.215837,0.5,0.264624,0.859922,0.548185,0.431138,0.079208,MuyAlta
0.187739,0.628205,0.303621,0.400778,0.669587,0.467066,0.079208,MuyAlta
0.195402,0.617949,0.359331,0.385214,0.802253,0.45509,0.079208,MuyAlta
0.224777,0.658974,0.348189,0.264591,0.755945,0.45509,0.079208,Moderada
0.274585,0.75641,0.520891,0.478599,0.590738,0.413174,0.079208,MuyAlta
0.309068,0.789744,0.512535,0.478599,0.624531,0.413174,0.079208,Moderada
0.348659,0.735897,0.54039,0.416342,0.476846,0.42515,0.079208,Moderada
0.402299,0.612821,0.629526,0.330739,0.513141,0.431138,0.089109,Moderada
0.471264,0.592308,0.688022,0.447471,0.395494,0.413174,0.079208,Moderada
0.500639,0.651282,0.615599,0.326848,0.47184,0.39521,0.079208,Moderada
0.464879,0.758974,0.43454,0.459144,0.366708,0.413174,0.079208,Moderada
0.418902,0.779487,0.445682,0.653696,0.34418,0.419162,0.069307,Moderada
0.446999,0.638462,0.54039,0.268482,0.479349,0.449102,0.069307,Moderada
0.481481,0.548718,0.523677,0.268482,0.460576,0.45509,0.069307,Moderada
0.480204,0.553846,0.462396,0.190661,0.49562,0.443114,0.069307,Moderada
0.458493,0.612821,0.384401,0.365759,0.463079,0.443114,0.079208,Moderada
0.408685,0.758974,0.342618,0.540856,0.397997,0.42515,0.079208,Moderada
0.383142,0.725641,0.423398,0.521401,0.40801,0.467066,0.079208,Moderada
0.366539,0.633333,0.498607,0.319066,0.518148,0.443114,0.079208,MuyAlta
0.346105,0.541026,0.501393,0.217899,0.928661,0.443114,0.079208,MuyAlta
0.292465,0.358974,0.097493,0.151751,0.793492,0.419162,0.079208,MuyAlta
0.342273,0.553846,0.766017,0.404669,0.633292,0.42515,0.069307,MuyAlta
0.413793,0.774359,0.548747,0.455253,0.612015,0.437126,0.069307,MuyAlta
0.314176,0.676923,0.337047,0.661479,0.63204,0.467066,0.079208,MuyAlta
0.178799,0.771795,0.328691,0.824903,0.581977,0.491018,0.089109,MuyAlta
0.103448,0.779487,0.37883,0.661479,0.723404,0.520958,0.089109,MuyAlta
0.117497,0.68718,0.356546,0.529183,0.798498,0.479042,0.079208,MuyAlta
0.09834,0.869231,0.431755,0.51751,0.690864,0.491018,0.079208,MuyAlta
0.135377,0.828205,0.45961,0.7393,0.670839,0.45509,0.079208,MuyAlta
0.212005,0.774359,0.551532,0.579767,0.715895,0.443114,0.069307,MuyAlta
0.297573,0.612821,0.738162,0.389105,0.819775,0.419162,0.069307,MuyAlta
0.375479,0.535897,0.651811,0.241245,0.718398,0.45509,0.079208,Moderada
0.430396,0.464103,0.735376,0.264591,0.638298,0.39521,0.069307,Moderada
0.464879,0.428205,0.83844,0.29572,0.576971,0.323353,0.069307,Moderada
0.500639,0.364103,0.777159,0.392996,0.647059,0.353293,0.069307,Moderada
0.544061,0.330769,0.835655,0.455253,0.49562,0.377246,0.069307,Moderada
0.60281,0.389744,0.802228,0.447471,0.389237,0.371257,0.069307,Moderada
0.646232,0.376923,0.791086,0.396887,0.421777,0.365269,0.079208,Moderada
0.698595,0.328205,0.83844,0.447471,0.459324,0.377246,0.069307,Moderada
0.750958,0.341026,0.849582,0.459144,0.426783,0.407186,0.069307,Moderada
0.775223,0.435897,0.802228,0.287938,0.524406,0.377246,0.069307,Media
0.780332,0.533333,0.718663,0.245136,0.443054,0.383234,0.069307,Media
0.773946,0.597436,0.557103,0.280156,0.441802,0.383234,0.069307,Media
0.731801,0.712821,0.451253,0.33463,0.468085,0.377246,0.069307,Moderada
0.666667,0.728205,0.387187,0.451362,0.508135,0.371257,0.069307,MuyAlta
0.62963,0.697436,0.401114,0.501946,0.515645,0.419162,0.079208,Moderada
0.63857,0.553846,0.364903,0.404669,0.549437,0.413174,0.079208,Moderada
0.652618,0.474359,0.359331,0.424125,0.480601,0.431138,0.079208,Moderada
0.650064,0.44359,0.688022,0.229572,0.600751,0.329341,0.069307,Moderada
0.623244,0.428205,0.036212,0.194553,0.598248,0.347305,0.069307,Moderada
0.56705,0.546154,0.328691,0.249027,0.705882,0.389222,0.069307,Moderada
0.491699,0.682051,0.381616,0.416342,0.496871,0.353293,0.069307,Moderada
0.403576,0.684615,0.334262,0.657588,0.406758,0.365269,0.059406,MuyAlta
0.357599,0.720513,0.364903,0.451362,0.649562,0.431138,0.059406,MuyAlta
0.344828,0.751282,0.426184,0.459144,0.927409,0.443114,0.069307,MuyAlta
0.342273,0.771795,0.481894,0.463035,0.822278,0.42515,0.069307,MuyAlta
0.315453,0.730769,0.415042,0.478599,0.693367,0.407186,0.069307,MuyAlta
0.183908,0.853846,0.362117,0.692607,0.594493,0.449102,0.069307,MuyAlta
0.291188,0.915385,0.537604,0.708171,0.63204,0.407186,0.069307,MuyAlta
0.372925,0.823077,0.590529,0.564202,0.53567,0.413174,0.069307,MuyAlta
0.407407,0.748718,0.604457,0.377432,0.569462,0.341317,0.069307,MuyAlta
0.434227,0.723077,0.62117,0.404669,0.610763,0.359281,0.059406,MuyAlta
0.462324,0.594872,0.618384,0.338521,0.553191,0.347305,0.069307,Moderada
0.524904,0.553846,0.635097,0.431907,0.555695,0.359281,0.069307,Moderada
0.574713,0.561538,0.746518,0.509728,0.580726,0.293413,0.059406,MuyAlta
0.659004,0.65641,0.635097,0.381323,0.668335,0.365269,0.049505,MuyAlta
0.693487,0.607692,0.571031,0.276265,0.643304,0.371257,0.049505,MuyAlta
0.660281,0.594872,0.331476,0.494163,0.596996,0.377246,0.049505,MuyAlta
0.537676,0.561538,0.295265,0.797665,0.42428,0.389222,0.059406,MuyAlta
0.478927,0.766667,0.398329,0.44358,0.64831,0.437126,0.039604,MuyAlta
0.538953,0.923077,0.465181,0.486381,0.565707,0.467066,0.039604,MuyAlta
0.607918,0.925641,0.54039,0.677043,0.607009,0.353293,0.039604,MuyAlta
0.664112,0.741026,0.512535,0.470817,0.834793,0.45509,0.039604,MuyAlta
0.642401,0.494872,0.395543,0.350195,0.790989,0.437126,0.029703,MuyAlta
0.573436,0.417949,0.164345,0.124514,0.773467,0.401198,0.039604,Moderada
0.639847,0.489744,0.905292,0.361868,0.603254,0.401198,0.039604,Moderada
0.715198,0.571795,0.685237,0.233463,0.484355,0.281437,0.049505,Moderada
0.724138,0.446154,0.320334,0.140078,0.604506,0.311377,0.039604,Moderada
0.628352,0.279487,0.203343,0.548638,0.438048,0.407186,0.039604,Moderada
0.466156,0.346154,0.194986,0.66537,0.389237,0.437126,0.049505,MuyAlta
0.411239,0.717949,0.275766,0.498054,0.445557,0.467066,0.059406,Moderada
0.444444,0.733333,0.398329,0.40856,0.413016,0.473054,0.049505,Moderada
0.404853,0.423077,0.256267,0.338521,0.546934,0.449102,0.049505,MuyAlta
0.328225,0.625641,0.261838,0.494163,0.581977,0.473054,0.049505,MuyAlta
0.38825,0.9,0.389972,0.684825,0.503129,0.443114,0.049505,MuyAlta
0.49553,0.874359,0.48468,0.626459,0.59199,0.443114,0.049505,MuyAlta
0.535121,0.558974,0.376045,0.486381,0.603254,0.449102,0.049505,Moderada
0.41507,0.389744,0.228412,0.470817,0.571965,0.449102,0.049505,Moderada
0.326948,0.553846,0.29805,0.44358,0.524406,0.473054,0.049505,MuyAlta
0.339719,0.707692,0.289694,0.44358,0.622028,0.413174,0.049505,MuyAlta
0.430396,0.733333,0.607242,0.525292,0.622028,0.407186,0.049505,MuyAlta
0.515964,0.676923,0.615599,0.540856,0.533166,0.383234,0.049505,Moderada
0.515964,0.664103,0.490251,0.424125,0.469337,0.39521,0.049505,Moderada
0.455939,0.679487,0.45961,0.36965,0.36796,0.389222,0.049505,Moderada
0.41507,0.710256,0.35376,0.540856,0.36796,0.407186,0.049505,Moderada
0.427842,0.697436,0.568245,0.357977,0.372966,0.39521,0.049505,Moderada
0.472542,0.653846,0.582173,0.322957,0.399249,0.431138,0.049505,Moderada
0.480204,0.520513,0.593315,0.264591,0.434293,0.407186,0.049505,Media
0.526181,0.517949,0.584958,0.225681,0.423029,0.419162,0.049505,Media
0.563218,0.566667,0.674095,0.346304,0.449312,0.431138,0.059406,Media
0.60281,0.589744,0.651811,0.389105,0.321652,0.419162,0.049505,Moderada
0.606641,0.546154,0.584958,0.182879,0.418023,0.383234,0.049505,Media
0.545338,0.384615,0.35376,0.354086,0.454318,0.371257,0.039604,Media
0.46871,0.133333,0.16156,0.385214,0.411765,0.389222,0.049505,Media
0.469987,0.107692,0.094708,0.474708,0.269086,0.39521,0.049505,Moderada
0.533844,0.125641,0.008357,0.447471,0.415519,0.377246,0.049505,Moderada
0.565773,0.202564,0.97493,0.373541,0.446809,0.371257,0.049505,Moderada
0.57599,0.284615,0.877437,0.252918,0.520651,0.365269,0.049505,Media
0.583653,0.323077,0.852368,0.210117,0.40801,0.329341,0.039604,Media
0.55811,0.333333,0.860724,0.315175,0.501877,0.359281,0.039604,Media
0.519796,0.387179,0.763231,0.307393,0.356696,0.281437,0.039604,Media
0.458493,0.505128,0.710306,0.167315,0.498123,0.293413,0.039604,Media
0.37931,0.615385,0.359331,0.22179,0.571965,0.245509,0.039604,Media
0.315453,0.633333,0.420613,0.315175,0.325407,0.311377,0.039604,Media
0.303959,0.658974,0.4039,0.447471,0.352941,0.311377,0.029703,Moderada
0.328225,0.658974,0.370474,0.361868,0.366708,0.365269,0.039604,Moderada
0.357599,0.648718,0.350975,0.381323,0.475594,0.359281,0.039604,Moderada
0.365262,0.64359,0.401114,0.361868,0.566959,0.365269,0.039604,Moderada
0.367816,0.6,0.445682,0.287938,0.60826,0.329341,0.039604,Moderada
0.367816,0.558974,0.537604,0.249027,0.556946,0.323353,0.039604,Moderada
0.402299,0.64359,0.543175,0.194553,0.612015,0.329341,0.029703,Moderada
0.411239,0.746154,0.423398,0.552529,0.390488,0.377246,0.029703,Moderada
0.371648,0.702564,0.356546,0.817121,0.362954,0.437126,0.029703,MuyAlta
0.390805,0.648718,0.537604,0.490272,0.593242,0.407186,0.039604,MuyAlta
0.372925,0.479487,0.958217,0.233463,0.662078,0.275449,0.029703,MuyAlta
0.323116,0.553846,0.342618,0.801556,0.685857,0.497006,0.039604,MuyAlta
0.485313,0.712821,0.674095,0.509728,0.723404,0.329341,0.029703,MuyAlta
0.590038,0.741026,0.470752,0.51751,0.683354,0.263473,0.039604,MuyAlta
0.679438,0.697436,0.523677,0.466926,0.68836,0.413174,0.029703,MuyAlta
0.733078,0.638462,0.559889,0.303502,0.599499,0.365269,0.019802,MuyAlta
0.791826,0.541026,0.598886,0.2607,0.630788,0.341317,0.019802,Moderada
0.780332,0.558974,0.456825,0.143969,0.683354,0.371257,0.029703,Moderada
0.699872,0.584615,0.29805,0.455253,0.484355,0.407186,0.029703,Moderada
0.563218,0.530769,0.331476,0.700389,0.409262,0.413174,0.029703,MuyAlta
0.446999,0.715385,0.32312,0.88716,0.602003,0.401198,0.029703,MuyAlta
0.399745,0.764103,0.359331,0.856031,0.803504,0.449102,0.029703,MuyAlta
0.381865,0.807692,0.356546,0.715953,0.722153,0.461078,0.029703,MuyAlta
0.434227,0.876923,0.423398,0.595331,0.708385,0.473054,0.029703,MuyAlta
0.41507,0.669231,0.325905,0.521401,0.68836,0.45509,0.029703,MuyAlta
0.39719,0.774359,0.428969,0.696498,0.534418,0.497006,0.039604,MuyAlta
0.503193,0.674359,0.512535,0.459144,0.604506,0.431138,0.039604,MuyAlta
0.517241,0.630769,0.4039,0.322957,0.617021,0.431138,0.029703,Moderada
0.50447,0.561538,0.359331,0.361868,0.543179,0.443114,0.039604,Moderada
0.416347,0.433333,0.239554,0.486381,0.486859,0.413174,0.039604,Moderada
0.302682,0.664103,0.231198,0.381323,0.451815,0.42515,0.039604,Moderada
0.321839,0.923077,0.45961,0.782101,0.410513,0.443114,0.039604,MuyAlta
0.380587,0.953846,0.495822,0.688716,0.653317,0.413174,0.029703,MuyAlta
0.453384,0.838462,0.545961,0.509728,0.518148,0.431138,0.029703,Moderada
0.485313,0.674359,0.454039,0.377432,0.515645,0.413174,0.029703,Moderada
0.386973,0.689744,0.342618,0.684825,0.355444,0.431138,0.029703,MuyAlta
0.273308,0.684615,0.309192,0.875486,0.509387,0.431138,0.039604,MuyAlta
0.240102,0.797436,0.362117,0.536965,0.678348,0.473054,0.039604,MuyAlta
0.238825,0.833333,0.4039,0.731518,0.637046,0.383234,0.029703,MuyAlta
0.464879,0.612821,0.637883,0.48249,0.572152,0.39521,0.029703,MuyAlta
0.556833,0.641026,0.579387,0.412451,0.574468,0.317365,0.029703,MuyAlta
0.61175,0.653846,0.548747,0.291829,0.633292,0.365269,0.029703,Moderada
0.614304,0.653846,0.384401,0.365759,0.581977,0.371257,0.029703,Moderada
0.55811,0.612821,0.306407,0.501946,0.46433,0.389222,0.029703,MuyAlta
0.490421,0.720513,0.292479,0.828794,0.423029,0.443114,0.029703,MuyAlta
0.541507,0.74359,0.479109,0.490272,0.707134,0.437126,0.029703,MuyAlta
0.58493,0.384615,0.181058,0.245136,0.748436,0.413174,0.029703,Moderada
0.578544,0.389744,0.314763,0.264591,0.612015,0.383234,0.029703,Moderada
0.583653,0.45641,0.362117,0.178988,0.622028,0.413174,0.039604,Moderada
0.579821,0.441026,0.272981,0.252918,0.548185,0.413174,0.029703,Moderada
0.591315,0.405128,0.192201,0.190661,0.583229,0.389222,0.029703,Moderada
0.532567,0.310256,0.13649,0.431907,0.474343,0.39521,0.029703,Moderada
0.475096,0.353846,0.181058,0.396887,0.352941,0.419162,0.029703,Moderada
0.403576,0.279487,0.233983,0.649805,0.326658,0.42515,0.029703,Moderada
0.36143,0.307692,0.192201,0.525292,0.317897,0.437126,0.029703,Moderada
0.366539,0.410256,0.225627,0.455253,0.426783,0.437126,0.029703,Moderada
0.371648,0.507692,0.270195,0.2607,0.525657,0.371257,0.029703,Moderada
0.335888,0.507692,0.286908,0.303502,0.570713,0.419162,0.029703,Moderada
0.296296,0.453846,0.259053,0.280156,0.623279,0.419162,0.029703,Moderada
0.257982,0.505128,0.284123,0.272374,0.503129,0.383234,0.019802,Moderada
0.243934,0.551282,0.423398,0.07393,0.544431,0.365269,0.039604,Moderada
0.251596,0.589744,0.306407,0.307393,0.580726,0.42515,0.029703,Moderada
0.259259,0.582051,0.373259,0.198444,0.531915,0.413174,0.029703,Moderada
0.265645,0.564103,0.362117,0.280156,0.55194,0.413174,0.029703,Media
0.288633,0.48718,0.270195,0.2607,0.460576,0.437126,0.039604,Media
0.264368,0.492308,0.284123,0.225681,0.456821,0.39521,0.029703,Moderada
0.257982,0.438462,0.197772,0.392996,0.405507,0.407186,0.029703,Media
0.272031,0.423077,0.401114,0.11284,0.490613,0.371257,0.029703,Media
0.293742,0.366667,0.24234,0.093385,0.501877,0.383234,0.049505,Media
0.340996,0.410256,0.788301,0.062257,0.534418,0.389222,0.039604,Moderada
0.394636,0.461539,0.749304,0.198444,0.627034,0.359281,0.039604,Moderada
0.439336,0.469231,0.763231,0.501946,0.458073,0.323353,0.029703,Moderada
0.44189,0.520513,0.743733,0.22179,0.475594,0.323353,0.029703,Moderada
0.401022,0.515385,0.359331,0.326848,0.49562,0.329341,0.029703,Media
0.328225,0.417949,0.272981,0.509728,0.251564,0.365269,0.029703,Moderada
0.275862,0.415385,0.225627,0.669261,0.296621,0.383234,0.029703,MuyAlta
0.252874,0.502564,0.250696,0.55642,0.559449,0.437126,0.029703,MuyAlta
0.255428,0.582051,0.295265,0.509728,0.657071,0.437126,0.029703,MuyAlta
