@relation 'AlturaOla-Test-weka.filters.unsupervised.attribute.Remove-R8,11-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute DPD numeric
@attribute APD numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
283.700012,102340,90,6.900002,4.7,229,6,10,6.29,Media
284.100006,102470,90,7.5,2.9,239,5.3,10,6.02,Media
283.899994,102500,91,7.000001,1.100002,269,6.5,9.09,6.34,Media
283.399994,102640,86,6.6,-0.699997,279,6.2,9.09,5.88,Media
284.100006,102740,80,3.000001,-1.899998,288,4.8,9.09,6.08,Baja
284.799988,102770,73,0.900002,-2.199998,325,2.7,8.33,5.99,Baja
284.699982,102770,73,-1.9,-2.299999,342,2.4,9.09,6.52,Baja
284,102850,77,-0.599998,0.300002,38,0.2,6.67,5.71,Baja
284.5,102840,76,-3.5,4.100001,143,3.3,12.12,6.43,Baja
284.799988,102740,85,-1.9,8.200002,159,6,7.69,4.36,Baja
284.700012,102480,93,1.800002,9.200002,167,8.8,4.55,4.07,Baja
283.899994,102280,98,8.800001,6.3,241,8.4,5.56,4.27,Baja
284.600006,102250,86,10.500002,3.300002,254,7.7,6.25,4.55,Media
283.399963,102230,88,9.4,3.600002,240,8.2,5.88,4.82,Media
283.399994,101820,95,4.6,11.100001,201,8.1,8.33,5.43,Moderada
284.100006,101430,95,9.2,12.100001,208,10.9,9.09,5.5,Moderada
284.799988,101440,86,12.300001,5.600001,248,10.6,8.33,5.95,Moderada
284.299988,101560,88,10.600001,5.1,245,10.5,10,6.42,Moderada
284,101520,90,7.400003,3.8,246,7.5,9.09,6.04,Media
283.799988,101540,86,6.800003,0.4,277,6.5,10,6.28,Media
284.299988,101760,86,4.300002,0.7,277,4.6,9.09,5.78,Media
284.5,101800,84,3.5,2.2,249,4,8.33,6,Baja
284.5,101870,91,2.400002,0.7,272,3.5,9.09,5.84,Baja
284,101840,95,3.8,-2.5,271,6.2,7.69,5.38,Baja
284.799988,102020,89,5.700002,-3.099997,292,6.8,8.33,4.65,Baja
285.100006,102110,87,5.600001,-0.299998,276,5.8,4.17,4.48,Baja
284.700012,102150,91,5.8,1.900002,297,3.3,12.9,5.01,Baja
284.399994,102230,88,5.5,-0.6,283,4.4,6.25,5.37,Baja
284.700012,102430,87,4.800002,-2.199998,301,2.5,12.9,4.91,Baja
285.199982,102700,83,4.500001,-3.499999,310,5.1,6.25,4.6,Baja
284.799988,102750,83,3.800002,-1.599998,288,3.7,5,4.43,Baja
283.799988,102830,88,3.7,-0.8,302,3.8,5.88,5.05,Baja
284,102990,81,2.500001,-0.5,310,6.1,4.76,4.06,Baja
284.200012,103010,79,3.000001,1,266,4.9,4.76,4.06,Baja
284.399994,102950,90,1.500003,1.500002,283,4.2,6.67,3.84,Baja
284,102980,97,2.200001,0,264,2.4,16,5,Baja
285.199982,103090,93,0.800002,0.000002,139,0.3,11.43,4.26,Baja
285.499969,103100,91,1.9,1.100002,231,4.7,16,5.08,Baja
285.100006,103110,99,2,0.4,262,3.8,4.35,4.57,Baja
285.299988,103140,97,3.200001,-2.099998,282,2.7,7.69,6.12,Baja
285.700012,103200,94,2.7,-0.399998,291,2.7,7.14,5.14,Baja
285.899994,103260,88,3.8,-1.899998,283,4,7.14,5.31,Baja
285.200012,103140,90,2.300002,-0.399998,276,3.7,7.69,5.65,Baja
285.100006,103150,90,0.900003,1.400002,235,2.5,7.69,5.77,Baja
285.200012,103090,88,-0.9,3,211,2.1,7.69,6.08,Baja
285.200012,102990,86,-1.9,3.8,196,3.1,7.69,6.2,Baja
284.700012,102800,96,-1.399998,5,171,2.5,7.69,5.66,Baja
285.299988,102640,92,-3.4,4.7,144,4.8,5.56,4.7,Baja
285.5,102470,94,-4.699998,6.300002,134,6.7,7.69,4.6,Baja
285.799988,102260,93,-4.999999,6.8,137,7.6,7.14,4.22,Baja
285.699982,102090,94,-4.799998,6.800002,138,6.4,5.26,4.18,Baja
285.299988,102010,100,-2.999999,6.500001,131,7,4.17,4.13,Baja
285.200012,102050,99,-0.6,6.500001,162,5.2,6.67,4.54,Baja
285.600006,102100,97,-1.799999,6.2,151,4.7,6.25,4.51,Baja
285.499969,102010,100,-4.399999,6.600001,137,5.7,5.26,4.29,Baja
285.700012,102000,100,-3.1,8.500002,136,7.3,4.55,4.17,Baja
285.899994,102070,97,0.300003,10,170,7.6,4.55,4.22,Baja
286.399994,102430,93,1.6,6.900002,180,5.3,7.14,4.8,Baja
286.100006,102480,99,1.4,5.500001,182,3.8,6.25,5.04,Baja
285.799988,102600,99,0.900002,5.4,181,4.5,17.39,5.85,Baja
286.100006,102660,100,1.2,7.9,180,5.9,17.39,5.85,Baja
286.599976,102710,93,3.7,7.5,198,6,7.69,5.11,Baja
286.299988,102690,95,4.000003,4.8,212,3.7,7.69,5.35,Baja
285.600006,102720,100,3.100003,2.600002,276,3.8,7.14,5.7,Baja
285.799988,102770,98,-1.799999,1.700001,108,1.8,16,6.12,Baja
286.399994,102680,93,-0.899998,1.600002,111,3.7,14.81,5.96,Baja
285.600006,102640,99,1.500002,4.300002,222,2.8,16,6.95,Baja
285.399994,102530,100,2.600002,6.400002,196,3.4,14.81,5.51,Baja
285.999969,102650,100,4.1,6.400002,199,4,14.81,5.18,Baja
287.299988,102730,90,2.800002,5.200002,197,5.7,7.14,4.75,Baja
286.699982,102800,95,2.2,4.300002,212,4.9,6.67,5.41,Baja
286.399994,102790,100,2,5.100001,210,4.2,7.69,5.23,Baja
286.799988,102820,97,3.6,2.800002,187,3.8,8.33,5.88,Baja
287.299988,102950,92,3.100002,4.000003,217,4.1,7.69,5.57,Baja
286.5,102870,99,4.900002,2.5,244,3.9,8.33,5.42,Baja
285.999969,102930,99,4.500003,1.2,274,3.9,8.33,5.43,Baja
285.899994,102950,100,5.100003,0.2,300,2.3,7.69,4.98,Baja
286.799988,102890,88,5.5,-2.5,299,5.8,9.09,5.87,Baja
285.699982,102800,97,3.800002,-3.5,302,5.9,8.33,4.85,Baja
285.699982,102680,98,5.7,-3.3,284,6.8,7.69,5.55,Baja
286.200012,102670,96,6.300002,-3,280,5.9,7.69,4.68,Media
286.600006,102400,89,8.4,-1.799999,288,6.7,8.33,5.86,Media
286,102390,96,7.4,-1.9,274,8.4,10.81,5.61,Media
285.899994,102210,99,7.5,0.3,280,7.1,10.81,5.62,Media
285.799988,102100,100,7.2,1.400002,272,6,10,5.32,Media
286.199982,101980,90,6.6,2.500001,255,5.9,10,5.68,Media
285.899963,101790,95,7.000001,1.900002,283,5.9,10.81,5.43,Media
285.799988,101490,94,6.100001,1.9,295,5.9,7.69,5.83,Baja
285.700012,101250,96,3.300002,5.2,207,4,9.09,5.41,Baja
286.399963,100740,95,3.5,9.4,195,7.2,9.09,4.68,Media
286.200012,99890,98,1.100002,14.4,159,11.6,5,4.41,Moderada
286.299988,98970,93,6.200002,13.3,185,11.4,6.67,5.4,Media
286.899994,98800,87,8.700003,9.1,218,7.8,8.33,6.05,Moderada
286.899994,99060,89,3.9,6.6,171,5,8.33,6.16,Media
286.600006,99560,85,-0.699997,4.000001,140,3.7,8.33,6.77,Moderada
286.199982,100000,94,-3.3,1.500002,101,2.7,10,7.46,Moderada
287.599976,100410,81,-5.699998,-1.2,33,3.6,10.81,7.52,Media
288.100006,100700,86,-6.299997,-2.699997,73,6.3,10.81,6.9,Media
287.599976,101030,94,-9.199999,1.300002,94,6.9,10,6.73,Moderada
287.399994,101370,95,-9.9,0.1,111,7.4,10,5.94,Media
287.799988,101800,92,-7.9,-1.399998,47,4.5,9.09,6.66,Media
287.5,101990,91,-6.299997,-2.199998,59,4.7,8.33,6.28,Media
286.899994,102040,93,-3.399998,-1.3,56,1.4,10,6.64,Media
286.099976,102050,96,0,-1.399998,345,0.1,8.33,6.58,Baja
286.299988,102050,96,1.100002,3.100002,229,4.2,8.33,6.76,Media
287.100006,101980,90,4.3,5.200002,221,7.3,7.69,5.75,Baja
286.600006,101780,96,4.000001,6.7,226,7.7,8.33,4.67,Media
286.399994,101600,96,6,7.6,218,8.4,7.69,5.3,Media
287.299988,101220,93,4.900002,9.6,212,9.2,9.09,4.89,Media
287.499969,100940,92,6.200003,9.3,216,10.8,5.88,5.07,Media
286.499969,100680,99,6.600001,8.2,234,10.4,7.14,5.08,Media
286.299988,100500,99,6.200002,7.4,231,7.2,7.14,5.2,Media
286.599976,100390,96,5.600001,4.8,264,5.7,6.25,5,Baja
287.599976,100360,87,5.1,1.900002,222,2.4,5.88,5.33,Baja
287.299988,100310,87,7.100001,-1,281,6.4,6.25,4.73,Baja
286.5,100600,87,8.100001,-2.4,293,7.3,6.25,4.83,Media
287.200012,100850,80,8.4,-0.6,293,7.8,6.67,5.39,Media
287.700012,101200,81,9.7,0.6,272,8.7,6.67,4.89,Media
286.799988,101520,86,8.6,-0.1,289,7.8,7.69,5.31,Media
286.399994,101820,88,9.8,-0.699997,262,7.9,8.33,5.22,Media
286.299988,102090,89,7.400002,0.2,275,5.6,7.14,5.36,Baja
286.899994,102300,86,7.300002,1.400002,268,6.2,7.14,5.03,Baja
286.399994,102360,91,6.1,1.500002,244,5.5,7.14,4.88,Baja
286.100006,102400,99,6.800002,2.200003,248,5.9,7.14,4.79,Baja
286.299988,102480,99,7.700002,3.100002,250,8,5.88,4.44,Media
287.100006,102540,95,9.2,1.700001,259,7.6,6.67,4.99,Media
286.299988,102570,99,9.700003,1,260,7.8,8.33,5.1,Media
286.299988,102640,99,8.5,1.6,272,8.7,7.69,5.5,Media
286.100006,102690,98,8.200002,3.800002,247,8.8,9.09,5.65,Media
286.600006,102650,95,8.000002,9.000002,224,8.4,7.69,5.34,Moderada
286.799988,102310,96,9.700002,11.000002,218,11.1,9.09,5.81,Moderada
286.899994,101980,95,10.8,12.600001,213,12.6,10,6.82,MuyAlta
287,101650,96,11.1,10.3,227,11.8,11.43,7.19,MuyAlta
286.899963,101420,96,12.400002,6.9,245,10.2,12.9,7.59,Moderada
285.899994,101370,96,12.4,0.000003,276,9.9,12.12,7.15,Moderada
285.200012,101610,84,12.3,-1.199997,282,9.8,9.09,6.37,Moderada
285.199982,101790,80,11.300001,0.700002,271,8.1,11.43,6.5,Moderada
285.899994,101810,78,10.800001,1.1,276,8.3,9.09,6.26,Moderada
285.799988,101840,82,10.5,1.200001,272,7.6,10.81,6.26,Media
285,101920,80,9.600001,2.400002,268,5.6,10,6.03,Media
285.200012,101990,75,7,2.8,245,6.9,9.09,6.62,Media
285.899963,101970,69,3.900002,3.7,220,5.1,9.09,5.98,Baja
285.700012,101830,76,1.3,3.800002,220,4.2,7.14,6.03,Baja
286,101780,80,-0.6,2.800002,243,4,7.14,5.72,Baja
286.899963,101840,75,-0.599998,0.000002,271,2,6.67,6.21,Baja
287.299988,101910,71,-1.099998,-1.399998,41,3.1,14.81,5.91,Baja
287.200012,101940,75,3.800002,-3.199998,353,4.6,13.79,5.85,Baja
286,102160,78,4.8,-1.999998,316,5.9,5.88,4.85,Baja
286.100006,102350,74,1.400002,-0.499997,332,4,6.67,4.86,Baja
286.799988,102520,76,-1.499998,3.6,216,1.6,5.88,5.39,Baja
286.899994,102490,92,-3.9,7.1,148,5.9,5.56,4.62,Baja
287,102570,98,-3.199998,6.600001,136,7,4.55,3.95,Baja
287.699982,102720,94,-2.199998,5.9,181,4.5,5.56,4.73,Baja
287.799988,102730,95,-3.499999,6.600001,155,5.5,5.26,3.99,Baja
287.399994,102710,99,-3.699998,7.500001,144,5.5,7.14,5.19,Media
287.100006,102730,100,-5.299998,9.400002,136,8.1,10.81,6.53,Moderada
287.700012,102730,95,-3.599998,10.800003,158,8.7,12.12,7.85,Moderada
288.399994,102640,90,-2.199998,11.100001,167,9.8,12.12,6.95,Moderada
287.700012,102480,97,-2.599998,11.8,164,9.1,10,6.48,Moderada
287.899994,102420,96,-2.199998,13.200002,167,8.4,11.43,7.48,Moderada
287.700012,102290,99,0.100002,13.900002,179,9.5,10.81,6.19,Moderada
287.5,102120,100,-1.499998,11.7,173,9.2,10.81,6.2,Media
287.399963,101740,100,-1.399998,11.6,175,9.5,10,5.54,Moderada
288.5,101390,92,3.600002,11.200002,186,9.2,7.69,6.21,Media
287.399963,101200,90,9.6,10.200002,223,9.6,10,5.45,Moderada
287,101450,88,10.400002,5.4,244,9.3,7.69,5.88,Media
286.099976,101540,95,10.200002,3.6,245,7.4,9.09,5.42,Media
286.399963,101720,95,10.000003,1.400003,274,7.7,9.09,5.86,Media
286.599976,101820,90,11.000002,0.400002,272,8.4,7.14,5.18,Media
287.299988,101990,83,11.1,-1.699998,275,7.3,7.14,5.23,Media
286,102120,87,11.3,-0.499998,281,7.3,7.69,5.3,Media
284.999969,102100,89,8.8,1.500002,285,5.6,7.69,5.54,Media
285.899994,101900,92,7.300002,6.8,226,7.3,7.69,5.02,Media
287.299988,101730,94,8,7.300003,204,6.3,6.67,5.14,Media
286.899994,101500,97,10.900002,4,241,7.2,7.14,4.79,Media
286.799988,101420,93,14.900002,0.500002,279,9.5,8.33,5.15,Media
286.299988,101510,92,14.700002,-0.8,274,10.8,6.67,5.48,Moderada
286.299988,101820,90,14.5,-0.1,285,11.2,8.33,5.84,Moderada
286.399994,101860,94,11.8,2.600003,277,9.3,9.09,5.95,Media
285.899994,101890,96,9.900002,1.000002,271,7,7.69,5.54,Media
286.699982,101910,98,10,5.100001,204,5.6,7.69,5.67,Media
287.700012,101820,93,16.4,3.000001,263,11.7,7.69,4.99,Moderada
287.100006,101970,95,13.800001,-1.2,273,9.2,9.09,6.03,Moderada
286.199982,102280,100,12.900002,-1.299999,287,8.5,9.09,6.06,Media
286.799988,102490,97,12.000002,-1.599998,269,6.6,9.09,6.15,Media
287.899994,102660,91,11.900002,-0.499998,256,8.8,10,5.77,Media
287.299988,102630,97,12.500002,1,258,8.8,9.09,5.88,Moderada
287.100006,102660,95,13.2,3.900002,254,11.1,8.33,5.59,Moderada
287.399994,102610,94,11.400002,4.000001,258,10.1,9.09,6.07,Moderada
288.200012,102450,88,10.4,10.100001,229,8.9,10,6.12,Moderada
287.499969,101780,96,15.500002,9.9,244,13.9,6.67,6.18,MuyAlta
286.499969,101470,94,19.000002,1.900002,281,14.5,10,6.73,Moderada
286.599976,101500,88,15.300001,-0.699998,276,12.4,10.81,6.73,Moderada
287.700012,101450,85,13.100001,-2.999999,294,10.4,8.33,6.13,Moderada
286.999969,101520,91,10.4,-4.099998,296,9.2,10,6.23,Media
286.999969,101570,84,10.4,-4.499997,302,8.4,7.69,5.64,Media
286.600006,101560,84,9.000002,-3.3,293,7.1,8.33,5.72,Media
286.899994,101580,79,8.800001,-1.5,278,6.2,8.33,5.61,Baja
286.299988,101540,86,7.600001,1.4,265,5.9,8.33,5.17,Media
286.200012,101320,91,7.700002,5.5,229,6.8,9.09,5.2,Baja
287,101220,90,9.300001,2.100002,256,7,9.09,4.95,Media
288.200012,101350,81,12.700002,-5.699998,298,11.3,5.26,4.7,Media
286.399994,101640,76,12.100003,-5.099997,288,9.6,7.69,5.41,Moderada
285.199982,101770,84,15.400002,-0.6,277,10.8,7.69,5.87,Moderada
285.799988,101800,80,13.700002,-2.099998,292,11.7,9.09,6.43,Moderada
286.799988,101920,75,11.700002,-1,274,9,9.09,6.37,Media
286.299988,101830,87,7.700002,3.000001,247,7.2,9.09,6.13,Media
285.799988,101540,95,5.9,4.2,226,5.6,8.33,5.86,Media
286.299988,101310,86,7.200002,-0.899998,312,3.5,7.69,6.37,Media
286.5,101280,79,12.500002,-5.9,310,9.5,9.09,5.51,Media
286,101520,81,8.7,-5.599998,303,8.7,7.14,4.75,Media
286.399963,101780,73,5.5,-4.9,336,5.7,7.69,5.76,Baja
286.199982,101910,77,6.3,-3.299999,325,4.9,6.25,5.16,Baja
287.200012,102080,62,6.800002,-1.4,280,5.7,6.67,5.42,Baja
286.099976,102160,77,4.000001,-0.399998,297,4.1,6.25,4.95,Baja
285.700012,102220,79,-0.799998,-0.2,337,1.6,8.33,5.71,Baja
286.600006,102270,72,-3.699998,-0.5,77,1.7,7.14,5.39,Baja
287.199982,102260,75,-5.599998,-2.499997,54,5.6,5.56,5.63,Baja
286.399994,102180,86,-6.099998,-2.7,92,4.8,12.12,4.68,Baja
286.399994,102080,86,-6.899999,-8.2,47,7.7,3.23,3.48,Baja
287.100006,101950,83,-8.899999,-10.4,44,8.7,5,4.37,Media
286.899994,101910,83,-6.699998,-12.4,33,9,5.56,4.62,Media
286.600006,101840,88,-6.199998,-11.5,28,9.6,6.25,5.2,Media
286.700012,101710,90,-4.099998,-10.5,26,8.7,6.67,5.14,Media
287.099976,101860,90,-4.3,-8.8,31,7.3,8.33,5.1,Baja
287.299988,101920,88,-4.299998,-7.1,30,7.4,5,4.2,Baja
286.399994,101920,96,-4.199998,-4.9,38,5.7,5.26,4.45,Baja
286.599976,101850,96,-2.399998,-4.4,17,5.4,6.25,4.61,Baja
286.899994,101720,91,-1.499998,-5.4,31,4.3,6.25,5.11,Baja
286.699982,101400,90,-0.5,-4.499997,9,4.9,6.25,4.56,Baja
285.700012,101080,96,-2.2,-1.999997,17,5.2,5.88,4.41,Baja
286.499969,100790,90,1.7,-1.6,18,4.3,16,4.89,Baja
286.899994,100530,81,-0.7,-1.499997,37,4.3,12.9,4.1,Baja
287.099976,100430,78,-0.8,-1.1,71,3.3,12.9,5.73,Baja
286.299988,100410,87,-3.899998,-1.099997,56,4.6,12.12,5.06,Baja
286.499969,100360,89,-5.1,-2.8,72,4.7,11.43,4.72,Baja
287.299988,100430,85,-8.899999,-3.4,66,8.5,4.17,4.21,Media
288.199982,100540,79,-8,-6.999999,45,9.2,6.67,4.82,Media
287.799988,100580,83,-8.3,-9.6,40,9.1,7.14,4.92,Media
287.200012,100610,90,-5,-11,34,7.1,7.14,4.78,Baja
288.700012,100640,75,-2.5,-10.199999,23,7.2,7.69,4.66,Media
288.5,100710,81,0.9,-8.499998,340,7.8,9.09,5.38,Media
287.600006,100920,87,0.5,-5.199998,341,4.9,10,5.96,Baja
287.200012,101110,91,5.700002,-6.499999,325,6.1,8.33,5.54,Baja
287.5,101270,84,6.9,-5.499999,314,6.9,10,4.68,Baja
288,101400,77,8.700002,-5.399999,316,7,9.09,4.72,Baja
286.599976,101550,87,8,-4.099998,292,6.6,4.76,4.37,Baja
286.5,101710,84,9.100001,-4.4,304,8.6,5,4.4,Baja
286.5,101870,83,8.000002,-4.1,297,7.2,5.26,4.68,Baja
286.899963,101890,78,8.1,-3.699998,301,7.8,6.25,4.54,Baja
286.499969,101890,88,8.5,-3,279,5.7,5.56,4.83,Baja
287,101840,89,5.100001,-3.199998,307,3.5,6.25,4.84,Baja
287.600006,102000,87,3.800002,-3.699997,299,2.5,11.43,5.39,Baja
288.099976,101920,86,6.500001,-2.899998,270,4.7,11.43,6.34,Media
286.600006,101820,98,5.7,-2.6,284,4.1,10.81,7.18,Baja
286.899963,101680,97,6.7,-1.199998,293,4.8,11.43,6.57,Baja
287.099976,101590,93,5.100001,-0.3,254,3.7,11.43,5.97,Media
287.799988,101390,88,7.2,-2.799999,300,5,10,6.95,Media
286.799988,101250,97,3.900002,-1.399998,306,1.3,10,6.58,Media
287,101340,96,-1.199998,-2,116,3.9,6.67,6.85,Media
286.600006,101510,97,-5.399999,-0.4,110,6,12.12,6.42,Baja
287.899994,101700,79,-3.2,-0.999998,122,3.5,11.43,6.94,Baja
287.200012,101860,73,-3.6,-1.999997,70,2.6,10.81,6.94,Baja
286.799988,101890,69,-1.3,-3.199997,31,1.9,10.81,7.89,Baja
287.399994,101860,50,-2.799999,-0.6,126,1.2,10.81,6.5,Baja
287.499969,101850,50,0.300002,2.3,207,2.8,10.81,6.96,Baja
286.799988,101690,60,0.000002,3.9,196,3.3,10,6.67,Baja
286.200012,101510,73,0.600002,5.6,191,4.4,10,5.78,Baja
286.699982,101360,81,-0.299998,6.100001,180,5.5,10,5.29,Baja
287.200012,101400,86,0.1,6.300002,163,7.1,6.67,4.8,Baja
286.099976,101270,96,-0.599997,5,148,7.2,5.56,4.82,Baja
286.100006,101340,88,-2.499999,5.500001,144,6.4,6.25,4.65,Baja
286.899994,101390,79,-3.499999,3.300002,121,5.9,4.55,4.45,Media
287.799988,101460,79,-2.9,0.100002,120,5.8,12.12,5.32,Baja
286.999969,101520,85,-5.399999,-1.299999,77,7.1,7.69,5.12,Media
286.200012,101620,87,-4.499999,-3.399998,67,6.2,10,5.05,Baja
286.700012,101800,79,-5.599998,-3.7,70,5.1,5.56,5.14,Media
287,101920,69,-4.099998,-5.099998,27,3.1,7.69,5.59,Baja
286.599976,102080,73,-4.699998,-4.499999,57,2.9,8.33,5.98,Baja
286.100006,102020,76,-1.399998,-3.199998,117,1.6,7.69,5.85,Baja
286.600006,102170,65,-2.3,-3,74,4.5,7.14,5.96,Baja
287.399994,102050,67,-0.799998,-4.399999,6,2.9,14.81,5.68,Baja
286.299988,102050,75,0.300002,-3.899998,326,4.4,16,6.43,Baja
286.799988,102000,78,1.800003,-4.999999,55,6.2,13.79,3.87,Baja
286.699982,102110,75,1.9,-4.099998,314,3.3,13.79,4.25,Baja
287.100006,102100,74,2.2,-3.899998,315,1.4,13.79,5.21,Baja
286.699982,102090,78,1.6,-3.2,330,2.5,13.79,5.18,Baja
286.100006,101980,96,2.800002,-4.8,320,2.9,5.56,4.67,Baja
285.999969,101950,88,4.5,-3.3,274,3.7,6.25,4.39,Baja
286.399994,101920,73,6.100001,-1.599998,281,5.4,5.88,4.36,Baja
285.899994,101760,86,6.900002,1.2,268,5,6.67,4.5,Baja
285.399994,101640,92,9.300001,2.100002,251,8.3,6.25,4.19,Media
285.600006,101290,98,9.1,8.4,236,10.9,6.67,4.72,Media
286.899994,101230,96,11.9,2.700001,255,7.3,7.69,5.44,Media
286.5,101280,98,13.6,1.900002,263,8.8,8.33,5.66,Moderada
286.299988,101400,97,14.500002,3.400002,263,11.4,10,5.68,Moderada
286.700012,101590,92,12.300001,4,263,10.3,9.09,6.15,Moderada
287.200012,101930,92,9.7,0.400002,289,4.7,10,6.82,Moderada
286.799988,102080,93,6.400002,3.300003,249,5.5,9.09,6.67,Media
286.100006,102160,92,6.800002,8.600001,227,9.6,10.81,5.85,Media
287.200012,102080,88,7.5,10.000002,218,9.8,7.69,5.39,Moderada
287.5,102200,91,10.900002,8.000002,222,10.8,9.09,5.7,Moderada
286.600006,102250,95,4.500001,4.000001,263,4.8,9.09,6.74,Moderada
286.499969,102240,99,3.300002,8.900002,211,8.5,10,6.56,Moderada
286.600006,102080,99,6.9,11.900002,220,11.4,9.09,5.87,Media
287.299988,101860,99,3.500001,10.7,200,8.3,9.09,5.66,Media
287.399994,101760,99,5.600001,6.200002,221,2.4,8.33,5.61,Media
287.100006,101990,100,4.4,0.300002,0,0.1,9.09,6.81,Moderada
287.299988,102250,97,3.700001,3.3,87,1.1,11.43,6.9,Media
287.399994,102540,95,6.400002,5.2,246,5.9,10.81,6.98,Media
287.100006,102580,97,7.100003,4.6,243,5.5,10.81,6.48,Media
286.700012,102710,97,9.000002,3.9,247,8.1,10,5.49,Media
287.399994,102760,90,4.600001,4.500003,247,4.4,7.14,5.65,Media
287,102630,91,3.8,5.300002,237,4.3,8.33,6.03,Media
286.299988,102550,91,4.400003,3,239,4.8,10.81,6.31,Media
286.200012,102540,92,3.300002,1.700003,231,4,11.43,7.36,Media
286.200012,102460,88,0.7,0.800002,272,2.4,10.81,7.74,Moderada
286.799988,102300,84,-0.099998,-0.999997,96,1.4,11.43,8.82,Media
286.100006,102200,89,-2.4,-1.899998,73,2.7,10,8.59,Media
286.699982,102050,83,-3.099998,-5.7,28,2.1,12.9,8.39,Moderada
287.5,101910,82,-5,-5.8,44,6.6,12.12,8.18,Media
288.599976,101760,78,-6.199998,-6.599998,64,8.5,11.43,6.34,Media
287.299988,101810,75,-7.399999,-4.8,58,7.7,10,5.75,Media
286.700012,101850,72,-4.399997,-6.5,39,5.8,10.81,6.14,Media
286.599976,101790,64,-4.699998,-6,27,6.4,10.81,5.49,Baja
287.899994,101810,49,-0.8,-7.3,351,6.1,10.81,5.58,Baja
286.499969,101840,55,-3.3,-3.899998,6,5.6,10,4.92,Baja
286.299988,101760,63,-0.199998,-4.299998,31,4,9.09,5.66,Baja
286.499969,101800,62,-0.199998,-1.299999,49,4.1,10.81,5.39,Baja
287.499969,101840,58,-2.4,-0.199997,67,3.1,9.09,5.97,Baja
287.499969,101850,57,-6.199998,4.100001,122,6.6,8.33,3.97,Baja
287.299988,101730,56,-7.499999,7.900002,143,10,4,4.06,Media
286.699982,101430,71,-5.3,10.300001,142,10.8,6.25,4.79,Media
286.100006,101130,87,-3.1,8.900002,167,9.9,6.25,5.38,Moderada
285.499969,100970,94,-1.499998,7.500001,144,10.9,6.25,5.81,Moderada
285,100940,95,0.500002,4.300002,157,9.2,9.09,5.88,Media
285.499969,101010,82,3.200001,1.2,182,2.4,12.12,7.15,Moderada
284.799988,101150,89,6.100001,4,234,4.8,11.43,7.58,Media
285,100960,91,3.400003,9.1,220,6.1,8.33,6.61,Media
285.199982,100510,97,0.500002,12.800001,183,9.7,10,5.31,Media
285.799988,100270,99,2.700001,8.600001,180,9,9.09,5.17,Moderada
286.5,100410,90,6,1.500002,255,7.5,9.09,6.85,Moderada
286,100720,88,8.000002,-1.3,276,5.2,11.43,7.54,Moderada
285.399994,101080,88,7.000001,-1.099998,269,4.7,11.43,7.44,Media
285.299988,101320,83,7.8,1.100002,242,5.5,12.9,7.29,Media
285.700012,101550,83,4.600001,-1.3,326,2.1,11.43,8.1,Media
285.799988,101530,83,2.400002,1.800002,224,2.8,12.9,7.3,Media
285.699982,101510,87,0.300002,3.100002,171,3.6,12.12,8.56,Media
285.600006,101230,92,-4.1,3.300002,128,6.8,13.79,6.17,Media
286.700012,100910,97,-3.4,4.200002,95,9.8,10,5.23,Baja
286.899963,100860,98,2.3,2.7,113,4.1,11.43,6.03,Baja
286.599976,100870,99,4.200002,5.000001,127,5.8,12.12,5.98,Media
286.600006,100850,100,11.6,4.500001,245,6.2,16,6.75,Media
286.499969,101050,98,13.600001,-0.199998,278,8.6,10,5.94,Moderada
286.600006,101360,92,11.4,-6.3,290,10.5,10.81,6.23,Moderada
285.699982,101990,96,6.5,-10.1,337,10.8,8.33,5.73,Moderada
285.499969,102380,86,7.000001,-4.599998,307,9.1,11.43,6.8,Media
286.100006,102430,80,7.1,-3.9,295,7.2,12.9,6.02,Moderada
285.699982,102360,81,1.800002,3.6,254,2.4,11.43,7.36,Media
285.600006,101770,97,-2.8,10.800001,153,7.7,11.43,7.57,Moderada
286.399963,101350,97,3.800002,6.2,145,10.2,12.12,5.8,Media
286.5,101510,96,7.200002,1.700001,263,5.5,11.43,6.32,Media
286.199982,101540,97,4.700002,3.2,235,5.6,10.81,6.89,Media
287.299988,101360,95,1.200001,9.100001,183,6.4,10,6.24,Media
288,101210,85,9.2,6.1,219,8.7,9.09,5.3,Media
287,101280,75,11.100001,-0.999998,287,7.7,7.14,5.71,Media
285.299988,101320,76,7.800002,-3.899998,280,7.2,10,6.26,Media
284.399963,101510,81,5.200002,-3.399998,283,6.5,9.09,6.83,Moderada
284.799988,101590,74,7.100001,-1.2,289,6.1,11.43,7.52,Moderada
284.799988,101800,82,8.700002,-0.8,283,8.1,10,6.29,Media
285.200012,102000,88,9,1.400003,275,7.8,10,5.58,Media
284.899994,102260,88,4.900002,5.500001,237,6.4,9.09,5.63,Media
285.100006,102490,82,2.500001,10.200002,198,7.7,9.09,5.5,Media
