@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
12.950006,99690,91,-12.6,4.8,107,10.1,11.8,5.26,4.63,99980,11.7,-261.85,-262.05,Moderada
13.249963,99300,97,-9,10.4,110,12.9,15.8,6.67,5.37,99440,12,-261.85,-261.25,Moderada
12.649988,99300,95,-1.4,11.2,157,7.1,8.6,8.33,6.44,99310,11.9,-261.85,-261.45,Media
12.249994,99130,89,-6.1,8.400002,129,7.1,8.5,7.14,5.57,99280,11.7,-261.75,-261.95,Media
13.249994,98880,83,-5.099998,11.300003,129,8.8,10.5,8.33,5.88,99030,11.9,-261.65,-261.55,MuyAlta
12.550012,99110,85,3.700001,10.600001,181,6.6,8.1,10,7.52,99050,12.2,-261.55,-262.45,Moderada
11.749994,99140,93,-2.899998,4.3,156,3.8,4.8,11.43,7.92,99190,11.6,-261.75,-262.35,Moderada
11.050012,98330,100,-1.5,-7.6,55,4.9,6.4,10,7.04,98630,10.6,-261.45,-262.55,Media
11.649988,97660,89,9.1,-8.3,352,7.5,9.3,10.81,6.15,97670,10.8,-261.65,-263.35,Media
11.149988,97840,74,11.200002,0.400002,279,7.8,9.6,6.67,5.18,97610,11.1,-261.35,-264.15,Moderada
11.050012,98330,75,5.500001,7.700002,246,8.7,10.4,12.12,6.96,98130,10.1,-261.45,-264.85,Moderada
11.149988,98550,86,2.8,10.200002,195,8.5,10.5,10.81,6.14,98540,11.4,-261.55,-265.75,Moderada
10.950006,98680,84,7.000001,10.400002,212,6.9,8.2,12.12,7.13,98630,11.5,-261.35,-264.35,Moderada
11.149988,98970,82,9.600001,8.300001,218,9.6,11.4,10.81,6.18,98860,11.6,-261.35,-264.85,Moderada
11.049982,99140,82,0.2,6.8,200,7.2,8.5,14.81,7.96,99090,11.3,-261.65,-265.75,Moderada
11.049982,98490,87,-13,0.5,118,9.7,11.9,13.79,7.33,98880,11.1,-261.55,-264.15,Moderada
11.85,96960,90,-5.9,-8,65,16.3,20,6.25,5.7,97600,10.8,-261.45,-264.15,MuyAlta
12.049982,97210,84,13.2,-1,60,3.6,4.9,14.81,8.89,96960,11.1,-261.35,-264.25,MuyAlta
10.85,98160,87,16.400002,5.700002,262,8.8,11,10.81,8.63,97640,10.6,-261.35,-263.45,MuyAlta
9.450006,98740,83,13.2,7.900002,245,11.9,14.7,11.43,7.11,98340,10.7,-261.55,-265.35,MuyAlta
10.149988,99390,80,14.500002,6.800002,251,10.5,12.6,12.12,7.12,99030,10.8,-261.65,-265.75,MuyAlta
9.35,100030,82,12.5,9.5,245,10.4,12.6,12.12,7.35,99790,10,-261.65,-267.05,MuyAlta
9.749963,100200,72,7.700002,9.4,193,7.1,9.5,10.81,7.58,100070,8.6,-261.65,-267.55,Moderada
9.950006,100490,79,13.900002,4.800002,234,13.1,16.2,10.81,6.39,100050,9.1,-261.65,-266.05,MuyAlta
9.950006,101120,73,11.400002,4.100001,268,11,12.8,10.81,6.92,100840,10,-261.75,-267.25,Moderada
9.950006,101530,75,6.900002,5.700002,248,8,9.7,10,6.31,101400,10.6,-261.95,-267.75,Moderada
10.049982,101830,83,-0.9,5.900003,201,4.5,6.3,8.33,6.91,101800,10.5,-262.05,-267.15,Media
10.85,101910,87,-5.2,7.9,144,7,8.1,8.33,6.42,101960,10.7,-262.05,-264.85,Media
10.949976,101860,89,-7.199998,6,134,8,9.6,9.09,6.01,102040,10.9,-261.95,-263.35,Media
10.950006,101570,89,-13.5,1.1,108,10.2,12.5,8.33,4.91,101810,10.9,-261.85,-263.45,Moderada
10.749963,100670,95,-19.299999,-1.3,93,12.8,15.5,5.88,5.28,101250,10.7,-261.85,-263.45,MuyAlta
12.35,99890,98,-14.099998,6.900002,92,16.6,19.5,9.09,7.15,100170,10.4,-261.85,-262.95,MuyAlta
12.550012,99870,100,-3.299999,13.000002,146,8.5,10.5,10,7.58,99910,11.7,-261.95,-261.45,Moderada
12.85,99810,98,-4.9,8.7,126,6.3,7.8,9.09,7.02,99880,11.4,-261.95,-261.75,Moderada
11.950006,99530,98,-4.2,7.800003,138,9.2,10.9,10,7,99570,11.4,-261.95,-261.75,Moderada
11.35,99310,100,-3.099998,6.7,129,8.7,10.2,9.09,6.74,99330,11.3,-261.95,-261.85,Moderada
11.949976,99040,97,-0.2,2.900002,114,2.6,3.8,9.09,6.8,99050,11,-261.85,-262.15,Media
11.149988,98990,99,4.800002,5.400002,253,7,8.5,8.33,6.26,98800,11.2,-261.95,-261.95,Moderada
10.849969,99230,96,-0.2,2.400003,252,2,3.1,9.09,6.93,99280,10.6,-261.75,-262.55,Media
10.149988,99450,93,4.700002,-0.399998,291,5.2,6.6,9.09,7.12,99430,10.2,-261.95,-264.55,Media
10.449976,99800,85,4.400002,3.400002,231,5.5,6.9,10,6.87,99740,11,-262.05,-263.65,Media
10.749994,99800,97,-2.099998,10.000002,184,6.6,7.6,9.09,5.95,99830,11.2,-261.85,-263.75,Media
10.85,99640,100,-0.999998,7.5,123,8.8,11,10,6.01,99600,10.2,-261.85,-263.25,Media
10.149988,99830,92,13.4,2.300003,270,10.8,14,5.88,5.11,99650,10.2,-261.85,-265.95,Media
10.249994,100300,77,14.6,4,252,10.7,12.7,7.14,5.07,100080,10.5,-261.65,-265.85,Media
10.649988,100780,81,11.400002,4.600001,260,11.5,14,6.67,5.2,100520,10.7,-261.65,-265.95,Moderada
11.049982,101270,82,8.6,3.800003,261,9.8,11.9,8.33,5.6,101120,10.6,-261.75,-266.05,Media
10.649988,101380,83,1.800002,5.800003,214,6.2,7.5,9.09,6.01,101330,10.6,-261.85,-265.45,Media
9.949976,101040,83,-11.899999,8.900002,137,7.6,9.2,9.09,5.95,101150,10.4,-261.75,-264.45,Moderada
10.349969,100070,98,-12.8,12.6,130,14.2,17.7,5.26,5.08,100400,10.3,-261.85,-265.15,MuyAlta
11.649988,99880,90,3.4,7,223,5.7,7.5,10,7,99920,11.2,-261.95,-262.05,Moderada
10.749963,99980,90,1.5,5.100003,191,3.7,5.1,10.81,7.07,100000,11.2,-261.95,-264.95,Moderada
11.550012,99520,87,-3.5,10.400002,143,8.8,10.3,9.09,6.71,99670,10.9,-262.05,-263.85,Moderada
10.849969,98990,96,-0.6,14.9,157,7.2,9.1,9.09,6.3,99080,10.7,-262.05,-263.35,MuyAlta
10.149988,98680,92,2.000001,16.1,163,9.8,12.9,12.9,7.49,98720,10.7,-262.25,-264.05,MuyAlta
10.149988,98550,93,9.7,11,210,12.3,15.7,12.12,8.09,98230,10.6,-262.25,-264.15,Moderada
9.950006,99110,90,17.300001,5.700002,252,11.8,14.2,12.12,6.89,98730,10.5,-262.15,-264.05,Moderada
9.849969,99710,85,16.100002,5.9,263,12.1,14.7,10.81,6.79,99370,10.3,-262.15,-264.75,Moderada
9.849969,100260,87,11.900002,1.1,280,10.6,12.9,10.81,6.29,99900,9.9,-262.15,-264.45,Moderada
9.749963,100670,82,9.100001,4,262,8.2,9.8,10.81,6.69,100490,10.1,-262.15,-265.75,Moderada
9.649988,100880,81,7.900002,3.1,252,7.7,9.3,10,6.11,100770,9.5,-262.55,-265.75,Media
9.749994,101270,75,8.000003,1,263,6.5,8.7,10,6.38,101120,9.7,-262.25,-265.85,Media
9.35,101550,82,6.300002,1.800003,259,6.2,7.2,9.09,6.21,101420,9.8,-262.55,-267.35,Media
9.249994,101700,78,4.6,3.900002,240,5.9,7.4,9.09,6.4,101630,9.7,-262.55,-267.55,Media
9.550012,101640,84,-0.6,8,185,6.9,7.7,7.69,6.08,101630,9.6,-262.55,-268.35,Media
10.049982,101420,86,-1.2,12.000002,168,9,10.7,9.09,5.46,101490,10.2,-262.55,-266.05,Moderada
9.849969,101130,89,-3.299999,12.4,161,12.4,14.6,7.69,5.31,101190,10.1,-262.55,-265.45,Moderada
9.550012,100950,91,-3.499999,12.8,167,12.1,16.6,9.09,6.26,100990,10.1,-262.45,-265.75,Moderada
9.749994,100910,89,-0.2,7.6,154,9.8,12.1,10,6.26,100820,9.5,-262.35,-267.55,Media
9.450006,101020,89,4.000001,2.100002,272,3.4,4.2,8.33,6.12,101030,10.2,-262.55,-265.25,Media
9.349969,101220,86,3.5,-0.7,263,3.4,4.4,9.09,5.96,101230,9.8,-262.45,-265.85,Media
9.449976,101440,83,1.9,-0.8,278,0.5,1.2,13.79,6.65,101450,9.6,-262.25,-266.15,Moderada
9.649988,101470,82,-2.6,0.5,88,1.3,2.3,10,8.03,101530,9.9,-262.35,-266.85,Media
9.949976,101280,85,-6.9,0.7,83,5.1,6.2,12.12,7.49,101460,10,-262.15,-266.35,Media
9.749994,101310,86,-9.299998,4,101,7.3,9.2,10.81,6.39,101400,10,-262.35,-265.55,Media
9.949976,101150,82,-11.399999,4.7,112,9,10.7,9.09,5.18,101270,9.9,-262.35,-264.65,Media
10.050012,101020,78,-14.399999,6.000001,118,11.7,14.1,5.88,4.97,101170,10,-262.35,-266.25,Moderada
10.949976,100610,79,-15.199999,6.6,112,10.6,12.5,6.25,6.13,100840,10.3,-262.35,-264.95,Moderada
10.749963,100280,89,-15.099998,8,116,12.9,16.2,10.81,6.18,100600,10.3,-262.45,-264.75,MuyAlta
11.349969,99950,90,-14.5,7.100001,114,11.7,14.8,9.09,7.21,100250,10.7,-262.45,-264.05,MuyAlta
11.449976,99410,92,-14.5,6.3,107,14.7,17.9,12.9,7.03,99710,10.7,-262.45,-264.45,MuyAlta
11.249963,99010,95,-8.9,10.900002,142,13.4,16.5,11.43,7.72,99120,11.1,-262.95,-262.95,MuyAlta
9.550012,99020,95,-2.4,8.3,131,7.4,9.4,11.43,8.2,99150,10.2,-262.35,-263.75,MuyAlta
9.849969,98900,90,1.800002,10.000002,173,8.5,10.6,10,7.61,98890,10.4,-262.35,-263.85,Moderada
9.949976,99170,87,5.1,5.500001,181,5.7,7.1,10,7.53,99110,9.9,-262.35,-264.55,Moderada
9.450006,99480,90,9.100001,6.200002,223,8.6,10.6,10.81,6.78,99360,10.4,-262.35,-264.95,Moderada
9.450006,99600,92,4.000003,8.600001,224,7.6,9.2,10,6.51,99520,10.2,-262.25,-265.25,Moderada
9.449976,99370,96,0.700002,7.4,196,6.1,7.3,10.81,6.74,99440,10.3,-262.75,-264.95,Moderada
9.749994,99090,93,1.000002,5.900002,127,6.9,8.5,8.33,6.91,99140,9.7,-262.95,-264.45,Moderada
9.749994,98920,88,6.1,1.9,81,3.7,4.9,10,7.6,98760,9.5,-262.95,-265.35,Media
9.249994,98930,91,10.400002,-0.899998,311,5.5,6.5,13.79,7.68,98870,9.4,-262.85,-264.95,Moderada
8.549982,99070,87,10.900002,1.1,269,8.2,10,8.33,6.03,98970,9.1,-262.95,-266.45,Moderada
9.649988,99110,77,7.400002,4.100001,276,3.4,5.2,10.81,7.53,98990,8.9,-262.65,-267.45,Moderada
9.749963,98930,79,4.800002,5.000001,223,5.4,6.4,9.09,7.07,98910,9.3,-262.85,-267.35,Media
8.749994,98800,82,-0.599998,2.800003,177,4,4.8,10,7.2,98930,9.2,-262.55,-267.15,Media
8.450006,98850,84,-1.499997,-4.199998,109,0.7,1.6,9.09,7.15,98960,9,-262.85,-267.05,Moderada
8.949976,99160,82,-1.3,-10.4,8,6.1,8,10,7.51,99250,9.3,-263.15,-266.55,Media
9.349969,99660,82,5.2,-11.999998,338,10.7,13.1,10.81,6.34,99600,9,-263.15,-266.95,Media
8.550012,100170,81,8.6,-9.3,337,9.4,11.5,8.33,5.85,100090,9.3,-262.75,-267.25,Moderada
8.050012,100550,81,11.300001,-8.299998,312,10.8,12.7,8.33,5.56,100380,8.9,-262.75,-269.25,Moderada
8.649988,100940,71,10.700002,-7.199998,316,10.7,12.8,10,6.45,100790,9.3,-262.85,-269.25,Moderada
8.749963,101310,74,12.700002,-4.6,295,11,13.2,7.14,5.96,101230,9.3,-263.15,-267.25,Moderada
8.349969,101590,86,12.800003,-3.1,292,10.5,13.3,9.09,5.99,101450,9.2,-263.05,-267.35,Moderada
9.35,101650,93,12.5,-1.099998,272,11.8,14.4,8.33,5.81,101430,9.5,-263.15,-264.65,Media
9.35,101770,88,11.5,-3.299999,291,8.2,9.9,9.09,5.83,101670,9.4,-262.45,-265.45,Moderada
8.949976,102050,86,8.9,-0.999998,286,9.5,11.9,9.09,5.95,101880,9.3,-263.15,-268.35,Media
8.249963,101830,96,6.000001,5.600001,221,3.7,4.5,10,5.92,101860,8.4,-263.25,-267.05,Moderada
9.050012,101390,91,11.500002,9.500002,233,11.5,14.1,9.09,5.86,101240,9.6,-263.05,-265.75,MuyAlta
9.249963,100710,84,18.900002,11.700002,230,15.9,19.1,9.09,6.4,100340,9.6,-263.25,-264.95,MuyAlta
8.249994,100820,76,20.900002,-1.6,276,17.9,22.2,12.9,8.59,100400,8.6,-263.35,-269.45,MuyAlta
8.149988,101330,72,14.600001,-4.499999,294,15.8,19,12.9,7.66,100970,8.8,-263.45,-270.15,MuyAlta
6.950006,101520,75,10.6,-2.799999,288,11.5,13.9,10.81,7.77,101360,8.5,-263.55,-269.95,MuyAlta
6.35,101660,74,5.400002,-0.7,294,8.3,10.7,12.12,7.61,101530,8.2,-263.65,-270.65,Moderada
7.249963,101680,70,0.9,-0.7,279,5.3,6.4,12.12,7.57,101590,8.2,-263.65,-271.25,Media
7.749994,101470,78,-3.7,5.000003,181,3.9,5.5,11.43,6.44,101580,8.1,-263.05,-271.25,Media
8.85,100910,90,-9.599998,10,146,9.9,12.2,11.43,5.05,101190,8.8,-263.05,-268.15,Media
9.85,100030,98,-9.2,12.800003,136,12.9,15.7,6.25,5.04,100340,9.2,-263.05,-264.75,Moderada
10.550012,99560,86,6.700002,9.200002,232,11,13.8,8.33,6.19,99340,10.1,-263.05,-263.25,Moderada
8.35,99670,77,15.000002,5.2,252,12.5,15.9,10,6.09,99400,8.6,-263.45,-268.05,MuyAlta
7.749963,99670,85,9.700002,13.300003,230,13.2,16.2,8.33,6.86,99460,8.8,-263.45,-268.35,MuyAlta
8.050012,99480,86,12.4,10.800001,234,13,16.2,10.81,7.69,99250,9.1,-263.45,-267.55,MuyAlta
8.149988,99490,85,13.7,8.900002,231,13.7,16.3,16,8.48,99220,9.2,-263.25,-267.05,MuyAlta
8.249963,99630,81,12.400002,0.200002,278,10.4,12.7,14.81,8.35,99360,8.6,-263.25,-266.85,MuyAlta
7.450006,99860,79,14.500002,-4.299998,301,11.4,13.5,13.79,8.05,99780,8.3,-263.25,-269.05,MuyAlta
6.249994,100270,78,12.700002,-5.8,296,12.8,16.4,14.81,7.81,100120,7.3,-263.35,-270.45,MuyAlta
6.949976,100640,71,12.300001,-6.699997,289,12.6,15.8,13.79,8.06,100440,7.4,-263.35,-270.85,MuyAlta
6.950006,100800,65,12.000002,-7.299997,309,12.2,15.1,12.12,7.45,100630,7.4,-263.35,-272.65,MuyAlta
7.149988,101080,63,12,-8.3,300,12.3,15.4,11.43,7.92,100960,7.5,-263.35,-271.45,MuyAlta
7.149988,101420,71,8.900002,-6.099998,305,8.4,10.5,10,7.42,101320,7.9,-263.65,-272.35,Moderada
7.649988,101500,78,7.6,0.500002,261,7.1,8.5,10,6.86,101460,8.2,-263.85,-270.35,Moderada
8.349969,101230,92,6.3,9.000002,219,8.9,10.8,9.09,6.39,101160,8.7,-263.85,-266.05,Moderada
8.749994,100930,99,9.8,7.900002,233,11.1,14.2,7.14,5.66,100680,9.1,-263.85,-264.25,Moderada
8.950006,100690,82,9.600001,0.100002,288,8.1,9.9,10,6.04,100560,8.5,-263.85,-268.35,Moderada
7.849969,100460,81,8.4,1.900002,264,6.6,8.8,10.81,7.44,100370,8.1,-263.95,-271.65,Moderada
6.949976,100060,73,8.2,0.000002,263,8.1,10.2,10,6.71,99980,7.2,-263.95,-271.95,Moderada
6.649988,99860,65,10.8,-2.599998,290,9.6,12.1,12.12,6.18,99710,6.4,-263.95,-272.75,Moderada
6.549982,100040,74,12.6,-0.999998,304,10.9,13.5,11.43,6.09,99870,5.7,-263.95,-270.95,MuyAlta
6.049982,100580,71,17.100002,-3.9,289,13.7,17.1,8.33,6.57,100280,6.9,-263.95,-273.65,MuyAlta
6.050012,100960,69,14.100001,-1.199997,267,13.7,16.7,11.43,7.3,100630,6.6,-263.95,-271.95,MuyAlta
6.249994,101080,69,11.5,1.500002,282,10.1,13.2,12.12,7.86,100850,6.3,-264.15,-271.55,MuyAlta
5.649988,100680,77,2.000001,8.500002,218,7.2,9.2,12.12,7.55,100680,6.6,-264.15,-272.45,Moderada
7.85,99040,98,-2.599998,18.900002,171,13.8,15.8,12.12,6.76,99320,7.2,-264.15,-267.65,MuyAlta
8.249963,97990,73,18.9,11.700002,246,9.7,12.6,7.69,6.68,97970,6.3,-264.25,-269.75,MuyAlta
6.249963,97430,88,17.800001,14.6,239,14.4,20.6,12.12,7.72,97110,5.5,-264.15,-269.65,MuyAlta
6.549982,97200,84,22.300001,11.400002,249,17.1,21.5,14.81,9.34,96830,7.8,-264.15,-269.25,MuyAlta
6.149988,97340,84,22.200001,6.400002,262,13.7,16.7,14.81,9.78,96780,6.3,-264.05,-268.95,MuyAlta
6.050012,97630,85,19.900002,2.4,267,16.5,20.3,16,9.47,97170,7,-264.15,-268.65,MuyAlta
5.649988,97980,80,18.200001,-0.399998,285,12.6,15.8,14.81,8.53,97770,6.6,-264.45,-270.75,MuyAlta
4.749994,98520,74,16.100002,-1.2,292,11.7,15.6,14.81,7.76,98260,5.4,-264.45,-272.45,MuyAlta
4.549982,98980,69,14.800001,-1.499998,282,13.2,15.6,11.43,7.96,98720,5.2,-264.45,-275.05,MuyAlta
4.349969,99320,69,12.1,-2.199998,272,10.8,13.2,12.9,8.96,99090,4.6,-264.25,-272.95,MuyAlta
3.950006,99620,68,12.5,-6.5,301,11.8,15,12.12,7.82,99390,5.5,-264.25,-275.25,MuyAlta
3.449976,99990,77,13.600001,-7.399997,292,14.6,18.2,11.43,7.15,99780,3.7,-264.35,-273.85,MuyAlta
3.749963,100350,73,14.1,-6.999999,295,14.2,17.2,10.81,7.3,100090,3.4,-264.45,-274.45,MuyAlta
4.050012,100440,66,10.3,-1.999998,296,11.8,14.4,12.12,7.29,100330,4.3,-264.55,-276.45,Moderada
4.549982,100320,67,4.800002,1.1,269,4.7,6.8,10.81,7.4,100260,4.5,-264.75,-275.75,Moderada
4.85,100190,78,3.600002,-2.199998,28,4.3,5.6,9.09,6.96,100210,2.7,-264.65,-272.15,Media
4.849969,100000,66,0.100002,0.100002,33,1.1,1.9,10,6.59,100010,4,-264.55,-275.15,Media
4.549982,99360,79,-7.3,-3.699997,66,5.6,7.2,10,6.69,99680,3.9,-264.65,-272.95,Media
4.149988,99190,72,-0.5,-11.499998,13,7.9,10.7,10,5.65,99480,4.9,-264.45,-275.45,Media
4.149988,99550,60,5.9,-6.999999,322,8.7,10.7,9.09,5.23,99530,5,-264.55,-277.05,Media
3.749963,99670,73,6.6,-2.9,304,9.5,12.2,12.9,6.28,99510,4,-264.65,-272.75,Moderada
3.149988,99740,69,3.600002,-5.999997,307,9.5,11.1,12.12,7.58,99660,4.1,-264.75,-275.55,Moderada
2.749963,100000,67,7.8,-7.1,313,9.7,12.7,11.43,6.69,99850,3.3,-264.75,-276.35,Moderada
2.050012,100410,67,15,-6,301,14.6,17.9,10.81,6.38,100080,2,-264.65,-275.75,MuyAlta
3.149988,100780,63,17.200001,-5.499997,305,16.2,21.9,12.12,8.38,100540,2.7,-264.65,-275.05,MuyAlta
3.249963,101240,60,13.800001,-5.899999,294,14.9,17.6,12.12,8.24,101010,2.8,-264.85,-276.15,MuyAlta
3.349969,101670,65,12.4,-8.299997,298,14.3,18.2,11.43,7.6,101400,3.8,-264.75,-278.45,MuyAlta
4.349969,101920,76,9.400002,-5.299998,298,12.6,15,11.43,7.32,101720,5.1,-264.75,-274.45,MuyAlta
5.85,102120,78,9.6,-0.5,276,9.9,12.7,10,7.05,101910,5.1,-264.75,-270.25,Moderada
6.749963,102280,80,8.9,0.4,279,8.9,10.5,10,6.3,102140,6.5,-264.75,-270.25,Moderada
6.149988,102470,85,9.600001,0.2,273,8.5,10,7.69,5.86,102390,7.1,-264.75,-269.55,Media
5.749994,102610,78,9.500002,4.1,254,9.5,11.2,7.69,5.21,102500,6.9,-264.75,-269.95,Media
6.050012,102680,72,7.1,7.3,243,9.2,11.2,7.69,5.21,102540,6.9,-264.75,-271.85,Moderada
7.449976,102540,68,4.5,11.100001,214,12.4,14.8,7.14,5.31,102380,7.3,-265.15,-271.15,Moderada
7.550012,102070,82,5,15.1,214,13.7,16.9,7.69,5.99,101910,8.3,-264.75,-267.95,MuyAlta
7.649988,101670,92,7.200002,13.1,222,14.3,17.9,11.43,7.04,101430,7.8,-264.95,-267.55,MuyAlta
7.550012,101280,99,10.500002,14.900002,219,14.3,17.8,10,7.35,101080,7.8,-264.75,-265.85,MuyAlta
9.249994,101030,90,14.3,12.1,227,15.1,18.7,11.43,7.03,100700,8.5,-264.75,-265.05,MuyAlta
8.149988,101330,82,17.700001,6.300003,259,16.4,20.6,11.43,7.98,100890,8.6,-264.85,-268.55,MuyAlta
7.35,102050,67,14.600001,-1.099998,269,16.6,21.2,13.79,8.91,101590,7.6,-264.95,-270.45,MuyAlta
6.549982,102500,59,11.6,-1.999998,282,15,18.6,12.9,8.17,102190,6.9,-264.95,-274.25,MuyAlta
6.149988,102710,64,9.600001,-1.999998,260,9.7,12.2,12.12,7.81,102440,4.6,-265.15,-271.15,MuyAlta
3.849969,102980,60,8.800003,-7.6,299,12.5,14.8,11.663012,7.671493,102800,5.7,-265.15,-274.55,MuyAlta
5.049982,103050,58,9.5,-2.3,298,10.1,12.6,11.43,8.14,102920,6.1,-265.15,-274.75,Moderada
5.449976,102900,69,11.800003,1.7,253,10,11.8,9.09,6.68,102790,6,-265.15,-273.45,Moderada
5.449976,102920,79,11.000003,-2.999997,298,9,11.5,8.33,6.52,102810,5.8,-265.15,-271.65,Moderada
5.950006,103090,71,8.600001,-6.899999,299,8.9,11.7,12.12,6.4,103050,6.1,-265.25,-272.15,Moderada
5.649988,103300,69,8.900003,-2.599998,286,6.9,9,8.33,6.27,103230,6.4,-265.25,-272.15,Media
6.049982,103430,75,10.5,1.1,262,7.9,9.6,7.69,5.19,103330,6.6,-265.25,-270.85,Media
5.649988,103490,79,8.200002,0.3,259,8.3,10,7.69,5.74,103360,7.2,-265.15,-269.15,Moderada
6.050012,103440,75,5.800003,2.7,252,7,8.6,7.69,5.85,103360,7,-265.35,-268.95,Moderada
6.35,103320,78,3.9,7.200002,228,6.9,8.7,12.12,8.32,103330,7.1,-265.25,-269.35,Moderada
6.349969,103190,77,-0.299997,8.000002,192,8.4,10,12.9,7.49,103150,7,-265.45,-269.75,Moderada
7.050012,102740,79,-2.999999,11.700002,179,9.3,11.6,12.9,7.47,102850,6.8,-265.25,-269.55,Moderada
8.349969,102280,76,-4.199998,12.600001,170,12.1,15.3,10.81,6.38,102320,7.4,-265.35,-268.85,Moderada
8.349969,101760,80,-4,14.9,162,11.6,14.5,9.09,6.45,101830,8,-265.35,-267.15,Moderada
8.249994,101590,82,-0.199997,14.8,182,11,14.2,10.81,6.93,101640,8.1,-265.25,-266.55,MuyAlta
8.35,101480,85,-4.499999,16.700001,175,12.4,15,10,7.54,101390,8.5,-265.15,-266.45,MuyAlta
8.550012,101340,87,-3.599997,15.500002,175,12.6,15.1,12.9,7.57,101320,8.7,-265.15,-266.05,MuyAlta
8.449976,101040,92,-8.199999,17.100002,164,11.5,13.7,11.43,7.41,101180,8.4,-265.35,-266.05,MuyAlta
8.649988,100630,96,-9.999998,17,144,14.5,17.7,12.9,7.02,100820,8.3,-265.35,-265.75,MuyAlta
8.349969,100560,92,-4.4,17.000004,180,13.4,16,10,7.37,100540,8.4,-265.15,-266.35,MuyAlta
8.35,100350,95,-3,14.800001,159,13.1,17,10,7.52,100350,8,-265.05,-265.95,MuyAlta
8.349969,100200,91,-0.199998,10.4,166,9,11,10.81,7.82,100160,8.4,-265.05,-265.45,MuyAlta
8.149988,100450,79,4.100001,9.300001,215,10.6,13.1,10.81,6.85,100290,7.9,-265.15,-268.45,Moderada
7.85,100560,85,-3.699998,9.600003,162,8.7,11,11.43,7.11,100500,7.8,-265.25,-267.25,MuyAlta
7.85,100420,89,0.900002,4.4,169,3.5,4.8,16,8.82,100460,7.4,-265.05,-267.15,Moderada
6.749994,100350,95,3.2,2.7,209,3.9,5.3,14.81,8.56,100400,7.8,-265.05,-265.95,MuyAlta
7.149988,100440,88,3.1,1.200003,169,4.6,5.6,16,9.85,100460,7.6,-265.05,-266.75,Moderada
6.550012,100400,91,4.7,1,195,4.1,5,10.81,8.36,100370,7.5,-265.35,-266.45,Moderada
6.050012,100400,86,5.7,-0.899997,242,4.4,5.6,13.79,8.48,100330,7.2,-265.05,-268.55,Moderada
5.149988,100350,82,4.700002,0.900002,255,3.7,5,13.79,7.68,100240,6.7,-265.35,-270.45,Moderada
4.85,100260,78,-1.999998,5.800003,200,6.1,7.6,11.43,8.15,100250,6.6,-265.35,-269.65,Moderada
6.049982,99890,87,-7.999999,8.8,132,8.2,9.7,10,7.12,100040,6.7,-265.25,-269.55,Moderada
6.749963,99210,91,-8.199999,10.000002,135,12.3,15.4,8.33,5.87,99450,7.4,-264.65,-268.65,Moderada
6.649988,98690,95,-3.9,8,130,12.5,15.3,8.33,5.97,98890,6.8,-265.15,-268.05,Moderada
7.149988,98390,86,4.2,5.000003,96,4.5,8.3,9.09,6.79,98410,6.4,-265.25,-267.45,Moderada
6.149988,98540,85,8.000002,8.500002,225,9.9,11.7,9.09,6.06,98380,7,-265.25,-268.95,Moderada
6.349969,98870,78,0.900002,8.500002,194,7.7,9.1,17.39,7.22,98770,6.8,-265.15,-269.65,Moderada
6.149988,99010,83,2.200001,9.500002,182,7,8.6,16,8.01,98900,7.1,-265.05,-269.05,Moderada
6.649988,99050,78,-0.5,4.9,180,6.4,7.6,10.81,7.9,99000,6.7,-265.25,-269.65,Moderada
6.149988,99090,78,-3.399998,5.800002,171,4.9,5.9,12.9,8.31,99170,7.3,-265.25,-268.75,Moderada
6.450006,98790,88,-9.6,-3.299999,105,8.3,10.5,11.43,7.66,99100,7.2,-265.45,-268.65,Moderada
5.949976,98240,100,-7.2,-3.499999,61,13.9,17,11.43,5.75,98500,7.4,-265.35,-267.25,Moderada
6.749994,98280,92,-3.799999,-1.5,87,9.5,11.4,8.33,7.31,98560,6.7,-265.25,-267.95,Moderada
5.149988,98360,100,-3.999999,-5.099998,55,4.1,5.6,12.12,8.13,98650,7,-265.15,-267.75,Moderada
5.950006,98620,89,0.5,-6.399999,352,4.7,6.4,12.12,8.17,98780,6.7,-265.15,-269.35,Moderada
6.450006,99000,87,6,-6.999999,321,7,8.3,10.81,7.63,98950,7.1,-265.15,-269.65,Moderada
5.749963,99330,79,8,-4.599998,299,7.4,9.9,11.43,6.02,99230,6.3,-265.45,-271.05,Media
5.249963,99570,73,6.3,-2.4,259,3.8,5.1,10,6.37,99500,5.7,-265.45,-271.65,Media
5.050012,99570,72,-2.899998,1.500002,186,0.7,1.6,10,6.45,99590,5.3,-265.45,-273.15,Media
5.549982,99340,76,-9.199999,0.5,96,7.5,9.8,10,6.67,99480,5.8,-265.55,-272.85,Media
