@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O1.5-E2.0-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.InterquartileRange-R1-8-O1.5-E2.0-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.InterquartileRange-R1-8-O1.5-E2.0-weka.filters.unsupervised.attribute.Remove-R10'

@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}
@attribute ExtremeValue {no,yes}

@data
101130,0.6,129,11.3,6.94,6.3,-266.35,-267.95,Moderada,no
101110,-0.6,247,6.3,7.9,4.6,-266.45,-270.15,Moderada,no
100900,-1.199997,13,5.4,7.88,4.9,-266.45,-270.35,Moderada,no
100460,3.4,118,6.8,8.74,5.6,-266.45,-267.85,Moderada,no
99870,8.700002,137,11.1,7.07,5,-266.45,-269.85,Moderada,no
99180,8.800001,120,17.3,6.35,5.2,-266.55,-269.75,MuyAlta,no
98820,10.200002,131,12,8.29,6.3,-266.55,-267.75,MuyAlta,no
98720,11.4,153,12.2,10.51,6.5,-266.45,-268.45,MuyAlta,no
98700,12.200002,173,12.3,9.67,6.2,-266.45,-268.75,MuyAlta,no
98490,10.6,149,12.7,8.64,5.9,-266.45,-269.85,MuyAlta,no
97460,15.400002,130,18.2,7.85,6.6,-266.45,-266.95,MuyAlta,no
98300,17.799999,193,18.6,8.15,5.9,-266.45,-269.75,MuyAlta,no
98940,14.2,212,14.9,7.38,6,-266.45,-270.05,MuyAlta,no
99210,11.3,217,10.1,7.65,4.8,-266.45,-270.95,MuyAlta,no
99420,10.3,223,10.8,7.98,5.1,-266.55,-271.75,MuyAlta,no
99640,5.3,222,9.1,7.52,4.9,-266.45,-272.85,Moderada,no
100130,3.7,228,11.5,7.54,5.1,-266.45,-273.05,Moderada,no
100520,4.000001,268,13.5,7.74,4,-266.55,-274.95,MuyAlta,no
101180,7.7,228,10.2,8.44,5.2,-266.65,-274.15,MuyAlta,no
101450,5.800002,205,7.5,8.24,5.3,-266.65,-273.85,MuyAlta,no
101190,5.300002,119,13.1,7.87,5.4,-266.65,-272.75,MuyAlta,no
100230,4,106,20.9,6.49,5.6,-266.55,-271.05,MuyAlta,no
99770,12.000002,143,11.8,8.28,6.4,-266.75,-267.65,MuyAlta,no
100240,18.1,167,12.9,7.62,6.9,-266.75,-268.45,MuyAlta,no
100780,18.200001,194,17.8,7.95,5,-266.75,-270.05,MuyAlta,no
101220,11,184,12.5,9.77,6.7,-266.75,-269.55,MuyAlta,no
101050,1.4,142,9.4,9.42,6.4,-266.85,-267.75,MuyAlta,no
100510,-1.599998,59,3.6,9.28,5.8,-266.75,-268.65,Moderada,no
101030,1.200001,325,9.7,7.92,5.8,-266.75,-269.75,Moderada,no
101620,4.4,246,6.4,6.97,3.8,-266.65,-270.65,Moderada,no
101690,-0.499998,115,4,7.93,4.3,-266.75,-270.35,Moderada,no
100940,-6.999999,73,14.5,6.6,5.9,-266.75,-268.65,Moderada,no
99670,-4.399999,70,17.5,6.21,6.4,-266.65,-269.35,MuyAlta,no
99240,10.100003,99,13.2,6.66,6.9,-266.55,-266.45,Moderada,no
99500,10.7,143,10.9,6.4,7,-266.65,-267.85,Moderada,no
99190,-1.4,92,9.1,7.47,6.6,-266.65,-267.95,MuyAlta,no
98590,6.5,94,13.1,7.75,7,-266.65,-266.25,MuyAlta,no
99060,17.200001,140,18,7.12,6.5,-266.65,-267.25,MuyAlta,no
99900,16.200001,174,16.5,7.83,6.5,-266.65,-268.95,MuyAlta,no
100210,3.9,135,12.9,7.92,6.6,-266.65,-267.85,Moderada,no
99270,-2.7,82,12.5,7.67,6.6,-266.65,-267.05,Moderada,no
98580,3.700003,107,11.8,7.29,7,-266.65,-266.35,MuyAlta,no
98680,9.700002,104,11.8,8.07,6,-266.65,-267.45,MuyAlta,no
99390,10.700002,218,13.9,8.07,5.9,-266.65,-267.45,MuyAlta,no
100060,8.500002,221,14.3,7.36,5.5,-266.65,-270.15,Moderada,no
100060,8.000003,176,11.3,6.85,5.7,-266.65,-270.45,Moderada,no
99590,8.600001,165,9.9,6.04,5.6,-266.65,-269.05,Moderada,no
99270,9.8,127,14.3,6.04,5.9,-266.65,-268.85,Moderada,no
99370,9.3,204,9.6,6.08,5.7,-266.65,-268.25,Moderada,no
99720,7.6,209,8.7,6.29,6.3,-266.65,-269.55,Moderada,no
99780,2.4,213,7.2,6.57,5.9,-266.65,-269.85,Media,no
100140,2.300002,210,6.2,6.48,6.1,-266.65,-268.45,Media,no
100430,4.2,242,9.3,6.69,6.3,-266.55,-269.35,Media,no
100740,5.1,234,10.4,5.67,6.1,-266.65,-270.35,Moderada,no
100770,3.400002,210,5.1,6.44,5.5,-266.65,-270.15,Media,no
100290,-2.9,127,9.5,6.73,5.3,-266.75,-272.05,Media,no
99690,-12.699997,58,10.3,6.39,5.6,-266.65,-270.45,Media,no
99700,-13.7,34,12.6,5.25,5.7,-266.65,-270.45,Moderada,no
100200,-13,3,11.9,6.42,5.4,-266.65,-271.35,Moderada,no
100450,-10,350,10,6.67,5.3,-266.65,-271.55,Moderada,no
100530,-6.799998,315,6.9,7.26,5.2,-266.65,-272.45,Media,no
100590,-5.3,306,5.8,6.36,4.6,-266.75,-270.65,Media,no
100390,-4.9,309,8.5,7.11,5.1,-266.75,-271.35,Media,no
100090,-2.8,274,8.3,5.95,3.8,-266.75,-271.65,Media,no
99610,1.800002,255,4.7,7.08,4,-266.75,-273.65,Media,no
98990,6.100001,129,6.1,7.67,3.2,-266.75,-272.45,Media,no
98490,6.8,151,8.5,5.7,4.3,-266.75,-272.55,Media,no
98400,7.8,145,11.9,5.92,4.3,-266.85,-271.25,Moderada,no
98590,7.800002,133,9.7,6.03,5.2,-266.75,-271.95,Moderada,no
98820,7.400002,126,10.2,6.9,5.1,-266.75,-270.85,Moderada,no
98880,7.2,144,9.7,7.63,5.2,-266.75,-271.15,Moderada,no
98900,5.500003,160,7.8,7.96,4.6,-266.75,-273.15,Moderada,no
98900,3.900002,193,6.8,7.55,4.5,-266.75,-271.45,Moderada,no
99170,7.2,195,5.4,7.99,4.6,-266.85,-274.85,Moderada,no
99240,11.2,152,14.6,6.22,5.4,-266.85,-272.55,Moderada,no
98930,9.500002,128,21.4,6,6.4,-266.85,-267.85,MuyAlta,no
99080,7.4,193,13,7.84,5.9,-266.75,-267.65,MuyAlta,no
98940,0.8,344,6.4,8.39,3.7,-266.85,-270.55,MuyAlta,no
98550,3.7,123,21,8.58,7.4,-266.75,-266.55,MuyAlta,no
99820,9.9,242,13.5,8.88,4.6,-266.85,-272.75,MuyAlta,no
100640,11.000002,169,13.7,8.56,3.5,-266.75,-273.05,MuyAlta,no
101340,9.3,188,12.4,8.6,6,-266.85,-271.35,MuyAlta,no
101760,7,201,8.2,7.89,5.2,-266.95,-270.55,MuyAlta,no
102220,3.2,215,7.1,8.14,4.8,-266.95,-270.65,Moderada,no
102130,3.900002,164,4.1,8.56,5.3,-266.85,-271.05,Moderada,no
101500,4.9,107,12.1,6.97,5.9,-266.85,-269.55,Moderada,no
100430,2.800002,119,18.4,6.37,6,-266.85,-269.05,MuyAlta,no
99520,10,116,23.2,7.91,5.8,-266.85,-268.85,MuyAlta,no
99150,11.900002,129,22.4,9.52,6.6,-266.85,-268.05,MuyAlta,no
99010,13.600001,128,18.8,8.87,6.8,-266.85,-266.85,MuyAlta,no
99420,16.300001,152,15.7,8.76,7,-266.85,-267.35,MuyAlta,no
99270,8.200002,117,13.8,8.6,6.7,-266.85,-266.75,MuyAlta,no
99130,12.3,154,18.3,7.37,7.4,-266.75,-267.25,MuyAlta,no
99960,8.400003,184,12.2,7.93,6.3,-266.75,-269.15,MuyAlta,no
100070,6.700002,145,8.7,8.03,6.3,-266.85,-268.35,Moderada,no
99970,4,129,9.7,7.44,6.5,-266.75,-268.05,Moderada,no
99280,-0.999998,86,12.9,6.99,6,-266.75,-267.45,Moderada,no
98390,8,83,10.2,6.71,6.2,-266.75,-266.95,Moderada,no
98540,18.100002,165,20.5,6.38,6.5,-266.75,-269.35,MuyAlta,no
99000,19.300001,178,18.1,8.32,6,-266.85,-269.25,MuyAlta,no
99570,14.8,196,13.5,7.24,6.3,-266.85,-270.15,Moderada,no
99820,8.4,163,10.1,7.22,6,-266.85,-270.15,Moderada,no
99050,9,123,18,5.94,6.3,-266.85,-269.05,MuyAlta,no
98160,8.800001,111,22.9,7.17,6.3,-266.75,-268.25,MuyAlta,no
97900,13.2,130,14.2,8.52,7,-266.75,-267.65,MuyAlta,no
97890,14.6,145,19.2,8.19,5.5,-266.85,-269.95,MuyAlta,no
99660,6.000001,229,12.8,7.671493,5.7,-266.85,-273.15,MuyAlta,no
100380,7.100001,208,11,7.69,4.4,-266.85,-272.45,MuyAlta,no
100810,7.6,197,7.9,8.16,5.2,-266.85,-272.35,Moderada,no
100830,7.600001,138,9.8,7.75,5.3,-266.85,-272.55,Moderada,no
100390,6.000001,110,13.3,6.81,5.6,-266.85,-271.05,MuyAlta,no
99860,10.200002,105,21.7,6.48,6.5,-266.85,-270.45,MuyAlta,no
100260,11.100001,172,13,8.75,6.4,-266.85,-270.45,MuyAlta,no
100600,-2.9,65,6.7,9.08,6,-266.85,-269.45,Moderada,no
100550,-2.7,113,7.2,7.99,5.5,-266.85,-267.95,Moderada,no
100590,-0.099998,130,5,8.07,6,-266.75,-267.45,Moderada,no
100560,-0.699998,98,6.9,7.48,6,-266.85,-268.05,Moderada,no
100650,-2.1,69,5.3,7.76,5.6,-266.85,-268.95,Moderada,no
100190,-5.799998,49,11.5,6.89,5.7,-266.85,-269.95,Moderada,no
99740,-4.099998,65,10.6,5.92,6.1,-266.85,-270.85,Moderada,no
99180,-7,84,17.1,5.71,6.2,-266.85,-269.75,Moderada,no
98850,-5.899999,69,13.9,5.64,6.4,-266.85,-270.35,Moderada,no
98890,-1.899998,81,12.1,6.51,6.4,-266.85,-270.65,Moderada,no
98930,1.900002,97,7.1,7.3,5.3,-266.85,-269.25,Moderada,no
98650,1.900002,103,8.2,7.66,6.1,-266.85,-268.15,Moderada,no
98340,-0.2,93,7.6,8.08,6.1,-266.85,-267.95,Moderada,no
98040,1.800002,102,7.4,7.12,5.5,-266.95,-268.85,Moderada,no
97930,3.600002,152,2.3,7.45,5.2,-266.75,-269.05,Moderada,no
97990,5.100001,110,8.3,7.74,6.2,-266.85,-268.95,Moderada,no
98050,4.800002,134,5.5,7.35,6,-266.85,-268.55,Moderada,no
98100,4.100001,130,7.6,7.51,6,-266.85,-268.85,Media,no
98280,1.100002,97,7.1,6.78,6.4,-266.75,-268.15,Media,no
98090,1.300002,102,6.2,6.75,5.7,-266.85,-268.65,Moderada,no
98040,-0.799998,71,10.5,6.34,5.9,-266.85,-268.95,Media,no
98150,-1.399998,144,3.3,7.02,5.3,-266.85,-268.15,Media,no
98320,-3.599998,87,2.8,7.11,5.5,-266.65,-268.05,Media,no
98690,-1.9,283,2,7.37,5.6,-266.75,-267.95,Moderada,no
99110,0.100002,269,5.5,8.11,5.1,-266.75,-268.35,Moderada,no
99460,0.4,274,13.3,6.76,4.5,-266.85,-269.85,Moderada,no
99480,2.400002,267,6.1,6.9,4.5,-266.85,-273.85,Moderada,no
99160,2.200003,129,8.8,7.06,4.6,-266.85,-277.85,Media,yes
98590,-1.6,98,13.5,5.11,5.2,-266.85,-273.45,Moderada,no
98180,-1.699998,81,17.6,5.47,5.5,-266.85,-269.15,MuyAlta,no
98000,1.7,90,14.7,7.57,6.4,-266.85,-268.55,MuyAlta,no
98020,4.800002,106,13.5,8.35,6.4,-266.85,-268.340646,MuyAlta,no
97900,1.300002,91,14.9,7.29,6.2,-266.85,-268.340646,MuyAlta,no
97780,2.500001,90,17.6,6.83,5.2,-266.85,-268.333838,Moderada,no
97960,10.2,135,12.4,7.05,6,-266.85,-268.333838,Moderada,no
98130,8.900002,124,16.9,6.88,5.7,-266.85,-268.333838,Moderada,no
98020,8.800001,132,10.5,6.67,4.9,-266.85,-268.333838,Moderada,no
98060,8.900002,133,11.7,6.53,5.7,-266.85,-268.333838,Moderada,no
98120,12.1,177,13.2,5.74,5.3,-266.85,-268.333838,Moderada,no
98510,13.300001,192,13.9,5.84,5.6,-266.85,-268.333838,Moderada,no
98530,13.100001,163,13.8,5.59,5.4,-266.85,-268.333838,Moderada,no
98540,9.900003,139,15.2,6.4,5.7,-266.95,-268.340646,MuyAlta,no
98460,6.800002,118,13.7,6.83,6.4,-266.85,-268.340646,MuyAlta,no
98450,0.8,95,15.1,7.22,6.6,-266.85,-268.340646,MuyAlta,no
98340,-2.2,84,13.5,7.68,6.1,-266.85,-268.333838,Moderada,no
98260,-4.6,75,12.3,6.98,6,-266.85,-268.333838,Moderada,no
98190,-6.4,51,11.4,7.77,6.3,-266.85,-268.333838,Moderada,no
98390,-3.199998,112,9.8,7.44,5.7,-266.85,-268.333838,Moderada,no
98470,-4.999997,77,9.2,7.67,6,-266.85,-268.333838,Moderada,no
98510,-6.399999,54,10.8,6.54,5.6,-266.85,-268.333838,Moderada,no
98600,-6.899999,72,9.4,6.84,6,-266.75,-268.333838,Moderada,no
98870,-6.599997,64,6.8,6.88,5.7,-266.85,-266.057939,Media,no
99130,-5.899999,38,6.3,6.7,5.9,-266.85,-268.333838,Moderada,no
99500,-3.6,338,4,7.27,5.6,-266.85,-266.057939,Media,no
99820,-0.5,30,2.6,7.83,6.3,-266.65,-266.057939,Media,no
100040,1.5,191,3.1,7.54,5.6,-266.75,-266.057939,Media,no
100300,5.3,238,9.7,6.69,3.6,-266.85,-268.333838,Moderada,no
100660,6.7,237,13,6.26,4.5,-266.85,-268.333838,Moderada,no
100980,5.700002,237,12.4,6.55,4.1,-266.85,-268.333838,Moderada,no
101520,-0.1,278,13.5,5.59,5.2,-266.85,-268.333838,Moderada,no
102090,0.8,278,13.2,6.84,5.4,-266.85,-266.057939,Media,no
102520,1.7,263,7.5,6.2,5.1,-266.85,-266.057939,Media,no
102780,3.400002,220,4.3,6.41,4.9,-266.75,-266.057939,Media,no
102600,3.9,139,7.5,5.78,5.3,-266.85,-266.057939,Media,no
102240,4.000001,115,13.5,4.55,4.5,-266.85,-268.333838,Moderada,no
101960,7.8,126,14.2,6.07,6.2,-266.85,-268.333838,Moderada,no
101710,8.2,123,12.2,6.15,6.4,-266.85,-268.333838,Moderada,no
101320,6.100001,124,13.5,6.06,6.6,-266.85,-268.333838,Moderada,no
100920,5.9,116,11.8,7.09,6.5,-266.85,-268.340646,MuyAlta,no
100620,3.800002,120,8.9,8.12,6.6,-266.85,-268.340646,MuyAlta,no
100290,5.9,115,11,8.3,6.7,-266.85,-268.333838,Moderada,no
100190,4.800002,122,8.5,8.16,6.3,-266.85,-268.333838,Moderada,no
100220,5.6,167,7.6,8.64,6.3,-266.85,-268.333838,Moderada,no
100150,4.000001,126,7.4,7.66,6.3,-266.85,-268.333838,Moderada,no
99920,7.300002,127,9.9,6.92,6.8,-266.75,-268.333838,Moderada,no
100060,7.000001,140,7.9,6.61,6.6,-266.75,-266.057939,Media,no
100060,2.800002,139,6,6.4,6.2,-266.85,-266.057939,Media,no
99910,-0.599998,98,6.5,6.76,6.2,-266.75,-266.057939,Media,no
99700,-0.999998,48,6.9,6.6,6.2,-266.65,-266.057939,Media,no
99530,-1.299999,102,8.6,6.18,6.8,-266.65,-268.333838,Moderada,no
99360,1.100003,82,8.5,6.68,6.8,-266.65,-268.333838,Moderada,no
99470,4.700003,108,12.3,5.63,6.4,-266.65,-266.057939,Media,no
99660,7.500001,123,10.2,5.9,7,-266.65,-268.333838,Moderada,no
100010,7.700003,111,10.6,5.85,6.4,-266.65,-266.057939,Media,no
100390,7.500001,178,8.9,5.53,5.5,-266.65,-266.057939,Media,no
100340,7.200002,138,11,5.92,5.5,-266.65,-268.333838,Moderada,no
99530,7.8,124,18,5.2,5.8,-266.75,-268.340646,MuyAlta,no
98720,6.400003,100,22.2,7.48,5.5,-266.75,-268.340646,MuyAlta,no
98380,6.600001,116,10.8,6.97,6.7,-266.75,-268.340646,MuyAlta,no
98580,3.200001,107,9.3,7.52,6.4,-266.65,-268.340646,MuyAlta,no
99010,-1.399998,82,9.3,9.24,6.6,-266.65,-268.340646,MuyAlta,no
99760,-2.3,71,6.6,8.89,6.4,-266.65,-268.340646,MuyAlta,no
100440,-1.599997,6,2.2,8.73,6.3,-266.65,-268.333838,Moderada,no
101010,0.300002,288,1.5,8.01,6,-266.65,-268.333838,Moderada,no
101420,0.800002,237,3.9,8.48,6.5,-266.35,-268.333838,Moderada,no
101580,2.9,254,4.7,7.13,5.5,-266.55,-268.333838,Moderada,no
101170,7.000001,177,7,7.2,4.7,-266.55,-266.057939,Media,no
100790,8.5,166,9.8,5.84,3.2,-266.65,-266.057939,Media,no
100550,8.500002,193,8.2,5.22,5.3,-266.65,-266.057939,Media,no
100200,5.4,155,6.7,5.57,5,-266.65,-266.057939,Media,no
99780,1.3,224,2.1,5.57,4,-266.65,-264.200608,Baja,no
99970,-3.499999,301,7,5.55,4.8,-266.65,-266.057939,Media,no
100260,-2.799999,293,11.3,5.51,5.2,-266.65,-268.333838,Moderada,no
100780,-3.6,287,12.7,6.02,4.9,-266.65,-268.333838,Moderada,no
101260,-1.099998,297,11.5,5.95,5.8,-266.75,-268.333838,Moderada,no
101770,5.000001,254,9.5,6.12,5.7,-266.65,-268.333838,Moderada,no
101820,12.300001,189,12.2,5.95,6,-266.75,-268.333838,Moderada,no
101840,15.800001,213,13.1,5.86,6.9,-266.65,-268.333838,Moderada,no
101800,14.2,206,12.5,6.06,6.7,-266.65,-268.333838,Moderada,no
101870,13.800001,209,14.9,6.4,6.7,-266.75,-268.340646,MuyAlta,no
101980,13.500002,205,15.7,7.25,6.8,-266.75,-268.340646,MuyAlta,no
102210,12.9,198,15.6,7.15,6.9,-266.85,-268.340646,MuyAlta,no
102300,13.500002,206,13.3,7.7,7,-266.85,-268.333838,Moderada,no
102480,11.800003,194,11.2,7.2,6.7,-266.85,-268.340646,MuyAlta,no
102670,10.900002,200,11.1,7.45,6.3,-266.85,-268.333838,Moderada,no
102670,9.100001,189,9.8,7.37,6.6,-266.75,-268.333838,Moderada,no
102670,7.7,159,7.8,7.36,6.4,-266.75,-268.333838,Moderada,no
102660,4.7,134,6.7,7.72,6.6,-266.75,-268.333838,Moderada,no
102460,1.5,113,9.1,7.79,4.8,-266.65,-268.333838,Moderada,no
102020,1.200001,100,9.9,7.25,6.1,-266.65,-268.333838,Moderada,no
101730,2.1,89,8.1,7.52,6.6,-266.75,-268.333838,Moderada,no
101380,5.2,105,9.5,7.29,7,-266.75,-268.333838,Moderada,no
101360,8.800001,189,9.1,7.35,6.3,-266.55,-266.057939,Media,no
101270,8.500003,177,8.2,7.16,6.5,-266.65,-266.057939,Media,no
101300,6.600001,198,5.9,7.34,6.3,-266.65,-266.057939,Media,no
101510,3.8,236,6.6,6.11,5.8,-266.65,-266.057939,Media,no
101730,3,214,5.6,6.75,6.4,-266.55,-266.057939,Media,no
101810,2.9,257,4.9,5.95,5.9,-266.65,-266.057939,Media,no
101930,1.400002,220,3.7,6.91,5.7,-266.75,-266.057939,Media,no
101840,3.3,171,2.7,6.99,5.5,-266.75,-266.057939,Media,no
101750,0.300002,104,3.2,7.43,6,-266.35,-266.057939,Media,no
101480,-1.199998,93,10.2,6.62,5.5,-266.65,-266.057939,Media,no
101230,-4.499999,67,10.6,5.24,5.9,-266.65,-266.057939,Media,no
100880,-6.2,65,11.6,4.95,5.9,-266.65,-266.057939,Media,no
100570,-5,42,10.7,4.93,6.1,-266.65,-266.057939,Media,no
100320,-1.4,69,10,5.13,6.6,-266.65,-266.057939,Media,no
100270,5.600003,126,5.5,6.06,6.4,-266.65,-266.057939,Media,no
100150,10.900003,200,7.7,5.68,5.7,-266.65,-266.057939,Media,no
99820,10.3,147,13.1,5.37,6,-266.65,-266.057939,Media,no
99700,5.4,186,6.8,5.94,6.4,-266.65,-266.057939,Media,no
99900,5.4,240,9.3,5.72,6.1,-266.65,-266.057939,Media,no
100370,9,241,10.3,5.32,6.1,-266.65,-268.333838,Moderada,no
100900,9.5,216,11,6.36,6.4,-266.55,-268.333838,Moderada,no
101310,10.400002,211,10.5,6.58,6.5,-266.55,-268.333838,Moderada,no
101610,8.900002,204,9.4,7.9,6.2,-266.55,-268.333838,Moderada,no
101750,6.500003,180,9,7.07,5.9,-266.55,-268.333838,Moderada,no
101430,-1.099998,120,6.8,7.78,6.3,-266.55,-268.333838,Moderada,no
100650,-3.799999,67,13.3,6.25,5.6,-266.55,-268.333838,Moderada,no
99890,4.800002,131,7.7,6.38,6.9,-266.55,-268.333838,Moderada,no
99640,8.700002,171,15.6,6.35,7.3,-266.65,-268.333838,Moderada,no
99980,1.800002,244,10.8,6.68,5.3,-266.55,-268.333838,Moderada,no
100390,-4.099997,289,10.8,6.35,6.1,-266.55,-268.333838,Moderada,no
100950,1.700003,272,11.6,5.88,5.7,-266.55,-266.057939,Media,no
101410,8.900003,243,10.2,5.53,5.4,-266.65,-266.057939,Media,no
101380,11.1,169,10.2,5.54,6.1,-266.55,-266.057939,Media,no
101410,9.5,193,7.5,5.94,6.7,-266.55,-266.057939,Media,no
101340,10,183,11.3,5.33,6.5,-266.55,-266.057939,Media,no
101220,10.000002,157,11,5.75,6.7,-266.55,-268.333838,Moderada,no
101040,9.8,159,9.5,5.99,6.8,-266.45,-268.333838,Moderada,no
100860,11.8,160,12.3,6.74,6.5,-266.45,-268.333838,Moderada,no
100750,10.800001,167,10.9,6.4,6.5,-266.55,-268.333838,Moderada,no
100930,6.700002,196,6.8,7.34,6.5,-266.55,-268.333838,Moderada,no
100940,5.400003,206,6.7,7.03,6.7,-266.45,-266.057939,Media,no
100850,6,169,7.5,7.49,6.3,-266.45,-268.333838,Moderada,no
100620,6.1,147,8.2,7.12,6.2,-266.45,-268.333838,Moderada,no
100210,7.700003,136,9.7,6.59,6,-266.45,-268.333838,Moderada,no
99840,8.5,128,12.8,5.71,6.5,-266.45,-268.333838,Moderada,no
99510,5.400002,111,14,6.44,6.3,-266.45,-268.333838,Moderada,no
99160,2.100003,102,11.7,6.21,6.6,-266.45,-268.333838,Moderada,no
98980,-0.899998,87,12,6.53,6.1,-266.45,-268.333838,Moderada,no
98940,0.000002,88,9.6,6.82,6.6,-266.45,-268.333838,Moderada,no
99220,1.300002,101,7.5,8.49,6.7,-266.45,-268.333838,Moderada,no
99670,1.200001,80,7.2,8.06,6.2,-266.45,-268.333838,Moderada,no
100100,1.500002,77,4.3,7.32,6.3,-266.45,-268.333838,Moderada,no
100460,4.700002,124,11.3,6.37,5.8,-266.45,-268.333838,Moderada,no
100460,4.800002,142,10.3,6.41,5.8,-266.45,-266.057939,Media,no
100370,3.000001,198,5.1,6.92,5.7,-266.45,-266.057939,Media,no
100210,5.600001,179,6.4,6.76,6,-266.45,-266.057939,Media,no
100220,7.800002,184,6.5,7.19,6.1,-266.25,-268.333838,Moderada,no
100060,7.3,178,7.2,7.11,5.7,-266.35,-266.057939,Media,no
100040,5.2,247,7,6.49,5.8,-266.35,-266.057939,Media,no
100210,5.6,206,5.6,6.92,6,-266.35,-266.057939,Media,no
100460,6.8,202,4.8,6.37,5.7,-266.25,-266.057939,Media,no
100660,6.7,182,6.9,6.89,6.3,-266.25,-266.057939,Media,no
100750,6.700002,158,7.5,6.68,6.3,-266.35,-266.057939,Media,no
100910,5.700002,151,6.7,6.73,5.6,-266.35,-266.057939,Media,no
101180,5.500003,147,3.8,7.65,6.1,-266.15,-268.333838,Moderada,no
101230,3.200001,128,6,7.52,6.6,-266.15,-266.057939,Media,no
101120,1.5,83,3.5,8.14,6.1,-266.15,-266.057939,Media,no
101160,0.800003,340,4.7,7.78,6.3,-266.15,-266.057939,Media,no
101310,4.7,232,9.3,6.39,4,-266.25,-266.057939,Media,no
101340,3.4,266,6.2,6.36,5.1,-266.25,-266.057939,Media,no
101260,2.000001,295,8.3,5.64,5.6,-266.25,-266.057939,Media,no
101490,1.500002,273,9.1,5.34,6,-266.25,-266.057939,Media,no
102090,6.3,231,4.9,5.59,6.7,-266.05,-264.200608,Baja,no
102180,7.600001,170,6.9,5.04,6.5,-266.05,-264.200608,Baja,no
102170,7.000001,157,7.7,4.86,6.2,-266.15,-264.200608,Baja,no
102190,7.7,144,10.1,4.35,6.6,-266.25,-266.057939,Media,no
102070,7.800002,150,8.6,5.47,6.9,-266.05,-266.057939,Media,no
101840,6.900002,135,9.8,6.24,6.8,-266.05,-266.057939,Media,no
101700,5.100001,142,7.2,6.33,6.7,-266.05,-268.333838,Moderada,no
101530,1.900002,117,5.9,7.05,6.7,-266.05,-266.057939,Media,no
101260,-0.4,103,5.8,6.74,6.9,-265.75,-266.057939,Media,no
100960,-4.6,63,8.3,6.03,6.5,-265.85,-264.200608,Baja,no
100550,-8.3,32,9.7,4.8,6.5,-265.95,-266.057939,Media,no
100280,-4.399999,25,10.4,4.7,7.1,-265.95,-264.200608,Baja,no
100310,-0.7,15,5.5,5.11,7.5,-265.75,-264.200608,Baja,no
100400,4.900002,162,2.1,5.66,7,-265.75,-264.200608,Baja,no
100370,6.8,189,8.3,5.19,7.1,-265.85,-266.057939,Media,no
100190,3.600002,114,7.2,6.29,7.4,-265.85,-266.057939,Media,no
99670,3.7,106,10.5,6.13,7.5,-265.85,-266.057939,Media,no
99180,8,117,10.9,5.61,7.5,-265.85,-268.333838,Moderada,no
99250,14.1,139,14.3,5.47,7.1,-265.85,-268.333838,Moderada,no
99710,15.7,162,16.5,6.45,6.7,-265.95,-268.340646,MuyAlta,no
99900,15.400002,145,15.6,7.22,7,-265.95,-268.340646,MuyAlta,no
100030,11.100003,126,17.1,7.22,6.7,-265.95,-268.340646,MuyAlta,no
100090,6.9,121,15.1,6.91,6.4,-266.05,-268.333838,Moderada,no
100300,5.7,120,11.9,6.97,6.8,-266.05,-268.333838,Moderada,no
100530,8.100003,153,8.3,7.35,6.8,-265.95,-268.333838,Moderada,no
100630,11.700003,186,8.3,6.7,6.7,-265.95,-268.333838,Moderada,no
100140,13.200002,142,14.3,5.8,6.1,-266.05,-268.340646,MuyAlta,no
99860,9.600001,130,20,6.54,6.5,-266.15,-268.333838,Moderada,no
99970,3.2,264,4.6,7.39,7.1,-265.95,-268.333838,Moderada,no
100110,1.3,253,6.6,7.35,6.6,-266.05,-268.333838,Moderada,no
100250,4.1,230,7.7,7.99,6.3,-266.15,-268.333838,Moderada,no
100410,8.7,158,6.5,8.29,6.4,-266.05,-268.340646,MuyAlta,no
100470,8.3,141,9.6,8.08,6.7,-265.95,-268.333838,Moderada,no
100530,6.9,121,12,7.99,7,-265.95,-268.333838,Moderada,no
100550,6.100001,142,9.6,8.12,6.4,-266.05,-268.333838,Moderada,no
100650,8.600003,190,8.4,7.86,6.4,-266.05,-268.333838,Moderada,no
100410,12.600001,172,10.9,6.63,6.1,-265.95,-268.333838,Moderada,no
99910,10.400002,132,14.5,6.57,6.3,-265.95,-268.333838,Moderada,no
100050,6.100001,232,8,6.76,6.4,-265.95,-268.333838,Moderada,no
