@relation AlturaOla-Test-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R5

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
276.5,102900,-1.799999,281,9.7,10,4.99,5.7,7.092061,Media
275.799988,102910,-3,285,10,6.67,5.3,5.8,7.092061,Media
277,102780,-5.999999,336,9.9,8.33,5.52,5.7,7.092061,Media
277.899994,102890,-6.699998,10,9.7,8.33,5.34,5.7,8.949392,Baja
277.799988,102870,-8.4,359,7.2,7.14,5.15,5.8,7.092061,Media
277.200012,103100,-7.499999,344,5.4,11.43,5.64,5.7,8.949392,Baja
277.200012,102990,-7.899999,330,7.9,10.81,4.71,5.6,8.949392,Baja
278.100006,102900,-5.5,333,8.7,4.35,4.7,5.6,8.949392,Baja
277.799988,102490,-4.199998,293,9,5.88,4.4,5.7,7.092061,Media
276.899994,102070,-4.099998,301,9.7,5.26,4.75,5.6,7.092061,Media
277.599976,101750,-7.699998,10,10.2,6.67,5.03,5.6,7.092061,Media
278.100006,101730,-7.899999,14,8.7,7.14,4.83,5.6,7.092061,Media
278,101730,-7.2,25,7,6.67,5.56,5.7,7.092061,Media
275.799988,101630,-4.5,56,5.1,8.33,5.59,5.7,7.092061,Media
275.299988,101480,-3.799999,351,3.9,7.14,6.17,5.7,8.949392,Baja
276.200012,101320,1.100002,233,5.2,7.69,5.89,5.7,8.949392,Baja
276.399994,101270,1.8,256,4.1,7.14,5.46,5.8,8.949392,Baja
276.100006,101250,5.3,232,3.8,6.67,5.41,5.6,8.949392,Baja
275.700012,101250,5.200003,203,6.2,8.33,4.18,5.6,8.949392,Baja
277.199982,101320,4.700002,162,6.2,8.33,4.53,5.6,8.949392,Baja
277.799988,101120,2.300002,128,10.4,3.85,4,5.7,7.092061,Media
278.099976,100690,-0.399998,83,13.7,6.25,5.11,5.6,4.816162,Moderada
279.199982,100160,-5.899999,82,16.2,8.33,6.14,5.6,4.809354,MuyAlta
279.699982,99720,-8.599998,68,16.9,10,6.75,5.6,4.809354,MuyAlta
279.5,99240,-8.5,81,17.1,11.43,7.23,5.6,4.809354,MuyAlta
279.599976,99000,-5.3,76,17.2,11.43,7.93,5.6,4.809354,MuyAlta
279.399994,98950,-3,89,15.4,10,7.48,5.6,4.809354,MuyAlta
280.099976,98920,-2.7,93,14.6,10,7.13,5.6,4.809354,MuyAlta
279.700012,99020,-1,88,12.9,10.81,7.23,5.6,4.816162,Moderada
279.299988,99140,-0.5,100,10.6,10.81,7.51,5.6,4.816162,Moderada
278.699982,99140,-1.199997,80,11.2,10,6.66,5.6,4.816162,Moderada
279.199982,99260,-1.1,94,10.4,9.09,6.31,5.6,4.816162,Moderada
279.499969,99450,-1.799997,59,7.1,8.33,6.3,5.7,7.092061,Media
279.700012,99670,1.600002,70,7.9,7.69,5.78,5.7,7.092061,Media
279.199982,99710,2.9,70,6.7,7.69,5.5,5.6,8.949392,Baja
278.600006,100080,7.3,152,9.6,7.69,4.73,5.7,8.949392,Baja
278.799988,100430,7.500001,165,7.6,5,4.95,5.7,8.949392,Baja
278.999969,100540,5.800002,139,10.3,10,5.13,5.7,7.092061,Media
278.899994,100180,3.900002,106,13,10,5.36,5.7,4.816162,Moderada
279.700012,99670,3.800003,106,16.3,6.67,5.43,5.6,4.809354,MuyAlta
279,99080,8.4,105,17.2,8.33,6.72,5.7,4.809354,MuyAlta
279.499969,98940,12.400002,134,18.3,10,6.73,5.6,4.809354,MuyAlta
278.599976,98740,9.400002,131,13,11.43,7.6,5.6,4.816162,Moderada
279.200012,98440,2.700001,107,10.1,10.81,7.17,5.6,4.816162,Moderada
278.699982,98280,-0.499998,85,5.6,9.09,7.06,5.7,4.816162,Moderada
278.200012,98390,1.800002,294,3.6,10,7.15,5.7,4.816162,Moderada
277.700012,98770,6.300002,194,11.7,10,6.7,5.7,4.816162,Moderada
278.5,99100,4.2,115,6.5,10,6.95,5.7,4.816162,Moderada
279.100006,99190,1,108,9.2,12.9,8.46,5.8,4.816162,Moderada
278.399994,99270,-2.2,98,7.2,12.9,8.66,5.8,4.816162,Moderada
277.899994,99190,-0.1,143,6.7,12.9,8.31,5.7,4.816162,Moderada
277.799988,99060,0.800002,97,4.6,10,8.11,5.8,4.816162,Moderada
277.700012,99120,4.9,150,7.2,10.81,7.69,6,4.816162,Moderada
277.599976,99140,6.000001,131,9.6,10.81,7.6,5.9,7.092061,Media
277.499969,99090,5.800002,155,7.2,10,6.85,5.8,7.092061,Media
277.899994,99320,3.4,134,5.8,7.14,5.99,5.8,7.092061,Media
278.599976,99560,3.1,156,3.3,19.05,7.57,6.3,4.816162,Moderada
277.399963,99800,0.600003,66,4,16,8.79,6.3,7.092061,Media
276.699982,100290,-3.799999,21,5.4,14.81,8.06,6.1,7.092061,Media
277.799988,100870,-3.199998,57,6,13.79,8.04,6,7.092061,Media
278.399963,101480,-4.7,32,6.3,13.79,8.34,6.3,7.092061,Media
278.200012,101940,-4.699998,13,3.8,10,8.77,6.2,7.092061,Media
278.200012,102220,-1.7,289,2.9,12.12,8.72,6.1,7.092061,Media
278.399994,102280,-0.6,253,6.1,11.43,7.17,6.1,7.092061,Media
278.499969,102230,-2,296,9.7,10,5.73,6.1,7.092061,Media
277.600006,101920,-0.2,289,8.7,10,5.94,6.1,7.092061,Media
277.399994,101570,0.000002,339,1.7,10,6.09,6,8.949392,Baja
278.199982,101210,2.300002,121,4.3,9.09,6.32,6,8.949392,Baja
277.899963,100930,2.700001,121,5.7,9.09,5.7,6.1,7.092061,Media
277.899963,100850,2.200001,129,6.3,13.79,7.6,6.1,7.092061,Media
277.700012,100860,3.000001,172,3.4,12.12,7.76,6.1,7.092061,Media
277.799988,101040,4.600001,225,4,12.12,8.97,6.1,7.092061,Media
278.100006,101050,5,177,6,12.9,7.76,6.2,7.092061,Media
278,100970,6.7,172,9.3,10.81,6.52,6.1,7.092061,Media
277.599976,100660,9.800001,175,11.2,11.43,5.9,6.1,7.092061,Media
277.999969,100440,11.4,183,8.8,11.43,6.09,6.1,4.816162,Moderada
277.999969,100020,12.900002,171,13.3,6.67,5.66,6,4.816162,Moderada
278.5,99530,7.3,152,7.1,10,6.63,6,4.816162,Moderada
277.799988,99500,4.000003,258,13.5,11.43,6.85,6,4.816162,Moderada
278.299988,99940,6.4,243,15.4,10.81,6.36,5.9,4.816162,Moderada
278.100006,100350,8,238,14.3,12.9,6.87,6,4.816162,Moderada
278.099976,100580,8.000002,226,11,8.33,6.5,6,4.816162,Moderada
277.199982,100610,8.400002,207,9,9.09,7.02,5.9,4.816162,Moderada
277.5,100640,7.1,218,8.4,12.9,6.94,6,4.816162,Moderada
277.399994,100590,7.500001,206,5.7,10.81,7.28,6.2,7.092061,Media
277.700012,100620,6.100001,192,4.3,11.43,6.95,6.1,4.816162,Moderada
277.499969,100840,4.9,194,6,11.43,8.13,6.1,7.092061,Media
278,101260,6.7,208,8.1,12.9,7,6.1,7.092061,Media
278.299988,101380,8.600001,177,9.2,12.12,6.63,6.2,4.816162,Moderada
278.699982,100910,14.100001,139,13.4,10,5.61,6.1,4.816162,Moderada
278.899994,100660,13.600001,151,14.6,7.69,5.75,6.1,4.816162,Moderada
279.399994,100470,11.1,160,10.1,8.33,6.22,6,4.816162,Moderada
278.999969,100290,8.500002,170,8.6,10,6.73,6.1,4.816162,Moderada
279,100210,7.800002,177,5.6,10,7.24,6,4.809354,MuyAlta
278.600006,100500,10.2,186,11.5,10.81,8.32,6,4.809354,MuyAlta
278.999969,100970,9.4,193,11.9,10,7.52,6,4.816162,Moderada
278.100006,101400,8.500002,200,9.4,10.81,7.93,6.2,4.816162,Moderada
278.599976,101960,4.900002,256,12.4,11.43,7.08,6.2,4.816162,Moderada
277.5,102320,6.300002,223,8.4,10,7.3,6.1,4.816162,Moderada
277.700012,102380,12,194,12.1,10.81,6.22,6.2,4.816162,Moderada
278,102270,13.8,199,14.9,9.09,6.1,6.1,4.809354,MuyAlta
279,102340,9.900002,212,13.5,9.09,7,6.1,4.809354,MuyAlta
278.399963,102390,4.900002,252,5.9,11.43,8.12,6,4.816162,Moderada
278.399994,102530,2.5,183,1.2,12.12,7.66,6.1,4.816162,Moderada
278.799988,102510,-0.099998,42,5.2,12.12,8.67,6.3,4.816162,Moderada
278.199982,102370,-1.4,13,4.9,12.9,8.69,6.2,4.816162,Moderada
278,102270,-1.299999,336,5.3,12.9,8.7,6.1,4.816162,Moderada
278.100006,102420,-3.8,321,7,11.43,8.15,6.2,4.816162,Moderada
278.799988,102520,-4.099998,309,6.5,13.79,8.89,6.4,4.816162,Moderada
278.100006,102550,-4.999999,312,4.7,12.9,9.4,6.5,7.092061,Media
277.299988,102470,-5.099998,304,5.2,13.79,8.42,6.3,7.092061,Media
277.499969,102500,-2.999999,287,8.7,10.81,8.73,6.3,7.092061,Media
277.700012,102310,1.7,246,12,11.43,5.05,6.5,7.092061,Media
278.399994,102220,3.100002,253,11.7,10.81,5.64,6.3,7.092061,Media
278.200012,102200,0.1,270,11.1,7.69,5.65,6.2,7.092061,Media
278.100006,102300,1.2,272,10,9.09,6.13,6.2,7.092061,Media
278.399963,102260,5.400002,230,8.7,9.09,5.77,6.3,7.092061,Media
278.600006,102060,8.500002,217,9.5,10,5.96,6.3,4.816162,Moderada
277.899994,101900,5.5,232,10.1,10,6.19,6.2,4.816162,Moderada
278.399994,101800,2.000001,264,4.1,10,7.35,6.2,4.816162,Moderada
279,101870,2.400002,245,6.3,11.43,7.8,6.4,4.816162,Moderada
278.799988,101840,4,219,6.9,10.81,7.62,6.3,7.092061,Media
277.999969,101810,3.400002,205,7.6,10.81,6.19,6.4,7.092061,Media
278.399994,102050,0.400002,275,7.7,10.81,6.57,6.4,7.092061,Media
278.299988,102340,1.3,264,6.1,9.09,6.08,6.6,7.092061,Media
278.399994,102250,4.1,237,7.4,9.09,6.8,6.6,7.092061,Media
279.299988,101950,4.5,245,10.2,7.69,5.25,6.5,7.092061,Media
279.299988,101970,3.100002,262,10.3,5.88,5.15,6.5,7.092061,Media
278.499969,102040,-0.999998,280,8.3,7.14,5.41,6.5,7.092061,Media
277.299988,102000,-1,293,8,6.25,5.55,6.4,7.092061,Media
278.399994,102010,1.300002,263,4.5,10,6.18,6.4,7.092061,Media
278.700012,101930,2.000001,225,2.7,10.81,6.46,6.9,7.092061,Media
278.799988,101590,3.800002,140,5.1,11.43,6.9,6.8,7.092061,Media
278.5,101270,5.5,180,6.7,9.09,5.87,6.6,8.949392,Baja
279,101110,8.2,182,10.1,10.81,5.17,6.5,7.092061,Media
278.899994,101070,8.600001,199,12,10,5.42,6.5,7.092061,Media
278.899963,101090,6.400002,211,5.1,5.88,5.49,6.5,7.092061,Media
278.799988,100980,9.500003,175,11,9.09,5.27,6.5,7.092061,Media
279.899994,101020,11.5,167,11.5,5.56,4.99,6.5,7.092061,Media
278.899963,101060,13,186,11.3,8.33,5.71,6.5,7.092061,Media
279.399994,101060,10.1,197,11.3,8.33,5.37,6.4,4.816162,Moderada
278.899963,101110,12,178,11.2,6.25,6.03,6.5,4.816162,Moderada
280,101260,11.2,189,11.9,10.81,5.89,6.4,4.816162,Moderada
279.5,101800,2.600003,286,6.6,11.43,6.85,6.5,7.092061,Media
279.099976,102120,-1.299999,351,1.5,10.81,6.86,6.5,4.816162,Moderada
278.5,102220,-2.699998,55,4.9,10.81,7.68,6.5,7.092061,Media
278.600006,102240,-0.699997,67,8.4,10.81,6.57,6.5,7.092061,Media
279.200012,102200,-0.099998,76,7.2,10,6.52,6.6,8.949392,Baja
279.200012,101950,1.9,94,8.6,10,5.63,6.6,8.949392,Baja
279.5,101950,5.2,168,6.3,9.09,5.5,6.5,8.949392,Baja
279.200012,102090,5.3,176,5.2,9.09,5.46,6.6,8.949392,Baja
279.199982,102150,3.3,166,6.5,10,5.27,6.8,8.949392,Baja
279.099976,102010,4.200002,158,6.2,9.09,5.11,7,8.949392,Baja
279,101800,2.8,126,7,10,4.51,6.7,8.949392,Baja
280,101460,2.400002,112,9.6,9.09,4.04,7,8.949392,Baja
280.099976,101100,2.6,101,5.2,4.55,4.4,6.9,8.949392,Baja
280.200012,100610,2.700001,118,8,12.9,4.55,7,7.092061,Media
279.899994,100240,-0.299997,77,7.1,12.9,6.83,6.9,7.092061,Media
280.100006,100310,1.900002,70,2.1,12.12,7.33,7.2,4.816162,Moderada
280.399994,100650,0.1,249,4.6,16,9.7,8.2,4.816162,Moderada
279.399994,100930,1.800002,287,6.3,13.79,9.23,7.7,4.816162,Moderada
278.799988,101010,6.600001,225,5.7,13.79,8.46,7.6,4.816162,Moderada
279.200012,101040,10.800001,152,11,12.9,7.06,7.5,7.092061,Media
279.700012,101140,12.400002,147,13.7,5.88,5.01,7.2,4.816162,Moderada
281.100006,100820,15.6,164,15.1,7.14,5.83,7.2,4.816162,Moderada
280.600006,101590,6.7,235,10.5,9.09,6.59,7.1,4.816162,Moderada
279.799988,102100,5,213,5.9,12.12,7.73,7,4.816162,Moderada
280,102280,5.500001,163,5.3,12.12,7.87,7.1,4.816162,Moderada
279.399994,102270,2.000001,130,0.6,12.12,8.08,7.1,4.816162,Moderada
278.899994,102540,-0.599998,318,3.1,11.43,8.36,7,4.816162,Moderada
279.299988,102520,-0.3,82,5.3,12.9,8.07,7.1,7.092061,Media
280.100006,102260,-1.6,74,11,11.43,5.81,7.1,7.092061,Media
279.700012,101550,7.9,159,8.3,10.81,6.23,7.1,7.092061,Media
280.399994,100760,14.700003,159,13.9,5.56,5.42,7.1,4.816162,Moderada
280.299988,100480,18.4,165,18.9,7.69,5.67,7,4.809354,MuyAlta
279.799988,100680,8.2,216,15,12.12,7.76,6.8,4.816162,Moderada
279.499969,101320,2.8,260,16.8,10.81,6.57,6.7,4.809354,MuyAlta
278.799988,101820,2.5,260,15.6,10,6.55,6.7,4.816162,Moderada
279.100006,102060,3.3,256,10.4,8.33,6.59,6.7,7.092061,Media
279.299988,102280,3.100002,253,9,8.33,5.57,6.9,7.092061,Media
279.199982,102250,3.100002,260,6.8,7.14,5.43,6.8,7.092061,Media
278.499969,102260,2.1,254,4.6,7.69,5.37,7,8.949392,Baja
278.899963,102300,2.400002,237,4,6.25,5.37,6.9,8.949392,Baja
279.399994,102380,2.6,202,3.4,6.67,5.55,7.7,8.949392,Baja
279.100006,102350,3.700001,193,4.7,7.69,5.32,7.7,8.949392,Baja
279,102410,3.000001,155,5.4,5.26,4.52,7.4,8.949392,Baja
279.899994,102510,6.300003,157,8.4,5.88,4.17,7.4,7.092061,Media
280.200012,102620,6.600001,165,8.6,7.69,5.38,7.4,7.092061,Media
280,102590,6.700002,151,8,7.69,5.58,7.3,8.949392,Baja
279.799988,102550,6.000003,177,7.7,8.33,4.87,7.4,8.949392,Baja
279.700012,102460,4.6,165,7.1,6.67,5.13,7.4,8.949392,Baja
280,102270,3.7,148,3.7,5.88,4.8,7.7,8.949392,Baja
279.600006,101970,1.9,97,4.1,6.67,5.34,7.6,7.092061,Media
280,101590,3.200001,117,4,9.09,7.99,7.5,4.816162,Moderada
279.799988,101290,7.2,137,6.7,11.43,8.97,7.4,7.092061,Media
280.399963,101080,12.7,138,12.4,10,6.14,7.5,4.816162,Moderada
280.5,101220,11.2,176,11.5,10.81,6.12,7.5,7.092061,Media
279.899963,101360,7.100001,159,9.2,10,6.35,7.4,7.092061,Media
279.799988,101270,4.800002,161,7.2,9.09,5.99,7.4,8.949392,Baja
280.999969,100940,5.200002,129,6.6,9.09,5.45,7.7,8.949392,Baja
280.499969,100610,5.6,123,7.9,10,5.27,7.6,7.092061,Media
280.799988,100220,5.500001,114,11,8.33,4.86,7.5,7.092061,Media
280.299988,100000,9.200002,143,9.6,8.33,4.87,7.5,7.092061,Media
279.600006,99790,10.500002,155,12.4,7.14,5.05,7.5,4.816162,Moderada
280.299988,99200,13.4,164,14.2,7.14,5.55,7.5,4.816162,Moderada
279.799988,99420,8.600001,160,7,7.69,6.13,7.4,7.092061,Media
280.100006,99410,8.500002,152,7.7,7.69,6.13,7.4,7.092061,Media
279.899994,99520,11.8,167,11.8,9.09,6.02,7.5,4.816162,Moderada
280.5,99670,10.4,163,13.5,9.09,6.02,7.5,4.816162,Moderada
279.899994,100000,9.9,201,9,10,6.58,7.4,4.816162,Moderada
280.700012,100410,7.5,167,7.9,8.33,6.71,7.5,4.816162,Moderada
280.399963,100740,9.100001,169,8.5,11.43,6.81,7.6,7.092061,Media
280.299988,100950,8.500002,179,8.3,10,6.42,7.6,7.092061,Media
279.799988,100940,7.300003,180,8.4,10,6.25,7.6,7.092061,Media
280,100950,5.400003,183,8,10,5.93,7.7,7.092061,Media
280.700012,101000,5.400002,177,5.4,9.09,6.2,7.9,8.949392,Baja
280.200012,100910,6.600003,199,6.5,8.33,5.87,7.8,8.949392,Baja
279.399963,100770,7.400003,173,7.3,9.09,5.54,7.8,7.092061,Media
279.999969,100630,8.100001,147,11.1,5.26,4.53,7.8,7.092061,Media
280.600006,100620,5.8,242,6.4,6.25,5.33,7.7,7.092061,Media
279.899994,100730,6.100001,222,8.8,6.67,5.15,7.8,7.092061,Media
279.499969,100890,5,224,6.9,8.33,5.45,7.7,7.092061,Media
279.799988,100850,6.8,217,8.3,6.67,5.24,7.8,7.092061,Media
279.799988,100830,6.900003,191,7.5,7.69,5.36,7.9,7.092061,Media
279.700012,100250,5.1,139,8.1,7.14,5.45,7.9,7.092061,Media
280.600006,99520,-0.199998,92,14.3,5.26,5.06,7.8,4.816162,Moderada
280.399963,99320,-2.8,51,15.6,8.33,5.59,7.6,4.816162,Moderada
281.600006,99270,0.800002,323,6.8,9.09,6.76,7.8,4.816162,Moderada
280.799988,99640,1.300002,296,11.9,10,6.33,7.8,4.816162,Moderada
279.799988,100080,2.700001,279,8.8,10,6.21,7.7,4.816162,Moderada
280,100450,1.600002,271,10.6,10,5.93,7.8,4.816162,Moderada
280.299988,100720,2.400002,269,13.8,7.14,5.62,7.8,4.816162,Moderada
280.299988,100920,4.600001,260,14,7.14,5.79,7.8,7.092061,Media
279.700012,101240,1.7,283,11.8,6.25,5.23,7.8,7.092061,Media
280.799988,101620,-2.499999,308,9.6,5.88,5,7.8,7.092061,Media
280.200012,101910,-2.4,302,8.4,9.09,6.04,7.9,7.092061,Media
280.199982,102170,-1.4,283,7,8.33,6.13,7.9,7.092061,Media
279.099976,102270,-0.299997,286,4.8,8.33,5.83,7.9,7.092061,Media
279.699982,102180,3.9,224,6.6,8.33,6.01,7.8,8.949392,Baja
279.899963,102000,5.300002,227,6.2,8.33,5.39,8,8.949392,Baja
279.799988,101650,5.800002,151,6.4,7.14,5.37,8.1,8.949392,Baja
279.299988,101490,3.7,140,7.5,6.67,4.53,8,8.949392,Baja
280.5,101490,3.6,128,8.5,7.14,5,8,7.092061,Media
281.200012,101430,3.2,136,7.9,10.81,6.86,8.1,7.092061,Media
280.700012,101190,4.2,126,9.3,11.43,7.07,8,7.092061,Media
280.100006,100910,3.5,123,9.1,11.43,6.22,8,7.092061,Media
280.499969,100760,2.7,123,8.2,11.43,6.69,8.1,7.092061,Media
280.899994,100600,3.100002,151,6.6,10,6.43,8.3,8.949392,Baja
280.299988,100450,1.000003,106,3.9,10,6.48,8.3,8.949392,Baja
280.099976,100400,-2.399998,54,7.9,9.09,5.15,8.2,7.092061,Media
281.299988,100540,-2.599998,75,10.4,5.26,4.72,8.3,8.949392,Baja
281.499969,100870,-4.799998,43,7.5,9.09,4.71,8.4,8.949392,Baja
281.100006,101110,-4.7,8,7.2,8.33,4.71,8.5,8.949392,Baja
280.799988,101310,-5.1,9,7.3,6.67,4.78,8.4,8.949392,Baja
281.5,101540,-4.399999,351,9.1,7.14,4.62,8.4,8.949392,Baja
281.499969,101580,-0.399998,122,7.6,7.69,5.32,8.7,8.949392,Baja
280.799988,101520,0.200002,103,8.3,5.88,4.78,8.5,8.949392,Baja
280.899994,101520,-2.099998,69,9,8.33,4.5,8.5,8.949392,Baja
281.399994,101550,-3.399997,51,4.4,7.69,5.18,8.6,8.949392,Baja
281.700012,101540,-4.5,38,4.5,8.33,4.77,9.1,8.949392,Baja
281.399994,101490,-3.899998,8,2.8,7.69,5.6,9.2,8.949392,Baja
280.600006,101260,-2.1,57,2,16,5.54,9.1,8.949392,Baja
281.099976,101110,-2.699998,38,5.1,16,6,9,8.949392,Baja
281.299988,101060,-3.4,50,5.4,7.14,4.09,9.4,8.949392,Baja
281.299988,100820,-0.9,48,5.4,16,5.56,9.3,8.949392,Baja
281.200012,100550,-2.4,56,7.7,8.33,5.15,9.3,8.949392,Baja
281.799988,100290,-3.1,83,7.3,12.9,5.14,8.9,7.092061,Media
283.100006,100170,-4.9,70,8,10,5.36,9.1,7.092061,Media
281.899963,99910,-5.199997,75,10.4,9.09,5.52,9.1,7.092061,Media
281.399963,99780,-7.399999,27,9.7,7.69,5.76,9,7.092061,Media
282.399963,99460,-5.8,36,11.5,9.09,5.78,8.9,7.092061,Media
281.699982,99480,0.100002,79,7.9,9.09,5.66,8.8,7.092061,Media
281.200012,99450,5.100001,136,12.6,5.88,4.93,8.8,7.092061,Media
280.299988,99620,4.400003,109,9.1,7.14,5.43,8.7,7.092061,Media
281.399963,99730,2.8,98,9,11.43,5.3,8.8,7.092061,Media
281.399994,99960,0.9,80,8.2,6.67,5.26,9,7.092061,Media
281.399963,100050,-2.499999,62,8.7,16,5.01,9,8.949392,Baja
281.099976,100280,-5.199998,57,8.6,6.25,4.68,9,8.949392,Baja
282.499969,100560,-2.9,85,9.4,4.55,4.71,8.9,7.092061,Media
282.700012,100950,-4.299998,66,7.1,5.56,4.93,9.1,8.949392,Baja
281.999969,101250,-2.899997,42,3.7,7.14,4.98,9.3,8.949392,Baja
281.299988,101360,-3.099998,31,3.4,6.67,5.85,9.2,8.949392,Baja
281.699982,101500,-1.799999,341,0.8,7.14,5.9,9.4,8.949392,Baja
282,101540,-0.999998,284,4.4,14.81,6.58,10.8,8.949392,Baja
281.499969,101620,-1.3,297,5.7,7.14,4.84,9.6,8.949392,Baja
280.700012,101640,0.600002,271,8.1,7.14,3.99,9.4,8.949392,Baja
281.899994,101710,0.500002,289,8.4,5.26,4.44,9.2,8.949392,Baja
281.799988,101790,1.400002,259,7.2,6.67,4.75,9.4,8.949392,Baja
281.299988,101670,2.8,254,6.8,5.88,4.75,9.3,8.949392,Baja
281.099976,101670,3.500001,202,5.5,10.81,6.47,9.3,7.092061,Media
281.899994,101510,6.800002,158,7.5,9.09,5.85,9.5,7.092061,Media
282.299988,101400,6.7,130,8.6,10,5.47,9.7,7.092061,Media
282.499969,101020,3.300002,110,11.1,8.33,5.25,9.7,7.092061,Media
282.100006,100780,1.500002,119,10.9,8.33,5.74,9.5,4.816162,Moderada
282.600006,100870,-3.6,86,8.4,7.69,5.77,9.4,7.092061,Media
282.299988,100990,-6.7,54,8,8.33,5.95,9.6,7.092061,Media
282.5,100990,-8.7,26,7.1,7.69,6.07,9.7,4.816162,Moderada
282,101150,-9.4,354,8,10,6.76,9.7,7.092061,Media
282.299988,101460,-6.5,331,7.6,9.09,5.67,9.7,7.092061,Media
282.600006,101640,-3.1,294,8.2,8.33,5.7,9.8,7.092061,Media
282.299988,101740,0.1,280,9.6,5,5.48,9.9,7.092061,Media
281.799988,101840,2.700001,269,9.7,6.25,5.09,9.8,7.092061,Media
282.5,102030,1.600002,268,9.6,5.88,5.03,9.9,8.949392,Baja
282.600006,102170,1.800002,271,6.5,6.25,5.08,10,8.949392,Baja
282.299988,102360,3.300002,259,6.7,13.79,5.74,10,8.949392,Baja
281.799988,102400,6.000001,202,5.8,7.69,5.72,10,8.949392,Baja
282.099976,102420,10.400002,163,8.6,6.67,4.21,10,8.949392,Baja
282.699982,102290,11.6,175,11.3,5,4.4,10,7.092061,Media
283.099976,101990,12.6,169,11.1,6.67,4.99,9.9,7.092061,Media
282.899994,101780,12.5,182,12.5,14.81,5.23,9.8,4.816162,Moderada
283.299988,101680,9.5,201,10.1,13.79,7.19,9.8,4.816162,Moderada
283,101850,7.700002,216,8.6,11.43,7.26,10,4.816162,Moderada
282.600006,101880,6.800002,207,8.9,12.9,8.6,10,4.816162,Moderada
282.899994,101780,8.6,164,9,12.9,7.96,10,4.816162,Moderada
282.499969,101900,9.4,196,9.3,12.12,7.23,10,4.816162,Moderada
283.5,101940,9.700002,181,9,12.9,7.32,10.2,4.816162,Moderada
283.299988,101750,11.500003,166,10.2,10.81,7.07,10.2,4.816162,Moderada
284.200012,101590,14.600001,158,13,10.81,5.74,10.1,4.816162,Moderada
283.100006,101760,12.000002,176,12.5,10,6.82,10,4.809354,MuyAlta
282.5,101770,10.100001,168,9.7,12.12,7.79,10.1,4.816162,Moderada
282.399994,101680,7.6,173,9.3,11.43,7.63,10.1,4.816162,Moderada
282.299988,101750,4.7,193,6.8,11.43,7.76,10.1,7.092061,Media
281.899963,101950,4.100001,220,4.2,12.12,8.03,10.2,4.816162,Moderada
282,101910,3.7,161,3.8,12.12,7.79,10.9,7.092061,Media
281.600006,101810,1.7,181,4.1,11.43,7.9,10.8,7.092061,Media
282.200012,101540,3.3,129,4.7,10.81,7.59,10.7,7.092061,Media
282.499969,101370,5.200002,144,5.1,10.81,7.35,10.4,7.092061,Media
282.200012,101170,6.700002,160,7.3,10,6.77,10.7,8.949392,Baja
282.799988,100940,7.800002,142,7,9.09,5.44,10.6,7.092061,Media
282.399994,100930,8.200002,156,11.4,5,4.64,10.4,7.092061,Media
282.799988,101220,6.900002,227,10,7.69,5.39,10.3,7.092061,Media
282.5,101750,3.700001,255,9,7.69,5.98,10.4,7.092061,Media
282.200012,101960,1.500002,266,7.5,7.69,5.36,10.5,7.092061,Media
281.899963,102210,0.900002,264,6.2,7.14,5.23,10.4,8.949392,Baja
282,102400,2.200001,247,4.8,6.25,5.21,10.4,8.949392,Baja
282.699982,102550,1.600003,240,4.1,5.88,5.27,10.7,8.949392,Baja
282.599976,102340,2.600002,214,3.7,12.9,5.64,10.6,8.949392,Baja
281.799988,102090,2.3,98,4.4,6.25,5.77,10.6,8.949392,Baja
281.899994,101720,-0.399997,65,6.7,12.12,5.33,10.5,8.949392,Baja
282.299988,101510,-2.5,93,6.5,3.57,3.61,10.7,8.949392,Baja
282.600006,101210,-5.699998,54,8.7,4.76,4.1,10.6,7.092061,Media
282.299988,101200,-6.599998,46,10.8,9.09,5.4,10.6,7.092061,Media
282.999969,101340,-6.999999,23,8.2,10,5.97,10.5,7.092061,Media
283.399994,101630,-5.599998,351,6.1,7.14,5.29,10.9,8.949392,Baja
283.200012,101630,-3.899998,330,5.6,7.14,4.75,10.9,8.949392,Baja
282,101800,-1.899997,282,6.2,5.88,4.25,10.8,8.949392,Baja
282.200012,101830,1.100002,263,7.9,4.76,4.1,10.9,8.949392,Baja
282.399994,102080,2.6,258,9.3,5.56,4.3,11,8.949392,Baja
282.799988,101990,5.900002,228,5.7,5.88,4.85,11,8.949392,Baja
281.999969,101980,6.400002,220,5.9,6.25,4.55,10.9,8.949392,Baja
283.099976,101780,7.2,177,5.8,6.25,4.49,11,8.949392,Baja
283.399994,101800,7.000001,156,7.8,5.88,4.12,11.1,7.092061,Media
283.399963,101540,7.000001,135,10.2,6.67,4.6,11.1,7.092061,Media
282.499969,101400,5.1,146,9,10,6.42,11,7.092061,Media
283.399963,101340,3.500001,133,8.2,10,6.64,11,7.092061,Media
283.299988,101200,3.800002,132,7.5,10,6.61,11.1,7.092061,Media
