@relation AlturaOla-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
277.799988,102130,2.9,258,4.3,6.7,10,6.64,6.7,0.8,Media
278.200012,102080,5.400002,200,6.2,7.6,10,6.63,6.7,0.7,Media
278.599976,101750,9.9,162,7.6,9,12.12,6.84,6.7,2,Moderada
279.099976,101240,10.5,139,9.3,12,12.12,7.16,6.7,2.9,MuyAlta
278.899963,100950,9.3,144,10.9,13.3,13.79,7.22,6.8,3.9,Moderada
278.599976,101020,3.700001,131,8.6,10.8,14.81,7.49,6.8,4.5,Moderada
279.099976,101130,0.6,129,9.5,11.3,12.9,6.94,6.8,5.2,Moderada
278.399994,101110,-0.6,247,4.4,6.3,12.9,7.9,6.7,3,Moderada
278.100006,100900,-1.199997,13,3.5,5.4,12.9,7.88,6.7,2.8,Moderada
278.299988,100460,3.4,118,5.3,6.8,12.12,8.74,6.7,5.3,Moderada
278.699982,99870,8.700002,137,9.2,11.1,10.81,7.07,6.7,3.3,Moderada
279.299988,99180,8.800001,120,14.3,17.3,7.69,6.35,6.6,3.4,MuyAlta
280,98820,10.200002,131,10.1,12,12.12,8.29,6.6,5.4,MuyAlta
279.600006,98720,11.4,153,9.9,12.2,17.39,10.51,6.7,4.7,MuyAlta
279.199982,98700,12.200002,173,9.9,12.3,16,9.67,6.7,4.4,MuyAlta
279.299988,98490,10.6,149,10.8,12.7,10.81,8.64,6.7,3.3,MuyAlta
279.899963,97460,15.400002,130,15,18.2,10,7.85,6.7,6.2,MuyAlta
278.799988,98300,17.799999,193,14.6,18.6,10.81,8.15,6.7,3.4,MuyAlta
277.700012,98940,14.2,212,11.6,14.9,11.43,7.38,6.7,3.1,MuyAlta
277.700012,99210,11.3,217,7.8,10.1,11.43,7.65,6.7,2.2,MuyAlta
278,99420,10.3,223,8.7,10.8,12.12,7.98,6.6,1.4,MuyAlta
277.5,99640,5.3,222,6.4,9.1,11.43,7.52,6.7,0.3,Moderada
277.299988,100130,3.7,228,9.3,11.5,12.12,7.54,6.7,0.1,Moderada
277.099976,100520,4.000001,268,7.8,13.5,12.12,7.74,6.6,-1.8,MuyAlta
276.799988,101180,7.7,228,8.3,10.2,12.12,8.44,6.5,-1,MuyAlta
277.600006,101450,5.800002,205,6.1,7.5,12.12,8.24,6.5,-0.7,MuyAlta
278.899994,101190,5.300002,119,10.9,13.1,12.9,7.87,6.5,0.4,MuyAlta
278.799988,100230,4,106,16.9,20.9,11.43,6.49,6.6,2.1,MuyAlta
279.699982,99770,12.000002,143,9.2,11.8,10.81,8.28,6.4,5.5,MuyAlta
279.700012,100240,18.1,167,10.3,12.9,11.43,7.62,6.4,4.7,MuyAlta
279.5,100780,18.200001,194,13.3,17.8,11.43,7.95,6.4,3.1,MuyAlta
279.199982,101220,11,184,9.4,12.5,14.81,9.77,6.4,3.6,MuyAlta
278.699982,101050,1.4,142,7.7,9.4,14.81,9.42,6.3,5.4,MuyAlta
279.899963,100510,-1.599998,59,1.8,3.6,13.79,9.28,6.4,4.5,Moderada
278.700012,101030,1.200001,325,7.6,9.7,12.9,7.92,6.4,3.4,Moderada
277.799988,101620,4.4,246,5,6.4,11.43,6.97,6.5,2.5,Moderada
278.199982,101690,-0.499998,115,2.6,4,10,7.93,6.4,2.8,Moderada
278.899963,100940,-6.999999,73,11.4,14.5,10,6.6,6.4,4.5,Moderada
280.299988,99670,-4.399999,70,14.7,17.5,7.14,6.21,6.5,3.8,MuyAlta
279.999969,99240,10.100003,99,10.8,13.2,8.33,6.66,6.6,6.7,Moderada
280,99500,10.7,143,9.4,10.9,8.33,6.4,6.5,5.3,Moderada
280.200012,99190,-1.4,92,7.4,9.1,8.33,7.47,6.5,5.2,MuyAlta
280.399963,98590,6.5,94,11,13.1,12.12,7.75,6.5,6.9,MuyAlta
279.899994,99060,17.200001,140,14.3,18,8.33,7.12,6.5,5.9,MuyAlta
278.999969,99900,16.200001,174,13.2,16.5,10.81,7.83,6.5,4.2,MuyAlta
280,100210,3.9,135,10.5,12.9,13.79,7.92,6.5,5.3,Moderada
280.700012,99270,-2.7,82,10.2,12.5,11.43,7.67,6.5,6.1,Moderada
280.099976,98580,3.700003,107,9.7,11.8,10,7.29,6.5,6.8,MuyAlta
279.199982,98680,9.700002,104,9.6,11.8,11.43,8.07,6.5,5.7,MuyAlta
279.200012,99390,10.700002,218,11,13.9,11.43,8.07,6.5,5.7,MuyAlta
278.600006,100060,8.500002,221,10.8,14.3,10,7.36,6.5,3,Moderada
278.999969,100060,8.000003,176,8.6,11.3,10,6.85,6.5,2.7,Moderada
279.100006,99590,8.600001,165,8.4,9.9,10.81,6.04,6.5,4.1,Moderada
278.799988,99270,9.8,127,11.9,14.3,6.67,6.04,6.5,4.3,Moderada
278.299988,99370,9.3,204,7.9,9.6,8.33,6.08,6.5,4.9,Moderada
278.600006,99720,7.6,209,7.4,8.7,9.09,6.29,6.5,3.6,Moderada
278.299988,99780,2.4,213,5.5,7.2,9.09,6.57,6.5,3.3,Media
279.100006,100140,2.300002,210,5.1,6.2,10,6.48,6.5,4.7,Media
279.199982,100430,4.2,242,6.8,9.3,9.09,6.69,6.6,3.8,Media
278.399994,100740,5.1,234,8.7,10.4,9.09,5.67,6.5,2.8,Moderada
278.100006,100770,3.400002,210,4,5.1,9.09,6.44,6.5,3,Media
278.200012,100290,-2.9,127,6.9,9.5,9.09,6.73,6.4,1.1,Media
278.399963,99690,-12.699997,58,8.2,10.3,10,6.39,6.5,2.7,Media
278.700012,99700,-13.7,34,10.7,12.6,5.88,5.25,6.5,2.7,Moderada
278.599976,100200,-13,3,9.8,11.9,9.09,6.42,6.5,1.8,Moderada
278.299988,100450,-10,350,8.5,10,10,6.67,6.5,1.6,Moderada
278.399994,100530,-6.799998,315,5.5,6.9,10,7.26,6.5,0.7,Media
277.799988,100590,-5.3,306,4.7,5.8,10.81,6.36,6.4,2.5,Media
277.199982,100390,-4.9,309,6.7,8.5,10,7.11,6.4,1.8,Media
276.899994,100090,-2.8,274,7.3,8.3,10.81,5.95,6.4,1.5,Media
276.899963,99610,1.800002,255,3.6,4.7,12.12,7.08,6.4,-0.5,Media
277,98990,6.100001,129,4.9,6.1,12.12,7.67,6.4,0.7,Media
277.399994,98490,6.8,151,7.2,8.5,11.43,5.7,6.4,0.6,Media
278.100006,98400,7.8,145,9.4,11.9,10.81,5.92,6.3,1.9,Moderada
278,98590,7.800002,133,8.3,9.7,10,6.03,6.4,1.2,Moderada
277.799988,98820,7.400002,126,8.4,10.2,12.9,6.9,6.4,2.3,Moderada
277.100006,98880,7.2,144,8.3,9.7,12.12,7.63,6.4,2,Moderada
277.200012,98900,5.500003,160,6.5,7.8,12.12,7.96,6.4,0,Moderada
278.100006,98900,3.900002,193,5.4,6.8,14.81,7.55,6.4,1.7,Moderada
277.099976,99170,7.2,195,4.3,5.4,11.43,7.99,6.3,-1.7,Moderada
278.600006,99240,11.2,152,11.4,14.6,10,6.22,6.3,0.6,Moderada
280.199982,98930,9.500002,128,16.8,21.4,7.69,6,6.3,5.3,MuyAlta
279.399994,99080,7.4,193,7.1,13,10.81,7.84,6.4,5.5,MuyAlta
279.799988,98940,0.8,344,4.2,6.4,10.81,8.39,6.3,2.6,MuyAlta
280.099976,98550,3.7,123,16.7,21,12.12,8.58,6.4,6.6,MuyAlta
277.399963,99820,9.9,242,10.4,13.5,13.79,8.88,6.3,0.4,MuyAlta
277.799988,100640,11.000002,169,10.8,13.7,12.9,8.56,6.4,0.1,MuyAlta
278.299988,101340,9.3,188,9.9,12.4,13.79,8.6,6.3,1.8,MuyAlta
278.299988,101760,7,201,6.3,8.2,11.43,7.89,6.2,2.6,MuyAlta
278.099976,102220,3.2,215,5.8,7.1,12.12,8.14,6.2,2.5,Moderada
278.699982,102130,3.900002,164,3.2,4.1,11.43,8.56,6.3,2.1,Moderada
279.200012,101500,4.9,107,10,12.1,11.43,6.97,6.3,3.6,Moderada
279.399994,100430,2.800002,119,15.3,18.4,7.14,6.37,6.3,4.1,MuyAlta
279.100006,99520,10,116,18.5,23.2,10.81,7.91,6.3,4.3,MuyAlta
280.200012,99150,11.900002,129,17.7,22.4,12.9,9.52,6.3,5.1,MuyAlta
280.799988,99010,13.600001,128,14.9,18.8,13.79,8.87,6.3,6.3,MuyAlta
280.199982,99420,16.300001,152,12.7,15.7,12.9,8.76,6.3,5.8,MuyAlta
280.999969,99270,8.200002,117,11.5,13.8,13.79,8.6,6.3,6.4,MuyAlta
279.899994,99130,12.3,154,14.6,18.3,10,7.37,6.4,5.9,MuyAlta
279.499969,99960,8.400003,184,9.3,12.2,11.43,7.93,6.4,4,MuyAlta
279.5,100070,6.700002,145,7,8.7,12.9,8.03,6.3,4.8,Moderada
279.799988,99970,4,129,7.5,9.7,12.12,7.44,6.4,5.1,Moderada
280.099976,99280,-0.999998,86,10,12.9,10,6.99,6.4,5.7,Moderada
279.899994,98390,8,83,8.1,10.2,10.81,6.71,6.4,6.2,Moderada
278.799988,98540,18.100002,165,16.8,20.5,8.33,6.38,6.4,3.8,MuyAlta
278.799988,99000,19.300001,178,14.2,18.1,12.12,8.32,6.3,3.9,MuyAlta
278.499969,99570,14.8,196,11,13.5,10,7.24,6.3,3,Moderada
278.299988,99820,8.4,163,8,10.1,10,7.22,6.3,3,Moderada
279.299988,99050,9,123,13.8,18,10,5.94,6.3,4.1,MuyAlta
280.299988,98160,8.800001,111,18.1,22.9,9.09,7.17,6.4,4.9,MuyAlta
280.200012,97900,13.2,130,11.7,14.2,12.12,8.52,6.4,5.5,MuyAlta
278.700012,97890,14.6,145,15.4,19.2,12.12,8.19,6.3,3.2,MuyAlta
278.100006,99660,6.000001,229,10.3,12.8,11.663012,7.671493,6.3,0,MuyAlta
278,100380,7.100001,208,8.6,11,11.43,7.69,6.3,0.7,MuyAlta
278.200012,100810,7.6,197,6.3,7.9,10.81,8.16,6.3,0.8,Moderada
279.100006,100830,7.600001,138,7.4,9.8,10.81,7.75,6.3,0.6,Moderada
279.199982,100390,6.000001,110,10.7,13.3,11.43,6.81,6.3,2.1,MuyAlta
280,99860,10.200002,105,16.9,21.7,8.33,6.48,6.3,2.7,MuyAlta
278.700012,100260,11.100001,172,10.2,13,11.43,8.75,6.3,2.7,MuyAlta
278.799988,100600,-2.9,65,4.8,6.7,11.43,9.08,6.3,3.7,Moderada
278.699982,100550,-2.7,113,5.8,7.2,11.43,7.99,6.3,5.2,Moderada
279.399994,100590,-0.099998,130,4.1,5,11.43,8.07,6.4,5.7,Moderada
279.299988,100560,-0.699998,98,5.2,6.9,10,7.48,6.3,5.1,Moderada
279.200012,100650,-2.1,69,4.1,5.3,10.81,7.76,6.3,4.2,Moderada
278.399963,100190,-5.799998,49,9.5,11.5,10.81,6.89,6.3,3.2,Moderada
279.799988,99740,-4.099998,65,8.7,10.6,10,5.92,6.3,2.3,Moderada
279.399994,99180,-7,84,12.7,17.1,6.25,5.71,6.3,3.4,Moderada
279.299988,98850,-5.899999,69,11.4,13.9,8.33,5.64,6.3,2.8,Moderada
279.5,98890,-1.899998,81,10,12.1,9.09,6.51,6.3,2.5,Moderada
279.899994,98930,1.900002,97,5.7,7.1,12.9,7.3,6.3,3.9,Moderada
279.099976,98650,1.900002,103,6.6,8.2,11.43,7.66,6.3,5,Moderada
278.5,98340,-0.2,93,6.4,7.6,11.43,8.08,6.3,5.2,Moderada
278.399963,98040,1.800002,102,6.3,7.4,11.43,7.12,6.2,4.3,Moderada
278.299988,97930,3.600002,152,1.4,2.3,12.12,7.45,6.4,4.1,Moderada
278.899963,97990,5.100001,110,6.7,8.3,11.43,7.74,6.3,4.2,Moderada
279,98050,4.800002,134,4.2,5.5,11.43,7.35,6.3,4.6,Moderada
278.899963,98100,4.100001,130,6.1,7.6,11.43,7.51,6.3,4.3,Media
278.999969,98280,1.100002,97,6.1,7.1,10.81,6.78,6.4,5,Media
279.199982,98090,1.300002,102,5.3,6.2,10,6.75,6.3,4.5,Moderada
278.999969,98040,-0.799998,71,8.9,10.5,10.81,6.34,6.3,4.2,Media
278.699982,98150,-1.399998,144,2.6,3.3,10,7.02,6.3,5,Media
279.199982,98320,-3.599998,87,1.8,2.8,10.81,7.11,6.5,5.1,Media
278.799988,98690,-1.9,283,1.3,2,10,7.37,6.4,5.2,Moderada
278.100006,99110,0.100002,269,4.4,5.5,10.81,8.11,6.4,4.8,Moderada
278.100006,99460,0.4,274,10.4,13.3,9.09,6.76,6.3,3.3,Moderada
277.099976,99480,2.400002,267,4.4,6.1,8.33,6.9,6.3,-0.7,Moderada
277.5,99160,2.200003,129,6.7,8.8,12.12,7.06,6.3,-4.7,Media
278.700012,98590,-1.6,98,10.7,13.5,7.69,5.11,6.3,-0.3,Moderada
279.5,98180,-1.699998,81,13.4,17.6,7.14,5.47,6.3,4,MuyAlta
279.599976,98000,1.7,90,12,14.7,10.81,7.57,6.3,4.6,MuyAlta
279.099976,98020,4.800002,106,11.3,13.5,13.79,8.35,6.3,4.809354,MuyAlta
278.600006,97900,1.300002,91,12.3,14.9,12.9,7.29,6.3,4.809354,MuyAlta
279,97780,2.500001,90,13.6,17.6,9.09,6.83,6.3,4.816162,Moderada
278.799988,97960,10.2,135,9.8,12.4,9.09,7.05,6.3,4.816162,Moderada
278.5,98130,8.900002,124,12.5,16.9,9.09,6.88,6.3,4.816162,Moderada
278.200012,98020,8.800001,132,8.6,10.5,10,6.67,6.3,4.816162,Moderada
278.699982,98060,8.900002,133,9.9,11.7,9.09,6.53,6.3,4.816162,Moderada
278.799988,98120,12.1,177,11.1,13.2,8.33,5.74,6.3,4.816162,Moderada
278.100006,98510,13.300001,192,11.6,13.9,6.25,5.84,6.3,4.816162,Moderada
278.200012,98530,13.100001,163,11,13.8,7.69,5.59,6.3,4.816162,Moderada
279.100006,98540,9.900003,139,12.4,15.2,8.33,6.4,6.2,4.809354,MuyAlta
278.799988,98460,6.800002,118,11.4,13.7,9.09,6.83,6.3,4.809354,MuyAlta
279.100006,98450,0.8,95,12.2,15.1,10,7.22,6.3,4.809354,MuyAlta
278.299988,98340,-2.2,84,9.9,13.5,16,7.68,6.3,4.816162,Moderada
278.899994,98260,-4.6,75,9,12.3,9.09,6.98,6.3,4.816162,Moderada
279.399963,98190,-6.4,51,9,11.4,10.81,7.77,6.3,4.816162,Moderada
279.100006,98390,-3.199998,112,7.3,9.8,10.81,7.44,6.3,4.816162,Moderada
278.399994,98470,-4.999997,77,7.2,9.2,10,7.67,6.3,4.816162,Moderada
278.799988,98510,-6.399999,54,8.1,10.8,9.09,6.54,6.3,4.816162,Moderada
278.700012,98600,-6.899999,72,7.5,9.4,9.09,6.84,6.4,4.816162,Moderada
278.899963,98870,-6.599997,64,5.1,6.8,10,6.88,6.3,7.092061,Media
277.700012,99130,-5.899999,38,5.1,6.3,9.09,6.7,6.3,4.816162,Moderada
278.299988,99500,-3.6,338,2.8,4,9.09,7.27,6.3,7.092061,Media
278.700012,99820,-0.5,30,1.6,2.6,10.81,7.83,6.5,7.092061,Media
278.399994,100040,1.5,191,2.4,3.1,10,7.54,6.4,7.092061,Media
277.100006,100300,5.3,238,8,9.7,9.09,6.69,6.3,4.816162,Moderada
276.599976,100660,6.7,237,10.5,13,10,6.26,6.3,4.816162,Moderada
277.299988,100980,5.700002,237,9.9,12.4,10.81,6.55,6.3,4.816162,Moderada
277.899963,101520,-0.1,278,10.9,13.5,6.25,5.59,6.3,4.816162,Moderada
277.399963,102090,0.8,278,10.5,13.2,10,6.84,6.3,7.092061,Media
277.399963,102520,1.7,263,6.3,7.5,10,6.2,6.3,7.092061,Media
277.700012,102780,3.400002,220,3.2,4.3,10,6.41,6.4,7.092061,Media
277.499969,102600,3.9,139,6.5,7.5,8.33,5.78,6.3,7.092061,Media
278.200012,102240,4.000001,115,11,13.5,4.55,4.55,6.3,4.816162,Moderada
279.499969,101960,7.8,126,12.1,14.2,9.09,6.07,6.3,4.816162,Moderada
279.599976,101710,8.2,123,9.9,12.2,8.33,6.15,6.3,4.816162,Moderada
280.299988,101320,6.100001,124,11,13.5,9.09,6.06,6.3,4.816162,Moderada
280.099976,100920,5.9,116,9.4,11.8,12.9,7.09,6.3,4.809354,MuyAlta
279.799988,100620,3.800002,120,7.6,8.9,12.12,8.12,6.3,4.809354,MuyAlta
279.899963,100290,5.9,115,9,11,13.79,8.3,6.3,4.816162,Moderada
279.699982,100190,4.800002,122,6.8,8.5,13.79,8.16,6.3,4.816162,Moderada
278.899963,100220,5.6,167,6,7.6,12.9,8.64,6.3,4.816162,Moderada
279.499969,100150,4.000001,126,6,7.4,12.12,7.66,6.3,4.816162,Moderada
279.299988,99920,7.300002,127,8.3,9.9,11.43,6.92,6.4,4.816162,Moderada
279.299988,100060,7.000001,140,6.5,7.9,10,6.61,6.4,7.092061,Media
278.899994,100060,2.800002,139,5,6,10.81,6.4,6.3,7.092061,Media
279.700012,99910,-0.599998,98,5.4,6.5,9.09,6.76,6.4,7.092061,Media
280,99700,-0.999998,48,5.7,6.9,10,6.6,6.5,7.092061,Media
279.899994,99530,-1.299999,102,7.3,8.6,8.33,6.18,6.5,4.816162,Moderada
279.799988,99360,1.100003,82,7.2,8.5,9.09,6.68,6.5,4.816162,Moderada
280.099976,99470,4.700003,108,10.5,12.3,8.33,5.63,6.5,7.092061,Media
279.600006,99660,7.500001,123,8.5,10.2,10,5.9,6.5,4.816162,Moderada
278.899963,100010,7.700003,111,8.5,10.6,10,5.85,6.5,7.092061,Media
277.999969,100390,7.500001,178,7.2,8.9,9.09,5.53,6.5,7.092061,Media
278.100006,100340,7.200002,138,9.2,11,9.09,5.92,6.5,4.816162,Moderada
278.899994,99530,7.8,124,14.4,18,5.88,5.2,6.4,4.809354,MuyAlta
280,98720,6.400003,100,18.7,22.2,10,7.48,6.4,4.809354,MuyAlta
279.600006,98380,6.600001,116,8.4,10.8,10,6.97,6.4,4.809354,MuyAlta
279.399994,98580,3.200001,107,7.1,9.3,10,7.52,6.5,4.809354,MuyAlta
280,99010,-1.399998,82,7.3,9.3,10,9.24,6.5,4.809354,MuyAlta
279.299988,99760,-2.3,71,4.8,6.6,13.79,8.89,6.5,4.809354,MuyAlta
278.799988,100440,-1.599997,6,0.8,2.2,12.9,8.73,6.5,4.816162,Moderada
279.200012,101010,0.300002,288,0.7,1.5,10,8.01,6.5,4.816162,Moderada
278.700012,101420,0.800002,237,2.7,3.9,11.43,8.48,6.8,4.816162,Moderada
278.299988,101580,2.9,254,3.3,4.7,10.81,7.13,6.6,4.816162,Moderada
277.499969,101170,7.000001,177,5.5,7,10,7.2,6.6,7.092061,Media
277,100790,8.5,166,8,9.8,10,5.84,6.5,7.092061,Media
278.600006,100550,8.500002,193,6.9,8.2,9.09,5.22,6.5,7.092061,Media
278.600006,100200,5.4,155,5.6,6.7,6.25,5.57,6.5,7.092061,Media
277.299988,99780,1.3,224,1.4,2.1,6.25,5.57,6.5,8.949392,Baja
278.099976,99970,-3.499999,301,6.1,7,7.14,5.55,6.5,7.092061,Media
278.100006,100260,-2.799999,293,9.3,11.3,9.09,5.51,6.5,4.816162,Moderada
278.5,100780,-3.6,287,9.6,12.7,10,6.02,6.5,4.816162,Moderada
277.5,101260,-1.099998,297,9,11.5,6.67,5.95,6.4,4.816162,Moderada
277.799988,101770,5.000001,254,7.8,9.5,11.43,6.12,6.5,4.816162,Moderada
278.899994,101820,12.300001,189,10.4,12.2,9.09,5.95,6.4,4.816162,Moderada
280,101840,15.800001,213,11.1,13.1,8.33,5.86,6.5,4.816162,Moderada
279.600006,101800,14.2,206,10.4,12.5,7.14,6.06,6.5,4.816162,Moderada
280.600006,101870,13.800001,209,11.4,14.9,9.09,6.4,6.4,4.809354,MuyAlta
280.700012,101980,13.500002,205,11.8,15.7,12.12,7.25,6.4,4.809354,MuyAlta
279.700012,102210,12.9,198,12.4,15.6,11.43,7.15,6.3,4.809354,MuyAlta
279.399994,102300,13.500002,206,10.6,13.3,12.9,7.7,6.3,4.816162,Moderada
279.599976,102480,11.800003,194,9.3,11.2,12.12,7.2,6.3,4.809354,MuyAlta
279.799988,102670,10.900002,200,8.8,11.1,11.43,7.45,6.3,4.816162,Moderada
279.299988,102670,9.100001,189,7.8,9.8,12.12,7.37,6.4,4.816162,Moderada
279.100006,102670,7.7,159,6.2,7.8,11.43,7.36,6.4,4.816162,Moderada
278.700012,102660,4.7,134,5.8,6.7,11.43,7.72,6.4,4.816162,Moderada
278.899963,102460,1.5,113,7.3,9.1,10.81,7.79,6.5,4.816162,Moderada
280.299988,102020,1.200001,100,8.3,9.9,12.9,7.25,6.5,4.816162,Moderada
280.599976,101730,2.1,89,6.8,8.1,11.43,7.52,6.4,4.816162,Moderada
279.999969,101380,5.2,105,7.5,9.5,12.9,7.29,6.4,4.816162,Moderada
279.299988,101360,8.800001,189,7,9.1,12.12,7.35,6.6,7.092061,Media
278.899963,101270,8.500003,177,7.1,8.2,12.9,7.16,6.5,7.092061,Media
278.799988,101300,6.600001,198,4.6,5.9,10.81,7.34,6.5,7.092061,Media
278.299988,101510,3.8,236,5.2,6.6,10.81,6.11,6.5,7.092061,Media
278.399994,101730,3,214,4.6,5.6,10.81,6.75,6.6,7.092061,Media
278.200012,101810,2.9,257,4.2,4.9,10.81,5.95,6.5,7.092061,Media
277.299988,101930,1.400002,220,2.8,3.7,10,6.91,6.4,7.092061,Media
278,101840,3.3,171,2.1,2.7,9.09,6.99,6.4,7.092061,Media
278.499969,101750,0.300002,104,2.7,3.2,10,7.43,6.8,7.092061,Media
278.600006,101480,-1.199998,93,8.7,10.2,9.09,6.62,6.5,7.092061,Media
278.699982,101230,-4.499999,67,8.7,10.6,10,5.24,6.5,7.092061,Media
279.399994,100880,-6.2,65,9.4,11.6,5.56,4.95,6.5,7.092061,Media
279.999969,100570,-5,42,9,10.7,5.88,4.93,6.5,7.092061,Media
279.5,100320,-1.4,69,8.1,10,6.25,5.13,6.5,7.092061,Media
278.699982,100270,5.600003,126,4.6,5.5,9.09,6.06,6.5,7.092061,Media
279.099976,100150,10.900003,200,6.2,7.7,10,5.68,6.5,7.092061,Media
279.099976,99820,10.3,147,10.7,13.1,5.56,5.37,6.5,7.092061,Media
279.5,99700,5.4,186,5.8,6.8,6.67,5.94,6.5,7.092061,Media
278.199982,99900,5.4,240,8.1,9.3,7.69,5.72,6.5,7.092061,Media
279.399994,100370,9,241,8.3,10.3,8.33,5.32,6.5,4.816162,Moderada
279.600006,100900,9.5,216,8.4,11,10,6.36,6.6,4.816162,Moderada
279.600006,101310,10.400002,211,8.2,10.5,10,6.58,6.6,4.816162,Moderada
278.600006,101610,8.900002,204,7.5,9.4,12.9,7.9,6.6,4.816162,Moderada
278.799988,101750,6.500003,180,7.4,9,11.43,7.07,6.6,4.816162,Moderada
278.700012,101430,-1.099998,120,5.8,6.8,12.12,7.78,6.6,4.816162,Moderada
279.899994,100650,-3.799999,67,9.9,13.3,10.81,6.25,6.6,4.816162,Moderada
279.899994,99890,4.800002,131,6.3,7.7,7.69,6.38,6.6,4.816162,Moderada
279.700012,99640,8.700002,171,13,15.6,7.69,6.35,6.5,4.816162,Moderada
279.599976,99980,1.800002,244,8.8,10.8,8.33,6.68,6.6,4.816162,Moderada
278.700012,100390,-4.099997,289,8.1,10.8,10,6.35,6.6,4.816162,Moderada
277.499969,100950,1.700003,272,9.9,11.6,10,5.88,6.6,7.092061,Media
278.100006,101410,8.900003,243,8.5,10.2,8.33,5.53,6.5,7.092061,Media
279.799988,101380,11.1,169,8.6,10.2,10,5.54,6.6,7.092061,Media
279.499969,101410,9.5,193,5.9,7.5,10.81,5.94,6.6,7.092061,Media
279.699982,101340,10,183,9.4,11.3,6.67,5.33,6.6,7.092061,Media
279.999969,101220,10.000002,157,9,11,7.69,5.75,6.6,4.816162,Moderada
279.399963,101040,9.8,159,7.8,9.5,7.69,5.99,6.7,4.816162,Moderada
279.299988,100860,11.8,160,10.2,12.3,10.81,6.74,6.7,4.816162,Moderada
279.199982,100750,10.800001,167,9.3,10.9,11.43,6.4,6.6,4.816162,Moderada
279.5,100930,6.700002,196,5.4,6.8,10,7.34,6.6,4.816162,Moderada
279.5,100940,5.400003,206,5.1,6.7,10.81,7.03,6.7,7.092061,Media
278.999969,100850,6,169,6.4,7.5,13.79,7.49,6.7,4.816162,Moderada
278.699982,100620,6.1,147,6.8,8.2,12.9,7.12,6.7,4.816162,Moderada
278.799988,100210,7.700003,136,8.2,9.7,12.12,6.59,6.7,4.816162,Moderada
279.399963,99840,8.5,128,10.6,12.8,6.25,5.71,6.7,4.816162,Moderada
279.399963,99510,5.400002,111,11.3,14,9.09,6.44,6.7,4.816162,Moderada
279.599976,99160,2.100003,102,9.5,11.7,9.09,6.21,6.7,4.816162,Moderada
279.899963,98980,-0.899998,87,10.1,12,9.09,6.53,6.7,4.816162,Moderada
280,98940,0.000002,88,8,9.6,10,6.82,6.7,4.816162,Moderada
279.600006,99220,1.300002,101,5.8,7.5,12.9,8.49,6.7,4.816162,Moderada
279.599976,99670,1.200001,80,5.6,7.2,11.43,8.06,6.7,4.816162,Moderada
279.699982,100100,1.500002,77,3,4.3,12.9,7.32,6.7,4.816162,Moderada
280.099976,100460,4.700002,124,9.1,11.3,12.12,6.37,6.7,4.816162,Moderada
279.200012,100460,4.800002,142,8.7,10.3,12.12,6.41,6.7,7.092061,Media
278.799988,100370,3.000001,198,4,5.1,10.81,6.92,6.7,7.092061,Media
278.399994,100210,5.600001,179,4.9,6.4,12.12,6.76,6.7,7.092061,Media
279.100006,100220,7.800002,184,5.5,6.5,10.81,7.19,6.9,4.816162,Moderada
278.899994,100060,7.3,178,5.9,7.2,10.81,7.11,6.8,7.092061,Media
278.399963,100040,5.2,247,6,7,10,6.49,6.8,7.092061,Media
278.700012,100210,5.6,206,4.3,5.6,11.43,6.92,6.8,7.092061,Media
279.199982,100460,6.8,202,3.6,4.8,10,6.37,6.9,7.092061,Media
278.899994,100660,6.7,182,5.6,6.9,10,6.89,6.9,7.092061,Media
278.700012,100750,6.700002,158,6.3,7.5,10.81,6.68,6.8,7.092061,Media
279,100910,5.700002,151,5.6,6.7,10.81,6.73,6.8,7.092061,Media
279.5,101180,5.500003,147,3.2,3.8,14.81,7.65,7,4.816162,Moderada
278.899994,101230,3.200001,128,4.9,6,14.81,7.52,7,7.092061,Media
278.299988,101120,1.5,83,2.4,3.5,13.79,8.14,7,7.092061,Media
279.100006,101160,0.800003,340,3,4.7,12.9,7.78,7,7.092061,Media
278.899963,101310,4.7,232,7.7,9.3,10.81,6.39,6.9,7.092061,Media
278.799988,101340,3.4,266,4.8,6.2,10.81,6.36,6.9,7.092061,Media
278.100006,101260,2.000001,295,6.5,8.3,10.81,5.64,6.9,7.092061,Media
278.399994,101490,1.500002,273,7,9.1,10.81,5.34,6.9,7.092061,Media
278.399994,102090,6.3,231,4.1,4.9,7.69,5.59,7.1,8.949392,Baja
279.099976,102180,7.600001,170,6.1,6.9,8.33,5.04,7.1,8.949392,Baja
278.899994,102170,7.000001,157,6.6,7.7,7.69,4.86,7,8.949392,Baja
279.499969,102190,7.7,144,8.2,10.1,5.26,4.35,6.9,7.092061,Media
279.999969,102070,7.800002,150,7.3,8.6,11.43,5.47,7.1,7.092061,Media
279.799988,101840,6.900002,135,7.8,9.8,10,6.24,7.1,7.092061,Media
279.5,101700,5.100001,142,6,7.2,10,6.33,7.1,4.816162,Moderada
